Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Шахунская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471	УИК №2472	УИК №2473	УИК №2474	УИК №2475	УИК №2476	УИК №2477	УИК №2478	УИК №2479	УИК №2480	УИК №2481	УИК №2482	УИК №2483	УИК №2484	УИК №2485	УИК №2486					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	496	15	15	24	25	15	10	15	15	15	15	15	15	15	15	22	15	15	10	13	10	10	10	10	10	10	10	10	15	10	12	10	15	10	15	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	270	13	14	22	19	14	5	8	10	10	7	6	0	0	15	20	4	2	6	9	1	0	6	4	9	1	2	3	5	7	9	4	13	7	5	5	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	151	11	10	9	11	13	3	3	13	2	2	1	2	0	6	2	0	3	2	3	2	4	3	1	1	4	1	1	3	3	3	4	6	5	3	1	5	5					
14	Число погашенных неиспользованных открепительных удостоверений	226	2	1	2	6	1	5	7	5	5	8	9	15	15	0	2	11	13	4	4	9	10	4	6	1	9	8	7	10	3	3	6	2	3	10	5	7	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	589	42	42	33	27	26	9	7	23	29	30	18	17	13	34	6	6	11	1	11	2	0	27	12	14	4	25	1	24	2	9	3	23	2	25	9	21	1					
		3.15%	3.64%	3.15%	2.88%	2.33%	2.04%	1.62%	1.50%	2.51%	2.60%	3.95%	1.81%	3.48%	3.45%	3.11%	1.45%	2.33%	2.82%	0.55%	6.01%	1.25%	0.00%	9.28%	3.81%	5.11%	1.61%	7.35%	0.68%	4.13%	2.22%	9.38%	2.19%	6.73%	1.72%	3.61%	6.08%	7.14%	1.56%					
19	2.Всероссийская политическая партия «Гражданская Сила»	128	10	15	12	18	9	4	3	6	6	3	3	3	3	1	2	0	3	3	1	0	0	3	0	2	0	0	1	4	0	0	2	0	1	7	2	1	0					
		0.68%	0.87%	1.12%	1.05%	1.56%	0.71%	0.72%	0.64%	0.65%	0.54%	0.40%	0.30%	0.61%	0.80%	0.09%	0.48%	0.00%	0.77%	1.66%	0.55%	0.00%	0.00%	1.03%	0.00%	0.73%	0.00%	0.00%	0.68%	0.69%	0.00%	0.00%	1.46%	0.00%	0.86%	1.01%	1.35%	0.34%	0.00%					
20	3.Политическая партия «Демократическая партия России»	18	1	2	0	0	0	0	0	1	0	3	1	0	1	1	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0					
		0.10%	0.09%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.40%	0.10%	0.00%	0.27%	0.09%	0.00%	0.39%	0.26%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.68%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1975	130	170	176	164	122	63	65	85	88	47	68	49	34	184	50	23	71	7	11	20	4	10	20	33	29	23	8	77	5	4	5	31	1	62	9	21	6					
		10.57%	11.27%	12.74%	15.36%	14.17%	9.58%	11.33%	13.92%	9.27%	7.89%	6.19%	6.85%	10.02%	9.02%	16.82%	12.11%	8.91%	18.21%	3.87%	6.01%	12.50%	4.17%	3.44%	6.35%	12.04%	11.65%	6.76%	5.48%	13.25%	5.56%	4.17%	3.65%	9.06%	0.86%	8.95%	6.08%	7.14%	9.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	5	1	3	0	7	0	0	1	1	1	0	2	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	4	0					
		0.17%	0.43%	0.07%	0.26%	0.00%	0.55%	0.00%	0.00%	0.11%	0.09%	0.13%	0.00%	0.41%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	1.36%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	44	3	3	6	4	3	0	1	0	2	2	1	0	1	5	0	2	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	2	0	1	0					
		0.24%	0.26%	0.22%	0.52%	0.35%	0.24%	0.00%	0.21%	0.00%	0.18%	0.26%	0.10%	0.00%	0.27%	0.46%	0.00%	0.78%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.29%	0.00%	0.34%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2053	115	145	154	126	150	64	62	124	156	95	80	48	46	105	62	24	47	13	31	10	11	29	35	34	18	31	11	55	9	9	7	33	8	56	13	29	8					
		10.99%	9.97%	10.87%	13.44%	10.89%	11.78%	11.51%	13.28%	13.52%	13.98%	12.52%	8.06%	9.82%	12.20%	9.60%	15.01%	9.30%	12.05%	7.18%	16.94%	6.25%	11.46%	9.97%	11.11%	12.41%	7.23%	9.12%	7.53%	9.47%	10.00%	9.38%	5.11%	9.65%	6.90%	8.08%	8.78%	9.86%	12.50%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2087	136	203	135	161	186	72	49	106	173	66	116	68	36	121	23	25	35	7	6	10	1	21	43	19	24	18	12	63	6	5	10	20	5	80	14	11	1					
		11.17%	11.80%	15.22%	11.78%	13.92%	14.61%	12.95%	10.49%	11.56%	15.50%	8.70%	11.69%	13.91%	9.55%	11.06%	5.57%	9.69%	8.97%	3.87%	3.28%	6.25%	1.04%	7.22%	13.65%	6.93%	9.64%	5.29%	8.22%	10.84%	6.67%	5.21%	7.30%	5.85%	4.31%	11.54%	9.46%	3.74%	1.56%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	98	5	2	5	5	6	3	5	7	7	4	6	5	1	6	1	1	3	0	1	2	3	1	1	0	3	0	0	3	0	1	1	3	1	3	1	2	0					
		0.52%	0.43%	0.15%	0.44%	0.43%	0.47%	0.54%	1.07%	0.76%	0.63%	0.53%	0.60%	1.02%	0.27%	0.55%	0.24%	0.39%	0.77%	0.00%	0.55%	1.25%	3.13%	0.34%	0.32%	0.00%	1.20%	0.00%	0.00%	0.52%	0.00%	1.04%	0.73%	0.88%	0.86%	0.43%	0.68%	0.68%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11463	686	738	606	644	748	336	271	555	645	502	689	293	237	620	268	175	211	146	120	112	76	196	201	168	163	241	112	353	66	67	108	225	97	443	98	201	46					
		61.34%	59.50%	55.32%	52.88%	55.66%	58.76%	60.43%	58.03%	60.52%	57.80%	66.14%	69.46%	59.92%	62.86%	56.67%	64.89%	67.83%	54.10%	80.66%	65.57%	70.00%	79.17%	67.35%	63.81%	61.31%	65.46%	70.88%	76.71%	60.76%	73.33%	69.79%	78.83%	65.79%	83.62%	63.92%	66.22%	68.37%	71.88%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	81	11	3	8	5	8	4	3	4	6	3	3	1	0	5	0	0	1	3	0	1	0	2	0	0	2	0	0	0	0	1	0	0	0	3	1	1	2					
		0.43%	0.95%	0.22%	0.70%	0.43%	0.63%	0.72%	0.64%	0.44%	0.54%	0.40%	0.30%	0.20%	0.00%	0.46%	0.00%	0.00%	0.26%	1.66%	0.00%	0.63%	0.00%	0.69%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	1.04%	0.00%	0.00%	0.00%	0.43%	0.68%	0.34%	3.13%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
