Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Таштыпская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309					
		1.23%	0.64%	0.00%	0.83%	2.13%	7.38%	3.95%	0.00%	1.79%	1.15%	1.48%	1.45%	3.47%	0.00%	0.63%	0.86%	3.33%	0.85%	1.33%	1.79%	0.65%	0.00%	2.06%	0.00%	0.90%	0.80%					
21	. Путин Владимир Владимирович	4370	444	324	721	100	82	98	59	70	309	111	50	93	152	87	151	87	84	389	77	214	22	388	50	146	62					
		59.69%	56.56%	64.54%	59.83%	53.19%	67.21%	64.47%	67.82%	62.50%	59.20%	54.68%	72.46%	53.76%	57.36%	54.72%	65.09%	58.00%	71.79%	73.81%	68.75%	46.12%	51.16%	57.23%	46.73%	65.77%	49.60%					
22	. Хакамада Ирина Муцуовна	189	39	18	37	4	1	3	0	3	10	2	2	5	5	0	2	7	4	8	3	10	0	14	2	8	2					
		2.58%	4.97%	3.59%	3.07%	2.13%	0.82%	1.97%	0.00%	2.68%	1.92%	0.99%	2.90%	2.89%	1.89%	0.00%	0.86%	4.67%	3.42%	1.52%	2.68%	2.16%	0.00%	2.06%	1.87%	3.60%	1.60%					
23	. Харитонов Николай Михайлович	1772	186	85	286	58	16	40	21	30	113	65	15	56	69	58	52	37	21	69	11	160	14	192	46	43	29					
		24.20%	23.69%	16.93%	23.73%	30.85%	13.11%	26.32%	24.14%	26.79%	21.65%	32.02%	21.74%	32.37%	26.04%	36.48%	22.41%	24.67%	17.95%	13.09%	9.82%	34.48%	32.56%	28.32%	42.99%	19.37%	23.20%					
																																
24	Против всех	222	28	19	37	7	1	2	2	1	18	5	1	1	10	5	4	7	4	12	2	30	0	14	2	5	5					
		3.03%	3.57%	3.78%	3.07%	3.72%	0.82%	1.32%	2.30%	0.89%	3.45%	2.46%	1.45%	0.58%	3.77%	3.14%	1.72%	4.67%	3.42%	2.28%	1.79%	6.47%	0.00%	2.06%	1.87%	2.25%	4.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
