Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Октябрьская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	84	6	13	4	7	6	2	12	3	12	1	2	1	1	2	0	3	1	3	2	0	0	0	0	3	0	0					
		0.83%	1.14%	1.12%	0.75%	1.20%	0.62%	1.23%	2.26%	0.63%	1.41%	0.41%	0.27%	0.20%	0.31%	0.79%	0.00%	0.54%	0.98%	1.10%	0.73%	0.00%	0.00%	0.00%	0.00%	2.24%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1683	114	221	115	112	213	35	118	99	143	17	80	28	37	35	6	98	19	23	43	9	8	13	42	21	10	24					
		16.72%	21.71%	19.00%	21.70%	19.24%	21.85%	21.47%	22.22%	20.89%	16.76%	7.05%	10.70%	5.47%	11.38%	13.89%	5.61%	17.50%	18.63%	8.42%	15.64%	10.00%	8.89%	21.31%	16.47%	15.67%	9.09%	17.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	100	3	15	6	5	13	1	11	7	7	0	2	1	5	0	0	8	1	3	2	1	0	0	5	3	0	1					
		0.99%	0.57%	1.29%	1.13%	0.86%	1.33%	0.61%	2.07%	1.48%	0.82%	0.00%	0.27%	0.20%	1.54%	0.00%	0.00%	1.43%	0.98%	1.10%	0.73%	1.11%	0.00%	0.00%	1.96%	2.24%	0.00%	0.74%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5441	224	522	237	261	461	77	236	218	461	169	503	404	237	162	74	285	60	153	169	62	58	36	140	83	65	84					
		54.05%	42.67%	44.88%	44.72%	44.85%	47.28%	47.24%	44.44%	45.99%	54.04%	70.12%	67.25%	78.91%	72.92%	64.29%	69.16%	50.89%	58.82%	56.04%	61.45%	68.89%	64.44%	59.02%	54.90%	61.94%	59.09%	62.22%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	38	3	2	1	0	5	0	2	0	7	1	2	0	1	2	0	4	1	2	0	1	0	0	1	1	0	2					
		0.38%	0.57%	0.17%	0.19%	0.00%	0.51%	0.00%	0.38%	0.00%	0.82%	0.41%	0.27%	0.00%	0.31%	0.79%	0.00%	0.71%	0.98%	0.73%	0.00%	1.11%	0.00%	0.00%	0.39%	0.75%	0.00%	1.48%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
