Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Кинельская городская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28					
15	"Число открепительных удостоверений, выданных в ТИК"	5	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																			
18	. Глазьев Сергей Юрьевич	848	33	26	20	23	25	37	45	58	49	15	29	34	15	9	25	30	46	12	6	2	32	46	43	62	28	18	37	43					
		4.02%	4.18%	3.64%	3.71%	3.43%	2.90%	4.76%	4.70%	4.69%	4.96%	2.72%	3.30%	5.87%	3.43%	2.17%	3.74%	4.07%	4.27%	5.06%	3.08%	1.11%	3.36%	5.44%	3.43%	6.78%	3.75%	2.51%	3.35%	3.99%					
19	. Малышкин Олег Александрович	573	29	15	10	17	27	19	27	41	20	18	23	19	23	12	19	25	29	11	4	4	21	12	29	22	19	16	24	38					
		2.72%	3.67%	2.10%	1.86%	2.53%	3.14%	2.44%	2.82%	3.32%	2.03%	3.27%	2.62%	3.28%	5.26%	2.89%	2.84%	3.39%	2.69%	4.64%	2.05%	2.22%	2.21%	1.42%	2.31%	2.40%	2.55%	2.23%	2.17%	3.53%					
20	. Миронов Сергей Михайлович	164	5	8	3	4	3	9	5	10	6	3	5	4	3	1	2	2	14	2	3	3	10	7	9	6	10	6	7	14					
		0.78%	0.63%	1.12%	0.56%	0.60%	0.35%	1.16%	0.52%	0.81%	0.61%	0.54%	0.57%	0.69%	0.69%	0.24%	0.30%	0.27%	1.30%	0.84%	1.54%	1.67%	1.05%	0.83%	0.72%	0.66%	1.34%	0.84%	0.63%	1.30%					
21	. Путин Владимир Владимирович	12970	492	440	334	431	532	459	575	768	565	321	531	358	296	249	399	450	671	158	109	136	553	538	803	553	442	459	687	661					
		61.46%	62.28%	61.62%	61.97%	64.23%	61.79%	59.00%	60.02%	62.14%	57.24%	58.26%	60.41%	61.83%	67.73%	60.00%	59.73%	60.98%	62.24%	66.67%	55.90%	75.56%	58.15%	63.67%	63.98%	60.44%	59.25%	64.02%	62.23%	61.32%					
22	. Хакамада Ирина Муцуовна	684	24	11	15	25	29	30	28	67	40	17	31	21	6	9	18	20	19	6	13	3	29	19	54	33	28	18	19	52					
		3.24%	3.04%	1.54%	2.78%	3.73%	3.37%	3.86%	2.92%	5.42%	4.05%	3.09%	3.53%	3.63%	1.37%	2.17%	2.69%	2.71%	1.76%	2.53%	6.67%	1.67%	3.05%	2.25%	4.30%	3.61%	3.75%	2.51%	1.72%	4.82%					
23	. Харитонов Николай Михайлович	4827	159	189	139	145	201	195	221	220	243	151	210	119	79	119	184	156	248	36	52	22	256	191	254	186	182	176	279	215					
		22.87%	20.13%	26.47%	25.79%	21.61%	23.34%	25.06%	23.07%	17.80%	24.62%	27.40%	23.89%	20.55%	18.08%	28.67%	27.54%	21.14%	23.01%	15.19%	26.67%	12.22%	26.92%	22.60%	20.24%	20.33%	24.40%	24.55%	25.27%	19.94%					
																																			
24	Против всех	814	34	19	13	19	33	25	46	72	47	20	36	19	15	13	17	35	41	7	5	9	39	30	59	41	22	12	38	48					
		3.86%	4.30%	2.66%	2.41%	2.83%	3.83%	3.21%	4.80%	5.83%	4.76%	3.63%	4.10%	3.28%	3.43%	3.13%	2.54%	4.74%	3.80%	2.95%	2.56%	5.00%	4.10%	3.55%	4.70%	4.48%	2.95%	1.67%	3.44%	4.45%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
