Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Октябрьская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481					
		2.28%	1.37%	1.64%	0.98%	0.78%	1.95%	2.26%	2.20%	6.83%	1.01%	1.80%	3.45%	4.61%	1.86%	2.21%	2.93%	0.97%	1.79%	2.33%	2.18%	3.14%	1.86%	2.46%	0.37%	1.67%					
22	"5. ""За Русь Святую"""	67	3	1	0	3	2	5	2	0	3	0	6	2	5	2	2	1	4	5	3	1	9	3	0	5					
		0.49%	1.37%	0.54%	0.0%	0.58%	0.97%	2.26%	0.88%	0.0%	1.52%	0.0%	0.45%	0.18%	0.58%	0.14%	0.29%	0.08%	0.32%	0.50%	0.59%	0.62%	0.88%	0.67%	0.0%	1.67%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	0	0	1	2	0	1	0	0	1	0	6	6	2	4	1	4	2	0	0	1	3	1	1	0					
		0.26%	0.0%	0.0%	0.98%	0.39%	0.0%	0.45%	0.0%	0.0%	0.50%	0.0%	0.45%	0.54%	0.23%	0.29%	0.14%	0.35%	0.16%	0.0%	0.0%	0.62%	0.29%	0.22%	0.37%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	90	3	0	1	3	0	1	1	0	0	2	6	7	3	13	9	9	6	12	3	1	7	2	0	1					
		0.66%	1.37%	0.0%	0.98%	0.58%	0.0%	0.45%	0.44%	0.0%	0.0%	0.90%	0.45%	0.63%	0.35%	0.96%	1.32%	0.79%	0.48%	1.22%	0.59%	0.62%	0.68%	0.44%	0.0%	0.33%					
25	"8. ""Народно-республиканская партия России"""	12	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	2	1	1	0	0	0	1	2	1					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.07%	0.0%	0.17%	0.08%	0.10%	0.0%	0.0%	0.0%	0.22%	0.75%	0.33%					
26	"9. ""Российская экологическая партия ""Зеленые"""	34	0	0	0	1	0	0	0	0	0	0	10	3	2	2	0	4	2	5	0	1	3	0	1	0					
		0.25%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.27%	0.23%	0.14%	0.0%	0.35%	0.16%	0.50%	0.0%	0.62%	0.29%	0.0%	0.37%	0.0%					
27	"10. ""Аграрная партия России"""	206	1	4	0	10	4	2	3	1	3	6	29	15	10	13	8	14	13	14	21	4	14	6	1	10					
		1.51%	0.45%	2.19%	0.0%	1.96%	1.95%	0.90%	1.32%	0.85%	1.52%	2.71%	2.17%	1.35%	1.16%	0.96%	1.17%	1.24%	1.05%	1.42%	4.16%	2.51%	1.37%	1.34%	0.37%	3.34%					
28	"11. ""Истинные патриоты России"""	18	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	2	1	4	1	2	4	0	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.07%	0.14%	0.0%	0.16%	0.10%	0.79%	0.62%	0.19%	0.89%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	125	0	1	1	5	2	1	2	0	2	2	13	2	9	13	7	9	16	9	5	5	15	2	2	2					
		0.92%	0.0%	0.54%	0.98%	0.98%	0.97%	0.45%	0.88%	0.0%	1.01%	0.90%	0.97%	0.18%	1.05%	0.96%	1.02%	0.79%	1.30%	0.91%	0.99%	3.14%	1.47%	0.44%	0.75%	0.66%					
30	"13. ""Демократическая партия России"""	52	0	0	0	4	0	2	0	2	1	0	6	0	2	4	4	2	10	9	1	0	2	1	1	1					
		0.38%	0.0%	0.0%	0.0%	0.78%	0.0%	0.90%	0.0%	1.70%	0.50%	0.0%	0.45%	0.0%	0.23%	0.29%	0.58%	0.17%	0.81%	0.91%	0.19%	0.0%	0.19%	0.22%	0.37%	0.33%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	0	0	0	1	1	0	0	0	0	1	4	0	2	4	0	3	2	0	3	0	0	1	1	5					
		0.20%	0.0%	0.0%	0.0%	0.19%	0.48%	0.0%	0.0%	0.0%	0.0%	0.45%	0.30%	0.0%	0.23%	0.29%	0.0%	0.26%	0.16%	0.0%	0.59%	0.0%	0.0%	0.22%	0.37%	1.67%					
32	"15. ""Партия СЛОН"""	23	0	2	0	0	0	1	1	0	1	0	4	1	1	3	0	1	1	2	0	0	2	2	1	0					
		0.16%	0.0%	1.09%	0.0%	0.0%	0.0%	0.45%	0.44%	0.0%	0.50%	0.0%	0.30%	0.09%	0.11%	0.22%	0.0%	0.08%	0.08%	0.20%	0.0%	0.0%	0.19%	0.44%	0.37%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	571	4	8	5	11	15	14	5	3	10	6	62	37	40	69	30	48	53	45	22	12	22	24	11	15					
		4.21%	1.83%	4.39%	4.90%	2.15%	7.31%	6.33%	2.20%	2.56%	5.07%	2.71%	4.65%	3.35%	4.67%	5.09%	4.40%	4.26%	4.31%	4.57%	4.36%	7.54%	2.15%	5.38%	4.13%	5.01%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	0	0	0	0	0	1	0	0	2	1	6	1	3	2	2	1	4	3	1	3	3	1	0	1					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	1.01%	0.45%	0.45%	0.09%	0.35%	0.14%	0.29%	0.08%	0.32%	0.30%	0.19%	1.88%	0.29%	0.22%	0.0%	0.33%					
35	"18. ""ЛДПР"""	1981	43	25	18	106	25	35	33	10	27	36	203	125	120	182	83	195	189	188	47	17	130	57	38	49					
		14.61%	19.72%	13.73%	17.64%	20.78%	12.19%	15.83%	14.53%	8.54%	13.70%	16.28%	15.25%	11.32%	14.01%	13.44%	12.18%	17.31%	15.39%	19.12%	9.32%	10.69%	12.75%	12.78%	14.28%	16.38%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	183	3	5	1	8	6	6	3	0	1	0	23	5	20	16	9	15	16	20	10	5	5	2	1	3					
		1.34%	1.37%	2.74%	0.98%	1.56%	2.92%	2.71%	1.32%	0.0%	0.50%	0.0%	1.72%	0.45%	2.33%	1.18%	1.32%	1.33%	1.30%	2.03%	1.98%	3.14%	0.49%	0.44%	0.37%	1.00%					
37	"20. ""Политическая партия ""Единая Россия"""	7343	120	105	47	276	115	106	130	66	117	131	653	619	446	777	387	648	695	495	279	79	548	211	169	124					
		54.16%	55.04%	57.69%	46.07%	54.11%	56.09%	47.96%	57.26%	56.41%	59.39%	59.27%	49.06%	56.06%	52.10%	57.38%	56.82%	57.54%	56.59%	50.35%	55.35%	49.68%	53.77%	47.30%	63.53%	41.47%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	0	0	1	0	1	0	1	1	2	2	1	1	0	4	1	1	2	1	8	1	1	4	1	1					
		0.25%	0.0%	0.0%	0.98%	0.0%	0.48%	0.0%	0.44%	0.85%	1.01%	0.90%	0.07%	0.09%	0.0%	0.29%	0.14%	0.08%	0.16%	0.10%	1.58%	0.62%	0.09%	0.89%	0.37%	0.33%					
39	"22. ""Развитие предпринимательства"""	29	0	0	2	1	0	0	0	0	0	0	2	2	1	6	0	2	1	5	0	0	7	0	0	0					
		0.21%	0.0%	0.0%	1.96%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.18%	0.11%	0.44%	0.0%	0.17%	0.08%	0.50%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	779	12	8	7	25	6	22	13	8	5	16	79	31	60	87	44	83	81	51	28	8	30	31	11	33					
		5.74%	5.50%	4.39%	6.86%	4.90%	2.92%	9.95%	5.72%	6.83%	2.53%	7.23%	5.93%	2.80%	7.00%	6.42%	6.46%	7.37%	6.59%	5.18%	5.55%	5.03%	2.94%	6.95%	4.13%	11.03%					
																															
41	Против всех	620	9	9	7	24	7	9	13	9	13	4	56	114	35	43	16	28	28	36	14	6	78	34	7	21					
		4.57%	4.12%	4.94%	6.86%	4.70%	3.41%	4.07%	5.72%	7.69%	6.59%	1.80%	4.20%	10.32%	4.08%	3.17%	2.34%	2.48%	2.28%	3.66%	2.77%	3.77%	7.65%	7.62%	2.63%	7.02%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
