Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Ахтубинская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	496	5	5	10	10	10	10	10	5	5	10	10	5	10	10	10	10	10	5	5	10	10	10	10	10	10	5	10	5	7	5	5	10	4	10	10	10	10	10	10	10	23	29	13	15	18	12	15	15	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	221	0	0	3	3	3	3	8	0	2	2	1	5	0	1	1	2	2	0	0	0	4	0	10	3	2	0	10	2	6	1	1	1	3	5	2	6	5	1	2	0	21	19	13	7	18	6	13	15	5	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	170	0	0	7	9	0	2	6	1	1	1	6	2	0	2	1	0	0	0	0	9	4	2	3	0	0	1	5	4	4	7	2	3	1	6	8	7	3	2	2	2	4	3	2	2	3	31	7	4	1	0					
14	Число погашенных открепительных удостоверений	275	5	5	7	7	7	7	2	5	3	8	9	0	10	9	10	8	8	5	5	10	6	10	0	7	8	5	0	3	0	4	4	9	1	5	8	4	5	9	8	10	2	10	0	8	0	6	2	0	5	6					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	338	2	0	3	4	6	9	3	8	5	7	5	7	8	6	11	9	12	9	8	11	6	8	7	16	18	2	5	12	8	8	2	5	5	2	6	12	1	5	7	5	2	15	3	4	6	10	11	5	6	3					
		0.99%	2.29%	0.0%	0.75%	0.70%	1.40%	1.69%	0.75%	2.5%	1.52%	1.38%	0.97%	2.51%	1.63%	0.59%	2.37%	2.52%	1.84%	2.71%	5.71%	1.28%	0.67%	1.71%	0.97%	2.31%	3.50%	1.17%	0.56%	1.11%	1.14%	1.31%	0.60%	0.79%	0.81%	0.35%	1.24%	1.67%	0.13%	0.94%	0.89%	1.30%	0.13%	0.84%	0.22%	0.38%	0.44%	0.74%	0.91%	0.38%	0.72%	0.32%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	555	0	0	5	7	4	3	2	1	2	2	6	4	4	3	2	4	7	1	2	11	12	4	12	6	12	2	16	28	14	7	4	9	5	10	4	8	6	4	4	0	36	46	32	27	54	28	32	25	15	23					
		1.64%	0.0%	0.0%	1.25%	1.23%	0.93%	0.56%	0.5%	0.31%	0.61%	0.39%	1.17%	1.43%	0.81%	0.29%	0.43%	1.12%	1.07%	0.30%	1.42%	1.28%	1.34%	0.85%	1.66%	0.86%	2.33%	1.17%	1.82%	2.60%	1.99%	1.14%	1.20%	1.43%	0.81%	1.76%	0.83%	1.11%	0.81%	0.75%	0.50%	0.0%	2.48%	2.58%	2.43%	2.57%	3.97%	2.08%	2.66%	1.91%	1.80%	2.46%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	674	0	4	18	12	9	14	8	12	4	10	8	10	7	18	18	3	20	11	3	17	23	8	13	17	10	10	15	20	17	14	15	8	20	10	13	13	16	11	16	20	22	13	20	17	19	27	22	15	10	14					
		1.99%	0.0%	2.89%	4.52%	2.12%	2.10%	2.64%	2.0%	3.75%	1.22%	1.97%	1.56%	3.59%	1.42%	1.78%	3.88%	0.84%	3.06%	3.31%	2.14%	1.98%	2.58%	1.71%	1.80%	2.45%	1.94%	5.88%	1.70%	1.86%	2.42%	2.29%	4.51%	1.27%	3.24%	1.76%	2.70%	1.81%	2.16%	2.07%	2.03%	5.20%	1.51%	0.73%	1.52%	1.62%	1.39%	2.01%	1.83%	1.14%	1.20%	1.49%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	686	0	3	8	9	4	14	2	1	2	2	1	1	9	8	5	8	12	5	4	6	10	6	6	8	2	3	19	18	15	12	6	7	11	12	18	18	10	7	10	6	52	51	41	28	53	31	31	48	22	21					
		2.02%	0.0%	2.17%	2.01%	1.59%	0.93%	2.64%	0.5%	0.31%	0.61%	0.39%	0.19%	0.35%	1.83%	0.79%	1.07%	2.24%	1.84%	1.50%	2.85%	0.70%	1.12%	1.28%	0.83%	1.15%	0.38%	1.76%	2.16%	1.67%	2.13%	1.97%	1.80%	1.11%	1.78%	2.12%	3.74%	2.51%	1.35%	1.32%	1.27%	1.56%	3.58%	2.86%	3.12%	2.67%	3.90%	2.31%	2.58%	3.67%	2.64%	2.24%					
22	"5. ""За Русь Святую"""	152	0	2	5	2	5	1	1	2	1	1	4	1	5	5	3	2	3	1	0	6	3	1	5	2	3	0	3	0	0	6	0	4	3	2	5	7	7	4	5	1	5	6	4	3	4	0	6	6	1	6					
		0.44%	0.0%	1.44%	1.25%	0.35%	1.16%	0.18%	0.25%	0.62%	0.30%	0.19%	0.78%	0.35%	1.02%	0.49%	0.64%	0.56%	0.46%	0.30%	0.0%	0.70%	0.33%	0.21%	0.69%	0.28%	0.58%	0.0%	0.34%	0.0%	0.0%	0.98%	0.0%	0.63%	0.48%	0.35%	1.03%	0.97%	0.94%	0.75%	0.63%	0.26%	0.34%	0.33%	0.30%	0.28%	0.29%	0.0%	0.50%	0.45%	0.12%	0.64%					
23	"6. ""Объединенная Российская партия ""Русь"""	65	0	0	0	1	2	2	1	0	0	0	1	1	1	6	3	1	6	1	0	1	0	0	0	1	1	0	3	7	1	3	0	4	1	1	0	1	3	0	0	0	0	4	1	0	0	0	2	0	3	2					
		0.19%	0.0%	0.0%	0.0%	0.17%	0.46%	0.37%	0.25%	0.0%	0.0%	0.0%	0.19%	0.35%	0.20%	0.59%	0.64%	0.28%	0.92%	0.30%	0.0%	0.11%	0.0%	0.0%	0.0%	0.14%	0.19%	0.0%	0.34%	0.65%	0.14%	0.49%	0.0%	0.63%	0.16%	0.17%	0.0%	0.13%	0.40%	0.0%	0.0%	0.0%	0.0%	0.22%	0.07%	0.0%	0.0%	0.0%	0.16%	0.0%	0.36%	0.21%					
24	"7. ""Новый курс - Автомобильная Россия"""	149	0	0	3	1	0	0	2	0	0	1	1	1	0	4	1	1	2	0	0	2	2	2	2	1	3	0	7	7	6	2	3	1	1	5	5	6	2	5	1	1	9	16	5	4	7	6	5	5	7	4					
		0.44%	0.0%	0.0%	0.75%	0.17%	0.0%	0.0%	0.5%	0.0%	0.0%	0.19%	0.19%	0.35%	0.0%	0.39%	0.21%	0.28%	0.30%	0.0%	0.0%	0.23%	0.22%	0.42%	0.27%	0.14%	0.58%	0.0%	0.79%	0.65%	0.85%	0.32%	0.90%	0.15%	0.16%	0.88%	1.03%	0.83%	0.27%	0.94%	0.12%	0.26%	0.62%	0.89%	0.38%	0.38%	0.51%	0.44%	0.41%	0.38%	0.84%	0.42%					
25	"8. ""Народно-республиканская партия России"""	52	0	0	1	0	0	4	1	1	0	0	0	2	0	2	1	2	0	0	0	3	1	1	2	0	0	0	1	1	1	0	3	2	0	0	1	0	2	1	1	2	0	3	1	2	2	1	3	2	2	0					
		0.15%	0.0%	0.0%	0.25%	0.0%	0.0%	0.75%	0.25%	0.31%	0.0%	0.0%	0.0%	0.71%	0.0%	0.19%	0.21%	0.56%	0.0%	0.0%	0.0%	0.35%	0.11%	0.21%	0.27%	0.0%	0.0%	0.0%	0.11%	0.09%	0.14%	0.0%	0.90%	0.31%	0.0%	0.0%	0.20%	0.0%	0.27%	0.18%	0.12%	0.52%	0.0%	0.16%	0.07%	0.19%	0.14%	0.07%	0.25%	0.15%	0.24%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	73	0	0	0	0	2	2	0	0	0	1	0	0	0	1	0	3	0	0	1	0	2	0	1	0	1	0	1	0	1	1	0	3	1	3	1	2	1	3	2	1	3	6	2	1	4	9	3	8	1	2					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.46%	0.37%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.09%	0.0%	0.84%	0.0%	0.0%	0.71%	0.0%	0.22%	0.0%	0.13%	0.0%	0.19%	0.0%	0.11%	0.0%	0.14%	0.16%	0.0%	0.47%	0.16%	0.53%	0.20%	0.27%	0.13%	0.56%	0.25%	0.26%	0.20%	0.33%	0.15%	0.09%	0.29%	0.67%	0.25%	0.61%	0.12%	0.21%					
27	"10. ""Аграрная партия России"""	1747	4	8	23	36	21	23	16	63	50	62	36	42	122	200	63	66	78	20	5	39	26	7	18	12	8	5	55	49	32	28	9	21	36	27	7	27	25	12	21	11	37	35	28	35	40	49	23	34	25	28					
		5.16%	4.59%	5.79%	5.77%	6.36%	4.90%	4.33%	4.0%	19.68%	15.29%	12.22%	7.03%	15.10%	24.89%	19.88%	13.60%	18.48%	11.96%	6.02%	3.57%	4.55%	2.92%	1.49%	2.5%	1.73%	1.55%	2.94%	6.26%	4.56%	4.56%	4.59%	2.71%	3.33%	5.84%	4.77%	1.45%	3.77%	3.38%	2.26%	2.67%	2.86%	2.55%	1.96%	2.13%	3.34%	2.94%	3.65%	1.91%	2.60%	3.00%	2.99%					
28	"11. ""Истинные патриоты России"""	67	0	0	3	1	0	2	0	10	4	0	2	0	3	0	0	1	8	1	0	1	1	0	0	0	2	2	1	1	2	1	0	7	0	1	0	1	0	0	0	0	1	2	1	2	1	0	2	1	2	0					
		0.19%	0.0%	0.0%	0.75%	0.17%	0.0%	0.37%	0.0%	3.12%	1.22%	0.0%	0.39%	0.0%	0.61%	0.0%	0.0%	0.28%	1.22%	0.30%	0.0%	0.11%	0.11%	0.0%	0.0%	0.0%	0.38%	1.17%	0.11%	0.09%	0.28%	0.16%	0.0%	1.11%	0.0%	0.17%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.06%	0.11%	0.07%	0.19%	0.07%	0.0%	0.16%	0.07%	0.24%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	821	2	5	6	2	7	6	1	2	2	23	6	8	6	18	7	12	9	6	2	14	13	14	10	12	6	3	24	40	26	23	8	11	16	7	5	8	20	10	21	5	49	59	50	30	34	45	32	45	23	28					
		2.42%	2.29%	3.62%	1.50%	0.35%	1.63%	1.13%	0.25%	0.62%	0.61%	4.53%	1.17%	2.87%	1.22%	1.78%	1.51%	3.36%	1.38%	1.80%	1.42%	1.63%	1.46%	2.99%	1.38%	1.73%	1.16%	1.76%	2.73%	3.72%	3.70%	3.77%	2.40%	1.74%	2.59%	1.23%	1.03%	1.11%	2.70%	1.88%	2.67%	1.30%	3.38%	3.31%	3.80%	2.86%	2.50%	3.35%	2.66%	3.44%	2.76%	2.99%					
30	"13. ""Демократическая партия России"""	55	0	0	0	0	0	0	1	0	2	1	1	0	0	1	0	1	1	0	2	0	3	0	0	2	1	1	1	4	0	0	1	1	0	2	1	1	2	0	2	0	1	6	2	0	0	8	0	1	1	4					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.61%	0.19%	0.19%	0.0%	0.0%	0.09%	0.0%	0.28%	0.15%	0.0%	1.42%	0.0%	0.33%	0.0%	0.0%	0.28%	0.19%	0.58%	0.11%	0.37%	0.0%	0.0%	0.30%	0.15%	0.0%	0.35%	0.20%	0.13%	0.27%	0.0%	0.25%	0.0%	0.06%	0.33%	0.15%	0.0%	0.0%	0.59%	0.0%	0.07%	0.12%	0.42%					
31	"14. ""Великая Россия - Евразийский Союз"""	169	1	0	1	27	1	6	3	2	5	5	2	4	6	7	3	10	5	9	3	2	2	1	1	11	5	2	11	7	2	0	3	2	2	1	0	2	0	0	0	0	1	2	0	4	2	1	1	0	1	3					
		0.49%	1.14%	0.0%	0.25%	4.77%	0.23%	1.13%	0.75%	0.62%	1.52%	0.98%	0.39%	1.43%	1.22%	0.69%	0.64%	2.80%	0.76%	2.71%	2.14%	0.23%	0.22%	0.21%	0.13%	1.58%	0.97%	1.17%	1.25%	0.65%	0.28%	0.0%	0.90%	0.31%	0.32%	0.17%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.06%	0.11%	0.0%	0.38%	0.14%	0.07%	0.08%	0.0%	0.12%	0.32%					
32	"15. ""Партия СЛОН"""	51	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	0	1	0	1	2	0	0	0	0	0	1	2	5	0	1	0	2	0	0	0	1	0	2	2	1	2	7	2	0	5	3	2	2	0	2					
		0.15%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.19%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.15%	0.0%	0.71%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.22%	0.46%	0.0%	0.16%	0.0%	0.31%	0.0%	0.0%	0.0%	0.13%	0.0%	0.37%	0.25%	0.26%	0.13%	0.39%	0.15%	0.0%	0.36%	0.22%	0.16%	0.15%	0.0%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4093	0	7	24	40	22	23	22	2	10	23	33	9	22	28	36	17	30	15	5	59	68	39	52	88	58	13	101	133	93	91	32	54	52	66	69	71	78	63	60	36	263	263	257	182	292	256	245	249	161	181					
		12.09%	0.0%	5.07%	6.03%	7.06%	5.14%	4.33%	5.5%	0.62%	3.05%	4.53%	6.44%	3.23%	4.48%	2.78%	7.77%	4.76%	4.60%	4.51%	3.57%	6.89%	7.64%	8.35%	7.22%	12.71%	11.30%	7.64%	11.50%	12.38%	13.26%	14.94%	9.63%	8.58%	8.44%	11.66%	14.34%	9.93%	10.55%	11.88%	7.63%	9.37%	18.15%	14.77%	19.57%	17.38%	21.50%	19.10%	20.43%	19.08%	19.35%	19.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	90	0	2	0	2	0	3	2	1	2	1	2	2	2	1	4	4	3	3	0	3	2	5	3	3	4	3	0	0	2	1	1	1	2	1	0	1	1	1	0	2	2	4	2	0	2	2	1	3	4	0					
		0.26%	0.0%	1.44%	0.0%	0.35%	0.0%	0.56%	0.5%	0.31%	0.61%	0.19%	0.39%	0.71%	0.40%	0.09%	0.86%	1.12%	0.46%	0.90%	0.0%	0.35%	0.22%	1.07%	0.41%	0.43%	0.77%	1.76%	0.0%	0.0%	0.28%	0.16%	0.30%	0.15%	0.32%	0.17%	0.0%	0.13%	0.13%	0.18%	0.0%	0.52%	0.13%	0.22%	0.15%	0.0%	0.14%	0.14%	0.08%	0.22%	0.48%	0.0%					
35	"18. ""ЛДПР"""	4968	7	28	48	87	37	67	41	33	28	100	72	38	50	147	56	51	92	32	15	98	127	44	81	52	35	18	128	151	97	83	47	87	78	93	67	118	133	93	156	64	173	421	178	162	166	262	198	197	161	171					
		14.68%	8.04%	20.28%	12.06%	15.37%	8.64%	12.64%	10.25%	10.31%	8.56%	19.72%	14.06%	13.66%	10.20%	14.61%	12.09%	14.28%	14.11%	9.63%	10.71%	11.44%	14.28%	9.42%	11.25%	7.51%	6.82%	10.58%	14.57%	14.05%	13.83%	13.62%	14.15%	13.83%	12.66%	16.43%	13.92%	16.50%	17.99%	17.54%	19.84%	16.66%	11.93%	23.65%	13.55%	15.47%	12.22%	19.55%	16.51%	15.09%	19.35%	18.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	457	2	0	6	11	4	7	6	7	5	15	11	4	6	18	10	8	10	4	1	23	24	9	16	14	13	1	9	16	9	9	2	8	8	8	5	10	8	5	7	7	8	15	15	15	14	17	8	8	5	6					
		1.35%	2.29%	0.0%	1.50%	1.94%	0.93%	1.32%	1.5%	2.18%	1.52%	2.95%	2.14%	1.43%	1.22%	1.78%	2.15%	2.24%	1.53%	1.20%	0.71%	2.68%	2.69%	1.92%	2.22%	2.02%	2.53%	0.58%	1.02%	1.48%	1.28%	1.47%	0.60%	1.27%	1.29%	1.41%	1.03%	1.39%	1.08%	0.94%	0.89%	1.82%	0.55%	0.84%	1.14%	1.43%	1.03%	1.26%	0.66%	0.61%	0.60%	0.64%					
37	"20. ""Политическая партия ""Единая Россия"""	8287	20	48	98	154	126	133	112	58	86	136	170	80	144	280	148	74	204	69	56	268	240	130	211	221	145	48	210	243	163	137	99	127	144	132	124	188	193	135	222	104	298	375	279	227	263	261	253	268	181	202					
		24.49%	22.98%	34.78%	24.62%	27.20%	29.43%	25.09%	28.0%	18.12%	26.29%	26.82%	33.20%	28.77%	29.38%	27.83%	31.96%	20.72%	31.28%	20.78%	39.99%	31.30%	26.99%	27.83%	29.30%	31.93%	28.26%	28.23%	23.91%	22.62%	23.25%	22.49%	29.81%	20.19%	23.37%	23.32%	25.77%	26.29%	26.11%	25.47%	28.24%	27.08%	20.56%	21.06%	21.24%	21.68%	19.36%	19.47%	21.10%	20.53%	21.75%	21.62%					
38	"21. ""Российская Конституционно-демократическая партия"""	65	0	0	0	1	0	0	0	1	1	0	2	3	2	0	1	2	3	0	0	4	4	0	3	0	1	0	0	0	0	0	1	2	1	2	2	3	5	0	2	1	2	2	1	1	2	4	1	2	1	2					
		0.19%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.31%	0.30%	0.0%	0.39%	1.07%	0.40%	0.0%	0.21%	0.56%	0.46%	0.0%	0.0%	0.46%	0.44%	0.0%	0.41%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.31%	0.16%	0.35%	0.41%	0.41%	0.67%	0.0%	0.25%	0.26%	0.13%	0.11%	0.07%	0.09%	0.14%	0.29%	0.08%	0.15%	0.12%	0.21%					
39	"22. ""Развитие предпринимательства"""	73	0	0	0	2	0	1	1	0	0	0	0	0	0	4	0	1	2	0	0	4	0	1	0	0	1	0	1	4	2	2	0	2	0	2	1	1	2	2	2	1	3	6	2	4	6	2	3	4	1	3					
		0.21%	0.0%	0.0%	0.0%	0.35%	0.0%	0.18%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.28%	0.30%	0.0%	0.0%	0.46%	0.0%	0.21%	0.0%	0.0%	0.19%	0.0%	0.11%	0.37%	0.28%	0.32%	0.0%	0.31%	0.0%	0.35%	0.20%	0.13%	0.27%	0.37%	0.25%	0.26%	0.20%	0.33%	0.15%	0.38%	0.44%	0.14%	0.25%	0.30%	0.12%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	8318	43	22	130	145	159	182	159	105	98	86	115	53	78	209	67	58	111	130	20	235	290	167	243	191	159	45	203	261	190	151	77	226	189	154	117	183	169	129	202	104	404	292	296	230	313	231	263	306	160	168					
		24.58%	49.42%	15.94%	32.66%	25.61%	37.14%	34.33%	39.75%	32.81%	29.96%	16.96%	22.46%	19.06%	15.91%	20.77%	14.47%	16.24%	17.02%	39.15%	14.28%	27.45%	32.62%	35.76%	33.75%	27.60%	30.99%	26.47%	23.12%	24.30%	27.10%	24.79%	23.19%	35.93%	30.68%	27.20%	24.32%	25.59%	22.86%	24.33%	25.69%	27.08%	27.88%	16.40%	22.54%	21.96%	23.04%	17.23%	21.93%	23.44%	19.23%	17.98%					
																																																									
41	Против всех	1348	1	7	13	18	8	13	5	1	7	19	17	7	3	24	14	9	15	5	11	19	15	11	10	21	6	3	50	56	18	14	15	15	26	24	23	26	45	25	34	8	61	125	90	60	63	82	49	69	33	55					
		3.98%	1.14%	5.07%	3.26%	3.18%	1.86%	2.45%	1.25%	0.31%	2.14%	3.74%	3.32%	2.51%	0.61%	2.38%	3.02%	2.52%	2.30%	1.50%	7.85%	2.21%	1.68%	2.35%	1.38%	3.03%	1.16%	1.76%	5.69%	5.21%	2.56%	2.29%	4.51%	2.38%	4.22%	4.24%	4.78%	3.63%	6.08%	4.71%	4.32%	2.08%	4.20%	7.02%	6.85%	5.73%	4.63%	6.11%	4.08%	5.28%	3.96%	5.88%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
