Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Намская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364					
12	Число выданных открепительных удостоверений	336	16	17	8	11	1	1	13	4	3	11	9	0	2	6	10	16	17	23	9	10	27	11	0	2	5	1	15	4	2	20	26	21	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	182	6	8	6	7	4	0	7	2	1	8	1	1	5	3	23	9	8	20	9	4	7	0	0	3	4	0	5	6	4	5	5	8	3					
14	Число неиспользованных открепительных удостоверений	164	4	3	2	4	9	4	0	6	7	4	1	10	3	9	45	4	1	2	6	0	3	4	5	3	5	4	0	6	3	0	3	4	0					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	237	2	2	3	4	4	2	1	1	6	19	3	2	2	8	16	12	15	37	23	5	2	8	1	6	10	1	9	6	2	5	5	14	1					
		2.54%	0.66%	0.96%	2.22%	1.17%	2.56%	1.55%	0.35%	0.56%	3.53%	3.39%	1.74%	1.79%	2.13%	2.29%	2.66%	2.35%	2.81%	5.56%	3.79%	1.96%	0.62%	1.29%	0.78%	2.11%	3.40%	1.05%	4.00%	2.59%	2.38%	2.58%	3.62%	5.19%	1.33%					
19	. Малышкин Олег Александрович	54	1	0	1	0	0	1	1	4	0	2	5	1	0	3	1	2	3	1	6	2	1	5	0	4	2	1	2	0	0	2	2	1	0					
		0.58%	0.33%	0.00%	0.74%	0.00%	0.00%	0.78%	0.35%	2.23%	0.00%	0.36%	2.91%	0.89%	0.00%	0.86%	0.17%	0.39%	0.56%	0.15%	0.99%	0.78%	0.31%	0.81%	0.00%	1.40%	0.68%	1.05%	0.89%	0.00%	0.00%	1.03%	1.45%	0.37%	0.00%					
20	. Миронов Сергей Михайлович	79	2	1	2	8	2	1	0	1	0	4	2	0	0	2	7	7	5	7	7	2	1	11	0	2	0	1	2	0	0	1	1	0	0					
		0.85%	0.66%	0.48%	1.48%	2.34%	1.28%	0.78%	0.00%	0.56%	0.00%	0.71%	1.16%	0.00%	0.00%	0.57%	1.16%	1.37%	0.94%	1.05%	1.15%	0.78%	0.31%	1.78%	0.00%	0.70%	0.00%	1.05%	0.89%	0.00%	0.00%	0.52%	0.72%	0.00%	0.00%					
21	. Путин Владимир Владимирович	6023	243	173	82	236	113	77	205	118	107	322	116	59	81	236	369	287	317	367	343	135	264	363	82	214	213	77	162	168	41	135	86	176	56					
		64.53%	80.46%	83.17%	60.74%	69.01%	72.44%	59.69%	71.18%	65.92%	62.94%	57.40%	67.44%	52.68%	86.17%	67.62%	61.30%	56.16%	59.36%	55.19%	56.51%	52.94%	81.48%	58.74%	63.57%	75.09%	72.45%	81.05%	72.00%	72.41%	48.81%	69.59%	62.32%	65.19%	74.67%					
22	. Хакамада Ирина Муцуовна	1485	23	22	19	37	17	17	34	30	27	101	10	31	1	53	134	96	112	127	125	64	38	106	27	30	34	4	32	25	1	26	34	42	6					
		15.91%	7.62%	10.58%	14.07%	10.82%	10.90%	13.18%	11.81%	16.76%	15.88%	18.00%	5.81%	27.68%	1.06%	15.19%	22.26%	18.79%	20.97%	19.10%	20.59%	25.10%	11.73%	17.15%	20.93%	10.53%	11.56%	4.21%	14.22%	10.78%	1.19%	13.40%	24.64%	15.56%	8.00%					
23	. Харитонов Николай Михайлович	1225	24	5	26	51	17	27	35	24	27	99	35	11	4	37	63	92	63	103	91	41	15	108	16	24	29	6	16	30	34	24	8	30	10					
		13.12%	7.95%	2.40%	19.26%	14.91%	10.90%	20.93%	12.15%	13.41%	15.88%	17.65%	20.35%	9.82%	4.26%	10.60%	10.47%	18.00%	11.80%	15.49%	14.99%	16.08%	4.63%	17.48%	12.40%	8.42%	9.86%	6.32%	7.11%	12.93%	40.48%	12.37%	5.80%	11.11%	13.33%					
																																								
24	Против всех	132	2	4	2	6	0	3	8	0	3	5	1	2	3	5	10	6	11	12	6	4	2	13	2	4	3	2	1	2	4	1	0	4	1					
		1.41%	0.66%	1.92%	1.48%	1.75%	0.00%	2.33%	2.78%	0.00%	1.76%	0.89%	0.58%	1.79%	3.19%	1.43%	1.66%	1.17%	2.06%	1.80%	0.99%	1.57%	0.62%	2.10%	1.55%	1.40%	1.02%	2.11%	0.44%	0.86%	4.76%	0.52%	0.00%	1.48%	1.33%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
