Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Гороховецкая																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819					
		64.72%	62.83%	64.28%	61.30%	64.84%	66.06%	62.04%	60.37%	69.26%	61.42%	68.57%	74.16%	57.73%	74.58%	77.42%	65.03%	77.73%	74.59%	59.20%	77.21%	69.87%	53.85%	57.24%	62.28%	56.86%					
22	. Хакамада Ирина Муцуовна	339	39	25	24	12	18	6	16	19	23	11	15	11	10	5	13	7	0	20	1	22	7	4	16	15					
		2.31%	4.45%	2.84%	3.12%	1.77%	2.35%	0.97%	1.95%	2.55%	2.76%	1.50%	1.74%	2.40%	1.87%	2.30%	2.66%	2.94%	0.00%	2.15%	0.37%	4.22%	3.59%	1.35%	1.56%	1.89%					
23	. Харитонов Николай Михайлович	3111	164	162	199	148	140	153	215	148	184	139	122	108	87	33	97	26	28	227	39	83	61	86	234	228					
		21.19%	18.70%	18.43%	25.84%	21.86%	18.28%	24.72%	26.22%	19.87%	22.12%	18.91%	14.14%	23.53%	16.26%	15.21%	19.84%	10.92%	22.95%	24.43%	14.34%	15.93%	31.28%	28.96%	22.81%	28.68%					
																															
24	Против всех	570	48	39	23	23	40	23	28	21	46	22	19	21	7	2	12	3	0	52	7	14	8	11	61	40					
		3.88%	5.47%	4.44%	2.99%	3.40%	5.22%	3.72%	3.41%	2.82%	5.53%	2.99%	2.20%	4.58%	1.31%	0.92%	2.45%	1.26%	0.00%	5.60%	2.57%	2.69%	4.10%	3.70%	5.95%	5.03%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
