Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Лесосибирская городская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536					
11	Число полученных открепительных  удостоверений	815	5	25	30	50	40	40	40	30	25	25	40	40	25	20	20	40	40	30	10	40	30	30	30	30	5	5	5	20	20	20	5					
12	Число выданных открепительных удостоверений	198	2	8	11	47	14	6	7	8	4	3	12	9	4	3	2	6	8	11	2	8	2	5	3	6	0	1	1	0	3	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	85	1	2	22	8	1	1	5	3	0	4	4	7	0	0	4	5	5	0	0	1	2	1	3	3	0	0	1	0	1	1	0					
14	Число неиспользованных открепительных удостоверений	617	3	17	19	3	26	34	33	22	21	22	28	31	21	17	18	34	32	19	8	32	28	25	27	24	5	4	4	20	17	18	5					
15	"Число открепительных удостоверений, выданных в ТИК"	69	4	1	2	0	2	1	3	4	3	5	1	3	2	1	1	5	1	3	2	6	5	6	2	2	0	0	0	1	2	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	4998	26	146	256	244	300	298	280	172	145	181	356	281	141	95	83	253	154	251	49	227	189	144	281	232	13	24	20	60	47	46	4					
		19.22%	9.70%	18.79%	21.99%	20.64%	20.53%	21.63%	18.92%	16.93%	19.75%	21.68%	23.13%	18.52%	19.83%	17.43%	20.29%	19.66%	17.38%	25.38%	21.12%	19.62%	20.15%	16.65%	23.53%	21.58%	5.39%	10.26%	12.27%	9.90%	8.59%	9.54%	4.35%					
19	. Малышкин Олег Александрович	564	7	25	21	23	13	28	31	19	11	13	29	33	21	5	12	20	16	23	9	19	17	34	36	35	9	16	4	12	14	9	0					
		2.17%	2.61%	3.22%	1.80%	1.95%	0.89%	2.03%	2.09%	1.87%	1.50%	1.56%	1.88%	2.18%	2.95%	0.92%	2.93%	1.55%	1.81%	2.33%	3.88%	1.64%	1.81%	3.93%	3.02%	3.26%	3.73%	6.84%	2.45%	1.98%	2.56%	1.87%	0.00%					
20	. Миронов Сергей Михайлович	145	0	7	5	5	12	7	10	8	6	4	10	10	1	3	0	8	6	4	1	3	3	4	4	6	5	2	0	5	6	0	0					
		0.56%	0.00%	0.90%	0.43%	0.42%	0.82%	0.51%	0.68%	0.79%	0.82%	0.48%	0.65%	0.66%	0.14%	0.55%	0.00%	0.62%	0.68%	0.40%	0.43%	0.26%	0.32%	0.46%	0.34%	0.56%	2.07%	0.85%	0.00%	0.83%	1.10%	0.00%	0.00%					
21	. Путин Владимир Владимирович	15552	200	479	698	745	827	792	873	650	451	492	843	941	424	331	256	761	566	557	126	682	537	544	655	627	167	156	118	354	314	313	73					
		59.81%	74.63%	61.65%	59.97%	63.03%	56.61%	57.47%	58.99%	63.98%	61.44%	58.92%	54.78%	62.03%	59.63%	60.73%	62.59%	59.13%	63.88%	56.32%	54.31%	58.95%	57.25%	62.89%	54.86%	58.33%	69.29%	66.67%	72.39%	58.42%	57.40%	64.94%	79.35%					
22	. Хакамада Ирина Муцуовна	696	6	16	34	31	37	43	54	35	21	33	52	45	8	16	18	33	9	26	3	18	16	19	35	35	7	3	1	16	14	9	3					
		2.68%	2.24%	2.06%	2.92%	2.62%	2.53%	3.12%	3.65%	3.44%	2.86%	3.95%	3.38%	2.97%	1.13%	2.94%	4.40%	2.56%	1.02%	2.63%	1.29%	1.56%	1.71%	2.20%	2.93%	3.26%	2.90%	1.28%	0.61%	2.64%	2.56%	1.87%	3.26%					
23	. Харитонов Николай Михайлович	3037	23	72	126	92	220	165	156	89	72	79	194	146	88	66	30	150	110	99	39	153	128	94	146	81	18	22	19	141	116	92	11					
		11.68%	8.58%	9.27%	10.82%	7.78%	15.06%	11.97%	10.54%	8.76%	9.81%	9.46%	12.61%	9.62%	12.38%	12.11%	7.33%	11.66%	12.42%	10.01%	16.81%	13.22%	13.65%	10.87%	12.23%	7.53%	7.47%	9.40%	11.66%	23.27%	21.21%	19.09%	11.96%					
																																						
24	Против всех	868	5	25	21	37	49	38	70	41	28	30	49	45	26	20	8	43	23	25	4	50	39	24	37	58	10	6	1	16	27	12	1					
		3.34%	1.87%	3.22%	1.80%	3.13%	3.35%	2.76%	4.73%	4.04%	3.81%	3.59%	3.18%	2.97%	3.66%	3.67%	1.96%	3.34%	2.60%	2.53%	1.72%	4.32%	4.16%	2.77%	3.10%	5.40%	4.15%	2.56%	0.61%	2.64%	4.94%	2.49%	1.09%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
