Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Ровеньская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906					
11	Число полученных открепительных  удостоверений	200	8	6	6	4	6	6	8	6	8	6	8	5	7	4	8	4	23	7	7	6	6	7	4	5	4	7	4	4	6	6	4					
12	Число выданных открепительных удостоверений	64	4	2	1	0	0	0	1	0	4	0	5	0	0	0	8	1	17	7	5	0	1	0	0	0	0	1	0	1	5	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	26	0	0	2	0	1	0	2	1	1	0	1	0	1	0	0	0	6	1	1	0	0	0	0	0	1	0	1	1	2	3	1					
14	Число неиспользованных открепительных удостоверений	136	4	4	5	4	6	6	7	6	4	6	3	5	7	4	0	3	6	0	2	6	5	7	4	5	4	6	4	3	1	5	4					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	423	21	7	7	3	19	3	6	6	24	11	11	3	3	2	22	6	46	37	35	12	11	43	8	3	0	9	3	4	25	27	6					
		2.79%	2.65%	1.86%	1.27%	0.96%	2.91%	0.84%	1.12%	1.70%	3.36%	2.78%	1.89%	2.01%	1.11%	1.15%	2.96%	3.30%	2.60%	3.76%	4.32%	1.54%	2.73%	4.17%	11.11%	2.24%	0.00%	2.23%	3.30%	2.22%	4.41%	6.84%	2.20%					
19	. Малышкин Олег Александрович	400	20	8	8	9	28	6	16	8	13	14	20	2	5	3	22	5	34	25	32	22	12	31	1	8	1	15	2	4	11	4	11					
		2.64%	2.52%	2.12%	1.45%	2.88%	4.29%	1.68%	2.99%	2.27%	1.82%	3.54%	3.44%	1.34%	1.85%	1.72%	2.96%	2.75%	1.92%	2.54%	3.95%	2.82%	2.98%	3.01%	1.39%	5.97%	0.72%	3.71%	2.20%	2.22%	1.94%	1.01%	4.03%					
20	. Миронов Сергей Михайлович	133	2	7	4	0	3	4	9	2	5	1	2	1	1	1	6	0	23	8	7	14	3	5	0	0	0	5	1	0	2	8	9					
		0.88%	0.25%	1.86%	0.72%	0.00%	0.46%	1.12%	1.68%	0.57%	0.70%	0.25%	0.34%	0.67%	0.37%	0.57%	0.81%	0.00%	1.30%	0.81%	0.86%	1.79%	0.74%	0.48%	0.00%	0.00%	0.00%	1.24%	1.10%	0.00%	0.35%	2.03%	3.30%					
21	. Путин Владимир Владимирович	6575	396	177	257	172	266	130	212	132	244	74	185	62	98	72	305	99	921	452	335	399	218	485	35	54	80	192	29	83	145	150	116					
		43.32%	49.94%	46.95%	46.47%	55.13%	40.74%	36.41%	39.55%	37.39%	34.17%	18.69%	31.84%	41.61%	36.30%	41.38%	40.99%	54.40%	52.03%	45.98%	41.36%	51.09%	54.09%	47.04%	48.61%	40.30%	57.97%	47.52%	31.87%	46.11%	25.57%	37.97%	42.49%					
22	. Хакамада Ирина Муцуовна	257	16	10	8	3	9	5	8	3	13	6	8	3	3	3	13	5	26	20	13	9	3	15	1	3	2	7	1	5	15	15	6					
		1.69%	2.02%	2.65%	1.45%	0.96%	1.38%	1.40%	1.49%	0.85%	1.82%	1.52%	1.38%	2.01%	1.11%	1.72%	1.75%	2.75%	1.47%	2.03%	1.60%	1.15%	0.74%	1.45%	1.39%	2.24%	1.45%	1.73%	1.10%	2.78%	2.65%	3.80%	2.20%					
23	. Харитонов Николай Михайлович	6756	318	158	258	116	312	196	256	192	390	267	308	73	151	81	345	59	644	387	350	297	139	410	25	55	50	148	55	77	353	175	111					
		44.52%	40.10%	41.91%	46.65%	37.18%	47.78%	54.90%	47.76%	54.39%	54.62%	67.42%	53.01%	48.99%	55.93%	46.55%	46.37%	32.42%	36.38%	39.37%	43.21%	38.03%	34.49%	39.77%	34.72%	41.04%	36.23%	36.63%	60.44%	42.78%	62.26%	44.30%	40.66%					
																																						
24	Против всех	519	15	9	6	9	11	8	21	9	16	18	46	5	6	10	22	6	69	45	31	27	15	37	1	6	4	24	0	6	14	13	10					
		3.42%	1.89%	2.39%	1.08%	2.88%	1.68%	2.24%	3.92%	2.55%	2.24%	4.55%	7.92%	3.36%	2.22%	5.75%	2.96%	3.30%	3.90%	4.58%	3.83%	3.46%	3.72%	3.59%	1.39%	4.48%	2.90%	5.94%	0.00%	3.33%	2.47%	3.29%	3.66%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
