8	Число бюллетеней в стационарных ящиках для голосования	14501	1125	806	483	926	828	292	657	563	377	58	57	39	58	218	294	51	175	150	223	110	35	47	301	60	51	95	78	393	35	56	57	304	55	18	53	95	351	129	100	368	58	60	337	27	38	68	258	131	42	386	74	57	55	88	644	383	68	527	75	21	256	63	36	326	61	104	87					
9	Число недействительных избирательных бюллетеней	192	10	10	2	12	12	2	11	8	4	0	0	0	0	4	3	0	1	0	3	0	0	3	5	3	0	0	0	5	0	2	0	1	0	0	0	2	6	2	0	5	2	0	4	0	0	3	3	1	0	8	0	1	0	3	18	7	0	5	2	0	6	1	0	8	0	3	1					
10	Число действительных избирательных бюллетеней	16110	1218	886	529	1013	877	327	782	614	448	58	60	40	69	221	338	51	193	153	236	115	35	52	339	57	71	95	79	479	35	56	57	343	55	25	53	99	387	146	146	419	56	68	464	40	38	65	276	130	42	431	74	56	55	85	691	439	70	614	84	21	323	72	43	336	71	116	94					
11	Число полученных открепительных  удостоверений	676	22	23	17	33	16	47	35	40	38	0	0	0	0	10	17	2	2	6	12	6	2	1	6	0	3	1	2	7	0	0	0	17	2	2	0	1	38	7	6	30	2	2	17	2	1	2	6	1	0	20	0	0	0	1	38	35	9	37	2	0	26	2	2	14	2	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	673	22	23	17	33	16	47	35	40	38	0	0	0	0	10	17	2	2	6	12	6	0	1	6	0	3	1	2	7	0	0	0	17	2	2	0	1	38	6	6	30	2	2	17	2	1	2	6	1	0	20	0	0	0	1	38	35	9	37	2	0	26	2	2	14	2	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	274	11	5	6	6	70	5	13	7	8	2	1	1	0	1	2	0	0	10	3	2	0	2	1	0	4	1	1	4	1	3	0	10	3	3	3	1	8	1	2	5	0	2	12	3	2	1	2	0	1	1	0	1	0	0	5	12	2	9	2	2	2	2	1	4	0	2	0					
14	Число неиспользованных открепительных удостоверений	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	23	2	3	2	1	1	0	3	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																										
18	Богданов Андрей Владимирович	159	13	5	8	11	12	8	5	2	5	0	1	0	0	6	1	0	3	1	3	1	0	0	1	1	0	0	0	7	0	0	1	6	0	0	1	0	5	5	2	2	0	1	2	0	0	0	2	1	0	4	0	0	0	0	12	7	2	8	0	0	2	0	0	1	0	1	0					
		0.98%	1.06%	0.56%	1.51%	1.07%	1.35%	2.43%	0.63%	0.32%	1.11%	0.00%	1.67%	0.00%	0.00%	2.67%	0.29%	0.00%	1.55%	0.65%	1.26%	0.87%	0.00%	0.00%	0.29%	1.67%	0.00%	0.00%	0.00%	1.45%	0.00%	0.00%	1.75%	1.74%	0.00%	0.00%	1.89%	0.00%	1.27%	3.38%	1.37%	0.47%	0.00%	1.47%	0.43%	0.00%	0.00%	0.00%	0.72%	0.76%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	1.69%	1.57%	2.86%	1.29%	0.00%	0.00%	0.61%	0.00%	0.00%	0.29%	0.00%	0.84%	0.00%					
19	Жириновский Владимир Вольфович	1445	107	93	54	92	61	35	77	68	37	1	1	2	6	9	32	7	20	23	25	3	2	8	32	2	3	0	3	53	1	4	13	15	1	1	2	10	51	12	15	54	11	6	22	1	3	9	23	11	1	23	3	10	9	8	64	44	1	52	14	1	24	10	4	34	4	10	8					
		8.86%	8.71%	10.38%	10.17%	8.98%	6.86%	10.64%	9.71%	10.93%	8.19%	1.72%	1.67%	5.00%	8.70%	4.00%	9.38%	13.73%	10.31%	15.03%	10.46%	2.61%	5.71%	14.55%	9.30%	3.33%	4.23%	0.00%	3.80%	10.95%	2.86%	6.90%	22.81%	4.36%	1.82%	4.00%	3.77%	9.90%	12.98%	8.11%	10.27%	12.74%	18.97%	8.82%	4.70%	2.50%	7.89%	13.24%	8.24%	8.40%	2.38%	5.24%	4.05%	17.54%	16.36%	9.09%	9.03%	9.87%	1.43%	8.40%	16.28%	4.76%	7.29%	13.70%	9.30%	9.88%	5.63%	8.40%	8.42%					
20	Зюганов Геннадий Андреевич	4617	316	212	132	260	204	67	231	170	113	24	17	5	26	71	115	9	52	23	85	25	6	8	108	21	14	16	27	202	20	13	17	97	18	12	25	14	126	57	38	137	14	34	131	11	10	18	112	36	8	132	28	26	7	32	171	151	22	226	31	6	67	14	18	113	15	27	24					
		28.32%	25.73%	23.66%	24.86%	25.37%	22.95%	20.36%	29.13%	27.33%	25.00%	41.38%	28.33%	12.50%	37.68%	31.56%	33.72%	17.65%	26.80%	15.03%	35.56%	21.74%	17.14%	14.55%	31.40%	35.00%	19.72%	16.84%	34.18%	41.74%	57.14%	22.41%	29.82%	28.20%	32.73%	48.00%	47.17%	13.86%	32.06%	38.51%	26.03%	32.31%	24.14%	50.00%	27.99%	27.50%	26.32%	26.47%	40.14%	27.48%	19.05%	30.07%	37.84%	45.61%	12.73%	36.36%	24.12%	33.86%	31.43%	36.51%	36.05%	28.57%	20.36%	19.18%	41.86%	32.85%	21.13%	22.69%	25.26%					
21	Медведев Дмитрий Анатольевич	9889	782	576	335	650	600	217	469	374	293	33	41	33	37	135	190	35	118	106	123	86	27	36	198	33	54	79	49	217	14	39	26	225	36	12	25	75	205	72	91	226	31	27	309	28	25	38	139	82	33	272	43	20	39	45	444	237	45	328	39	14	230	48	21	188	52	78	62					
		60.66%	63.68%	64.29%	63.09%	63.41%	67.49%	65.96%	59.14%	60.13%	64.82%	56.90%	68.33%	82.50%	53.62%	60.00%	55.72%	68.63%	60.82%	69.28%	51.46%	74.78%	77.14%	65.45%	57.56%	55.00%	76.06%	83.16%	62.03%	44.83%	40.00%	67.24%	45.61%	65.41%	65.45%	48.00%	47.17%	74.26%	52.16%	48.65%	62.33%	53.30%	53.45%	39.71%	66.03%	70.00%	65.79%	55.88%	49.82%	62.60%	78.57%	61.96%	58.11%	35.09%	70.91%	51.14%	62.62%	53.14%	64.29%	52.99%	45.35%	66.67%	69.91%	65.75%	48.84%	54.65%	73.24%	65.55%	65.26%					
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
