Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Челно-Вершинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	399	20	8	8	25	16	3	5	10	5	12	13	7	3	17	10	20	34	30	25	25	20	20	15	15	10	10	8	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	212	11	8	8	11	8	0	1	10	2	12	13	4	0	2	2	20	16	17	18	8	11	5	2	2	3	9	4	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	99	4	3	3	9	7	2	3	3	0	3	9	3	1	4	1	4	11	3	5	5	1	2	2	1	1	1	4	4					
14	Число погашенных неиспользованных открепительных удостоверений	187	9	0	0	14	8	3	4	0	3	0	0	3	3	15	8	0	18	13	7	17	9	15	13	13	7	1	4	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1591	63	28	36	97	50	15	12	16	34	50	52	30	7	49	34	53	173	121	108	119	68	68	63	60	46	77	42	20					
		16.95%	13.40%	15.22%	16.98%	20.17%	13.33%	20.83%	13.04%	6.37%	14.23%	17.73%	18.31%	17.86%	8.14%	12.73%	15.60%	17.38%	20.72%	18.36%	18.34%	20.41%	15.08%	15.11%	21.07%	15.79%	16.61%	20.26%	17.50%	14.60%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	649	26	13	9	29	34	8	3	20	4	28	17	19	9	18	8	39	70	50	46	43	41	21	16	27	14	21	10	6					
		6.92%	5.53%	7.07%	4.25%	6.03%	9.07%	11.11%	3.26%	7.97%	1.67%	9.93%	5.99%	11.31%	10.47%	4.68%	3.67%	12.79%	8.38%	7.59%	7.81%	7.38%	9.09%	4.67%	5.35%	7.11%	5.05%	5.53%	4.17%	4.38%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	74	8	1	2	3	4	2	1	1	0	2	0	1	2	6	2	2	4	3	4	4	3	2	1	4	6	5	0	1					
		0.79%	1.70%	0.54%	0.94%	0.62%	1.07%	2.78%	1.09%	0.40%	0.00%	0.71%	0.00%	0.60%	2.33%	1.56%	0.92%	0.66%	0.48%	0.46%	0.68%	0.69%	0.67%	0.44%	0.33%	1.05%	2.17%	1.32%	0.00%	0.73%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1624	100	19	24	61	70	9	16	11	19	30	35	28	4	84	43	40	163	148	99	123	110	67	66	84	49	69	42	11					
		17.31%	21.28%	10.33%	11.32%	12.68%	18.67%	12.50%	17.39%	4.38%	7.95%	10.64%	12.32%	16.67%	4.65%	21.82%	19.72%	13.11%	19.52%	22.46%	16.81%	21.10%	24.39%	14.89%	22.07%	22.11%	17.69%	18.16%	17.50%	8.03%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	74	6	1	0	2	0	3	0	1	1	1	1	0	0	4	5	10	13	4	3	7	1	2	4	3	0	2	0	0					
		0.79%	1.28%	0.54%	0.00%	0.42%	0.00%	4.17%	0.00%	0.40%	0.42%	0.35%	0.35%	0.00%	0.00%	1.04%	2.29%	3.28%	1.56%	0.61%	0.51%	1.20%	0.22%	0.44%	1.34%	0.79%	0.00%	0.53%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5139	254	116	136	271	205	34	58	201	180	151	176	85	61	214	119	155	398	301	318	277	223	277	140	194	153	201	144	97					
		54.76%	54.04%	63.04%	64.15%	56.34%	54.67%	47.22%	63.04%	80.08%	75.31%	53.55%	61.97%	50.60%	70.93%	55.58%	54.59%	50.82%	47.66%	45.68%	53.99%	47.51%	49.45%	61.56%	46.82%	51.05%	55.23%	52.89%	60.00%	70.80%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	3	1	0	0	2	0	0	1	1	1	0	0	0	2	0	1	3	4	2	0	2	0	1	1	0	1	1	0					
		0.29%	0.64%	0.54%	0.00%	0.00%	0.53%	0.00%	0.00%	0.40%	0.42%	0.35%	0.00%	0.00%	0.00%	0.52%	0.00%	0.33%	0.36%	0.61%	0.34%	0.00%	0.44%	0.00%	0.33%	0.26%	0.00%	0.26%	0.42%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
