Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Усть-Кутская городская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465					
19	2.Всероссийская политическая партия «Гражданская Сила»	129	0	1	1	1	0	5	5	3	1	1	1	0	2	2	7	8	5	13	5	2	4	5	3	6	8	7	4	2	2	0	7	6	3	2	0	0	1	4	2	0					
		0.62%	0.00%	1.82%	1.96%	1.32%	0.00%	0.84%	0.63%	0.41%	0.43%	0.30%	0.24%	0.00%	0.51%	0.66%	0.69%	0.92%	0.99%	1.20%	1.11%	0.31%	0.67%	0.95%	0.37%	0.99%	1.00%	0.72%	0.33%	0.72%	0.32%	0.00%	1.15%	0.73%	0.38%	0.42%	0.00%	0.00%	0.20%	1.75%	0.36%	0.00%					
20	3.Политическая партия «Демократическая партия России»	35	0	0	0	1	0	1	0	0	0	0	1	2	0	0	0	3	0	1	0	3	0	1	0	4	4	0	3	0	4	0	0	2	0	0	3	0	0	1	1	0					
		0.17%	0.00%	0.00%	0.00%	1.32%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.24%	0.40%	0.00%	0.00%	0.00%	0.34%	0.00%	0.09%	0.00%	0.47%	0.00%	0.19%	0.00%	0.66%	0.50%	0.00%	0.25%	0.00%	0.64%	0.00%	0.00%	0.24%	0.00%	0.00%	1.62%	0.00%	0.00%	0.44%	0.18%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1852	6	4	7	1	5	32	48	46	22	12	35	44	32	26	103	116	37	105	33	73	71	63	102	68	65	115	111	7	68	48	62	73	39	31	19	3	47	15	37	21					
		8.87%	9.23%	7.27%	13.73%	1.32%	7.69%	5.40%	6.05%	6.33%	9.52%	3.58%	8.54%	8.89%	8.18%	8.58%	10.15%	13.29%	7.34%	9.66%	7.35%	11.46%	11.91%	11.98%	12.59%	11.30%	8.15%	11.75%	9.19%	2.52%	10.91%	8.23%	10.15%	8.84%	4.91%	6.51%	10.27%	6.67%	9.22%	6.58%	6.72%	4.17%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	58	0	0	0	0	2	1	2	0	0	4	3	2	0	1	1	5	1	5	3	3	1	2	0	3	3	0	1	0	1	1	1	4	1	1	0	0	3	0	3	0					
		0.28%	0.00%	0.00%	0.00%	0.00%	3.08%	0.17%	0.25%	0.00%	0.00%	1.19%	0.73%	0.40%	0.00%	0.33%	0.10%	0.57%	0.20%	0.46%	0.67%	0.47%	0.17%	0.38%	0.00%	0.50%	0.38%	0.00%	0.08%	0.00%	0.16%	0.17%	0.16%	0.48%	0.13%	0.21%	0.00%	0.00%	0.59%	0.00%	0.54%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	26	0	0	0	1	0	2	0	1	0	1	0	1	0	0	0	1	2	1	0	0	2	0	0	2	1	1	1	2	0	1	1	1	1	0	0	0	1	0	2	0					
		0.12%	0.00%	0.00%	0.00%	1.32%	0.00%	0.34%	0.00%	0.14%	0.00%	0.30%	0.00%	0.20%	0.00%	0.00%	0.00%	0.11%	0.40%	0.09%	0.00%	0.00%	0.34%	0.00%	0.00%	0.33%	0.13%	0.10%	0.08%	0.72%	0.00%	0.17%	0.16%	0.12%	0.13%	0.00%	0.00%	0.00%	0.20%	0.00%	0.36%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2471	16	3	9	1	4	116	96	116	17	42	43	55	47	44	100	114	73	138	56	82	53	55	96	84	79	125	148	40	85	67	62	91	76	38	24	6	47	16	62	45					
		11.83%	24.62%	5.45%	17.65%	1.32%	6.15%	19.56%	12.11%	15.96%	7.36%	12.54%	10.49%	11.11%	12.02%	14.52%	9.85%	13.06%	14.48%	12.70%	12.47%	12.87%	8.89%	10.46%	11.85%	13.95%	9.90%	12.77%	12.25%	14.39%	13.64%	11.49%	10.15%	11.02%	9.56%	7.98%	12.97%	13.33%	9.22%	7.02%	11.25%	8.95%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1734	2	0	6	3	2	36	56	78	20	30	39	31	43	22	90	64	35	110	28	52	51	34	83	67	86	97	102	24	58	44	45	57	64	23	16	1	42	6	65	22					
		8.30%	3.08%	0.00%	11.76%	3.95%	3.08%	6.07%	7.06%	10.73%	8.66%	8.96%	9.51%	6.26%	10.99%	7.26%	8.87%	7.33%	6.94%	10.12%	6.24%	8.16%	8.56%	6.46%	10.25%	11.13%	10.78%	9.91%	8.44%	8.63%	9.31%	7.55%	7.36%	6.90%	8.05%	4.83%	8.65%	2.22%	8.24%	2.63%	11.80%	4.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	131	0	1	0	0	1	2	3	1	0	2	1	1	2	4	7	7	5	8	4	2	11	5	5	7	5	4	4	1	3	4	2	5	4	9	1	2	3	2	2	1					
		0.63%	0.00%	1.82%	0.00%	0.00%	1.54%	0.34%	0.38%	0.14%	0.00%	0.60%	0.24%	0.20%	0.51%	1.32%	0.69%	0.80%	0.99%	0.74%	0.89%	0.31%	1.85%	0.95%	0.62%	1.16%	0.63%	0.41%	0.33%	0.36%	0.48%	0.69%	0.33%	0.61%	0.50%	1.89%	0.54%	4.44%	0.59%	0.88%	0.36%	0.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13477	32	44	28	67	45	382	562	460	149	227	267	343	245	188	660	509	328	643	311	391	369	312	496	333	508	582	790	195	384	394	394	554	534	326	108	32	341	182	363	399					
		64.52%	49.23%	80.00%	54.90%	88.16%	69.23%	64.42%	70.87%	63.27%	64.50%	67.76%	65.12%	69.29%	62.66%	62.05%	65.02%	58.30%	65.08%	59.15%	69.27%	61.38%	61.91%	59.32%	61.23%	55.32%	63.66%	59.45%	65.40%	70.14%	61.64%	67.58%	64.48%	67.07%	67.17%	68.49%	58.38%	71.11%	66.86%	79.82%	65.88%	79.32%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	140	0	0	0	0	1	3	4	4	3	2	2	0	2	1	5	11	2	12	2	11	5	7	2	3	7	11	9	0	1	3	6	5	5	4	0	0	4	1	2	0					
		0.67%	0.00%	0.00%	0.00%	0.00%	1.54%	0.51%	0.50%	0.55%	1.30%	0.60%	0.49%	0.00%	0.51%	0.33%	0.49%	1.26%	0.40%	1.10%	0.45%	1.73%	0.84%	1.33%	0.25%	0.50%	0.88%	1.12%	0.75%	0.00%	0.16%	0.51%	0.98%	0.61%	0.63%	0.84%	0.00%	0.00%	0.78%	0.44%	0.36%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
