Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Кильмезская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	198	7	4	7	12	7	4	4	4	6	4	4	7	4	6	4	4	7	6	4	4	7	6	4	4	7	6	4	4	7	4	4	4	10	12	6					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	64	4	0	1	5	1	0	0	1	3	0	0	1	2	1	0	1	0	0	0	0	1	3	0	0	0	2	3	0	3	0	3	1	10	12	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	44	1	0	0	2	1	1	1	1	1	0	0	2	1	0	0	0	2	3	0	1	0	0	0	0	0	2	0	0	1	2	1	0	9	9	3					
14	Число погашенных открепительных удостоверений	134	3	4	6	7	6	4	4	3	3	4	4	6	2	5	4	3	7	6	4	4	6	3	4	4	7	4	1	4	4	4	1	3	0	0	0					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	116	4	1	3	5	3	1	1	3	5	1	0	7	0	3	0	0	4	7	2	0	1	2	2	0	2	3	2	1	6	3	0	0	19	15	10					
		1.47%	1.84%	2.27%	1.10%	2.65%	1.35%	0.91%	1.28%	2.01%	2.00%	0.58%	0.0%	2.39%	0.0%	1.2%	0.0%	0.0%	2.79%	3.27%	1.13%	0.0%	0.31%	0.80%	2.27%	0.0%	1.21%	1.32%	2.08%	1.14%	1.91%	2.58%	0.0%	0.0%	1.61%	1.28%	2.59%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	75	4	0	0	2	3	3	0	0	2	0	5	5	3	1	1	1	3	4	2	0	3	0	0	0	0	2	1	1	1	1	0	0	12	9	6					
		0.95%	1.84%	0.0%	0.0%	1.06%	1.35%	2.75%	0.0%	0.0%	0.80%	0.0%	7.46%	1.71%	6.38%	0.4%	0.70%	0.84%	2.09%	1.86%	1.13%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.88%	1.04%	1.14%	0.31%	0.86%	0.0%	0.0%	1.01%	0.76%	1.55%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	243	7	1	9	3	3	1	2	9	7	1	5	15	1	8	2	10	6	3	2	2	15	7	7	0	3	5	4	2	4	7	2	1	42	40	7					
		3.09%	3.22%	2.27%	3.30%	1.59%	1.35%	0.91%	2.56%	6.04%	2.81%	0.58%	7.46%	5.13%	2.12%	3.2%	1.40%	8.47%	4.19%	1.40%	1.13%	2.27%	4.67%	2.83%	7.95%	0.0%	1.81%	2.21%	4.16%	2.29%	1.27%	6.03%	2.40%	1.78%	3.56%	3.41%	1.81%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	133	2	0	3	3	4	2	0	1	2	1	2	7	0	3	0	0	0	2	1	2	4	4	0	2	0	0	0	0	1	2	1	1	46	33	4					
		1.69%	0.92%	0.0%	1.10%	1.59%	1.80%	1.83%	0.0%	0.67%	0.80%	0.58%	2.98%	2.39%	0.0%	1.2%	0.0%	0.0%	0.0%	0.93%	0.56%	2.27%	1.24%	1.61%	0.0%	2.40%	0.0%	0.0%	0.0%	0.0%	0.31%	1.72%	1.20%	1.78%	3.90%	2.81%	1.03%					
22	"5. ""За Русь Святую"""	42	0	0	0	2	2	0	2	2	0	0	4	0	0	0	1	1	0	0	1	0	5	0	0	0	3	2	0	1	1	0	0	1	6	6	2					
		0.53%	0.0%	0.0%	0.0%	1.06%	0.90%	0.0%	2.56%	1.34%	0.0%	0.0%	5.97%	0.0%	0.0%	0.0%	0.70%	0.84%	0.0%	0.0%	0.56%	0.0%	1.55%	0.0%	0.0%	0.0%	1.81%	0.88%	0.0%	1.14%	0.31%	0.0%	0.0%	1.78%	0.50%	0.51%	0.51%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	2	2	0	0	0	0	0	0	1	1	0	0	0	2	0	2	1	1					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.40%	0.0%	0.0%	0.34%	0.0%	0.4%	0.0%	0.84%	0.0%	0.93%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	1.04%	0.0%	0.0%	0.0%	2.40%	0.0%	0.16%	0.08%	0.25%					
24	"7. ""Новый курс - Автомобильная Россия"""	29	0	0	0	1	0	0	0	0	1	2	0	2	0	2	0	0	0	3	1	0	0	1	0	0	1	0	0	0	1	1	1	0	6	4	2					
		0.36%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.40%	1.16%	0.0%	0.68%	0.0%	0.8%	0.0%	0.0%	0.0%	1.40%	0.56%	0.0%	0.0%	0.40%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.31%	0.86%	1.20%	0.0%	0.50%	0.34%	0.51%					
25	"8. ""Народно-республиканская партия России"""	19	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	2	2	0	0	0	1	0	0	0	1	1	0	3	2	1					
		0.24%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.58%	0.0%	0.34%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	1.13%	0.62%	0.80%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.86%	1.20%	0.0%	0.25%	0.17%	0.25%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	0	1	0	0	0	0	0	0	2	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	3	1					
		0.21%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.68%	0.0%	0.8%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.08%	0.25%	0.25%					
27	"10. ""Аграрная партия России"""	1325	69	17	83	57	41	19	12	19	52	12	11	27	11	94	48	26	14	23	37	17	101	53	21	29	11	61	27	14	18	10	10	6	143	93	39					
		16.87%	31.79%	38.63%	30.51%	30.31%	18.55%	17.43%	15.38%	12.75%	20.88%	7.01%	16.41%	9.24%	23.40%	37.6%	33.80%	22.03%	9.79%	10.74%	21.02%	19.31%	31.46%	21.45%	23.86%	34.93%	6.66%	26.99%	28.12%	16.09%	5.75%	8.62%	12.04%	10.71%	12.13%	7.94%	10.10%					
28	"11. ""Истинные патриоты России"""	81	0	0	0	1	0	0	0	2	0	23	1	2	0	2	0	1	0	1	3	1	0	0	0	5	3	1	0	0	0	0	0	0	15	20	0					
		1.03%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	1.34%	0.0%	13.45%	1.49%	0.68%	0.0%	0.8%	0.0%	0.84%	0.0%	0.46%	1.70%	1.13%	0.0%	0.0%	0.0%	6.02%	1.81%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.27%	1.70%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	69	3	0	7	2	0	1	0	0	4	4	0	1	0	3	1	1	2	1	0	0	4	1	0	0	3	1	1	5	2	0	3	2	6	10	1					
		0.87%	1.38%	0.0%	2.57%	1.06%	0.0%	0.91%	0.0%	0.0%	1.60%	2.33%	0.0%	0.34%	0.0%	1.2%	0.70%	0.84%	1.39%	0.46%	0.0%	0.0%	1.24%	0.40%	0.0%	0.0%	1.81%	0.44%	1.04%	5.74%	0.63%	0.0%	3.61%	3.57%	0.50%	0.85%	0.25%					
30	"13. ""Демократическая партия России"""	27	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	1	3	0	0	4	0	0	0	0	1	1	0	3	0	0	0	4	2	2					
		0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.60%	0.0%	0.0%	0.0%	2.12%	0.4%	0.0%	0.0%	0.69%	1.40%	0.0%	0.0%	1.24%	0.0%	0.0%	0.0%	0.0%	0.44%	1.04%	0.0%	0.95%	0.0%	0.0%	0.0%	0.33%	0.17%	0.51%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	1	3	2	0	1	3	1	2					
		0.28%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.58%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.56%	0.0%	0.62%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	1.14%	0.95%	1.72%	0.0%	1.78%	0.25%	0.08%	0.51%					
32	"15. ""Партия СЛОН"""	15	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	1	3	2					
		0.19%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	1.27%	0.0%	0.0%	0.0%	0.08%	0.25%	0.51%					
33	"16. ""Родина"" (народно-патриотический союз)"""	378	12	0	13	6	4	1	4	4	10	4	4	12	1	11	3	3	9	6	2	3	6	15	6	4	14	6	6	5	20	4	4	0	71	87	18					
		4.81%	5.52%	0.0%	4.77%	3.19%	1.80%	0.91%	5.12%	2.68%	4.01%	2.33%	5.97%	4.10%	2.12%	4.4%	2.11%	2.54%	6.29%	2.80%	1.13%	3.40%	1.86%	6.07%	6.81%	4.81%	8.48%	2.65%	6.25%	5.74%	6.38%	3.44%	4.81%	0.0%	6.02%	7.42%	4.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	1	0	0	4	3	0	0	0	3	0	0	3	0	1	0	0	2	1	0	0	4	1	0	0	1	1	0	0	1	0	0	0	5	5	3					
		0.49%	0.46%	0.0%	0.0%	2.12%	1.35%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	1.02%	0.0%	0.4%	0.0%	0.0%	1.39%	0.46%	0.0%	0.0%	1.24%	0.40%	0.0%	0.0%	0.60%	0.44%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.42%	0.42%	0.77%					
35	"18. ""ЛДПР"""	968	28	6	15	6	34	11	17	13	21	47	7	23	3	14	15	3	24	29	26	12	17	40	12	12	20	14	11	7	39	17	15	1	192	156	61					
		12.32%	12.90%	13.63%	5.51%	3.19%	15.38%	10.09%	21.79%	8.72%	8.43%	27.48%	10.44%	7.87%	6.38%	5.6%	10.56%	2.54%	16.78%	13.55%	14.77%	13.63%	5.29%	16.19%	13.63%	14.45%	12.12%	6.19%	11.45%	8.04%	12.46%	14.65%	18.07%	1.78%	16.29%	13.32%	15.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	225	5	1	7	3	6	4	0	6	11	5	2	8	2	4	2	1	3	7	12	0	8	13	2	2	6	2	0	3	9	0	1	8	37	28	17					
		2.86%	2.30%	2.27%	2.57%	1.59%	2.71%	3.66%	0.0%	4.02%	4.41%	2.92%	2.98%	2.73%	4.25%	1.6%	1.40%	0.84%	2.09%	3.27%	6.81%	0.0%	2.49%	5.26%	2.27%	2.40%	3.63%	0.88%	0.0%	3.44%	2.87%	0.0%	1.20%	14.28%	3.14%	2.39%	4.40%					
37	"20. ""Политическая партия ""Единая Россия"""	2436	42	7	88	69	84	54	31	78	71	34	15	128	12	31	28	21	57	67	37	40	87	52	23	12	67	81	29	31	115	42	31	20	334	379	139					
		31.02%	19.35%	15.90%	32.35%	36.70%	38.00%	49.54%	39.74%	52.34%	28.51%	19.88%	22.38%	43.83%	25.53%	12.4%	19.71%	17.79%	39.86%	31.30%	21.02%	45.45%	27.10%	21.05%	26.13%	14.45%	40.60%	35.84%	30.20%	35.63%	36.74%	36.20%	37.34%	35.71%	28.35%	32.36%	36.01%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	2	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	6	3	0					
		0.24%	0.92%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.80%	0.0%	1.49%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.50%	0.25%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	4	0					
		0.20%	0.46%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	1.49%	0.0%	0.0%	0.4%	0.0%	0.84%	0.0%	0.46%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.86%	0.0%	0.0%	0.0%	0.34%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1188	21	9	32	15	22	9	8	7	41	26	6	32	12	55	34	43	10	28	39	5	50	47	11	16	24	29	7	14	61	21	8	11	164	222	49					
		15.13%	9.67%	20.45%	11.76%	7.97%	9.95%	8.25%	10.25%	4.69%	16.46%	15.20%	8.95%	10.95%	25.53%	22.0%	23.94%	36.44%	6.99%	13.08%	22.15%	5.68%	15.57%	19.02%	12.5%	19.27%	14.54%	12.83%	7.29%	16.09%	19.48%	18.10%	9.63%	19.64%	13.92%	18.95%	12.69%					
																																										
41	Против всех	223	8	1	5	4	5	0	1	3	5	4	1	7	0	10	2	3	5	12	5	4	3	5	3	1	2	8	4	2	9	4	4	4	40	34	15					
		2.84%	3.68%	2.27%	1.83%	2.12%	2.26%	0.0%	1.28%	2.01%	2.00%	2.33%	1.49%	2.39%	0.0%	4.0%	1.40%	2.54%	3.49%	5.60%	2.84%	4.54%	0.93%	2.02%	3.40%	1.20%	1.21%	3.53%	4.16%	2.29%	2.87%	3.44%	4.81%	7.14%	3.39%	2.90%	3.88%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
