Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
"Наименование Избирательной комиссии:    Барнаул, Октябрьская"																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206					
		17.33%	22.73%	20.86%	14.08%	11.74%	20.61%	17.89%	20.15%	13.43%	15.64%	17.39%	14.85%	15.56%	13.83%	11.65%	16.48%	13.79%	15.07%	16.83%	20.28%	17.96%	20.78%	18.98%	19.28%	19.41%	16.49%	19.50%	19.22%	17.91%	14.82%	15.73%	17.38%	19.51%	21.41%	21.44%	27.23%	23.05%	18.04%	17.03%	13.29%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	308	1	14	18	6	9	6	3	8	4	13	10	14	3	10	6	6	11	13	9	7	13	11	9	10	16	12	5	9	11	7	10	7	4	7	1	1	2	1	1					
		0.77%	0.57%	0.97%	1.27%	0.59%	1.14%	0.54%	0.29%	0.50%	0.36%	1.15%	0.85%	1.22%	0.29%	1.13%	0.51%	0.42%	0.90%	1.07%	0.78%	0.48%	1.15%	0.86%	0.72%	0.77%	1.14%	0.99%	0.46%	0.66%	1.06%	0.91%	0.87%	0.72%	0.42%	0.78%	0.43%	0.30%	1.03%	0.31%	0.58%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10053	43	341	356	274	161	279	247	433	242	281	376	298	300	228	314	457	373	356	300	400	274	315	350	260	355	296	295	326	244	191	237	236	170	207	48	69	48	60	13					
		25.26%	24.43%	23.63%	25.19%	27.02%	20.35%	25.20%	23.48%	27.05%	21.88%	24.80%	32.08%	26.05%	29.01%	25.79%	26.68%	31.98%	30.37%	29.37%	25.99%	27.32%	24.23%	24.61%	28.00%	20.03%	25.23%	24.46%	27.26%	24.02%	23.48%	24.84%	20.59%	24.11%	17.93%	23.00%	20.43%	20.66%	24.74%	18.58%	7.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1792	5	64	100	76	24	42	26	51	26	60	72	88	81	73	70	78	62	61	40	68	52	60	67	38	50	41	35	50	37	38	46	36	31	26	2	9	1	4	2					
		4.50%	2.84%	4.44%	7.08%	7.50%	3.03%	3.79%	2.47%	3.19%	2.35%	5.30%	6.14%	7.69%	7.83%	8.26%	5.95%	5.46%	5.05%	5.03%	3.47%	4.64%	4.60%	4.69%	5.36%	2.93%	3.55%	3.39%	3.23%	3.68%	3.56%	4.94%	3.99%	3.68%	3.27%	2.89%	0.85%	2.69%	0.52%	1.24%	1.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12669	44	476	413	287	296	317	347	555	461	344	296	325	266	249	341	332	347	340	357	385	336	432	402	539	440	410	348	479	374	256	448	312	355	257	76	112	61	145	109					
		31.84%	25.00%	32.99%	29.23%	28.30%	37.42%	28.64%	32.98%	34.67%	41.68%	30.36%	25.26%	28.41%	25.73%	28.17%	28.97%	23.23%	28.26%	28.05%	30.94%	26.30%	29.71%	33.75%	32.16%	41.53%	31.27%	33.88%	32.16%	35.30%	35.99%	33.29%	38.92%	31.87%	37.45%	28.56%	32.34%	33.53%	31.44%	44.89%	63.01%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	222	3	10	7	5	2	6	5	5	7	11	12	7	6	3	5	6	8	6	8	6	9	10	5	5	9	7	5	5	10	3	3	2	7	2	1	2	2	5	2					
		0.56%	1.70%	0.69%	0.50%	0.49%	0.25%	0.54%	0.48%	0.31%	0.63%	0.97%	1.02%	0.61%	0.58%	0.34%	0.42%	0.42%	0.65%	0.50%	0.69%	0.41%	0.80%	0.78%	0.40%	0.39%	0.64%	0.58%	0.46%	0.37%	0.96%	0.39%	0.26%	0.20%	0.74%	0.22%	0.43%	0.60%	1.03%	1.55%	1.16%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
