9	Число недействительных избирательных бюллетеней	1489	25	16	19	33	33	31	31	25	18	18	35	28	12	7	15	12	17	34	27	36	18	28	25	29	20	20	69	0	19	30	29	24	28	18	10	16	15	17	15	18	15	15	26	17	19	7	35	43	27	32	8	16	18	11	28	0	23	9	15	4	11	5	45	10	39	18	5	20	6	0	14	15	3	10									
10	Число действительных избирательных бюллетеней	98067	1459	1485	1389	1584	1740	1529	1296	1284	1463	1201	1708	1416	1235	580	1261	1228	991	1973	1910	1733	1660	2002	1390	1428	1412	1454	1471	896	1430	1504	1358	1709	1640	932	1314	1289	1535	1442	1284	1543	1553	1060	1283	1066	1682	1123	1355	1322	1397	1491	1371	986	946	1345	1934	2276	1350	745	1520	433	746	2058	505	1489	1213	1287	1835	1275	476	833	597	923	396	1038									
11	Число полученных открепительных  удостоверений	1440	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1423	20	19	20	20	20	19	20	19	19	20	19	20	20	18	20	20	20	20	20	20	20	20	20	20	20	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	18	20	20	20	20	20	19	20	19	20	15	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3896	34	61	36	24	18	18	33	17	48	37	65	41	40	13	19	15	81	22	35	25	37	20	20	9	23	12	170	56	17	33	16	12	22	38	119	25	24	13	20	20	16	12	26	26	75	85	23	15	40	29	21	67	36	22	27	74	9	31	33	11	45	37	2	13	18	20	27	27	47	62	23	62	399	1048									
14	Число неиспользованных открепительных удостоверений	17	0	1	0	0	0	1	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	709	3	7	1	4	2	3	0	1	5	2	4	2	0	0	3	2	1	1	5	6	4	4	0	2	1	0	2	2	2	5	0	0	0	1	1	184	210	0	2	1	1	153	1	4	1	0	1	0	2	0	3	1	0	0	13	8	2	1	3	2	0	11	1	3	1	2	2	0	6	10	3	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
19	Жириновский Владимир Вольфович	4619	71	45	34	36	35	101	47	75	77	75	85	86	76	32	25	64	57	59	81	74	52	80	52	45	72	59	150	29	59	110	61	50	64	38	82	66	108	89	95	126	124	70	89	38	58	53	96	97	46	56	21	68	29	21	113	47	31	38	116	7	59	30	22	28	62	73	159	46	23	26	29	58	21	43									
		4.64%	4.78%	2.99%	2.41%	2.23%	1.97%	6.47%	3.54%	5.73%	5.20%	6.15%	4.88%	5.96%	6.09%	5.45%	1.96%	5.16%	5.65%	2.94%	4.18%	4.18%	3.10%	3.94%	3.67%	3.09%	5.03%	4.00%	9.74%	3.24%	4.07%	7.17%	4.40%	2.89%	3.84%	4.00%	6.19%	5.06%	6.97%	6.10%	7.31%	8.07%	7.91%	6.51%	6.80%	3.51%	3.41%	4.69%	6.91%	7.11%	3.23%	3.68%	1.52%	6.79%	3.01%	1.55%	5.76%	2.07%	2.26%	5.04%	7.56%	1.60%	7.79%	1.45%	4.00%	1.87%	4.95%	5.59%	8.64%	3.55%	4.77%	3.12%	4.75%	6.18%	5.26%	4.10%									
20	Зюганов Геннадий Андреевич	12208	218	82	126	149	117	176	128	173	246	274	270	202	200	86	191	173	150	224	275	202	113	266	195	156	150	148	49	134	155	163	197	169	273	43	234	156	155	218	113	140	139	124	247	156	171	113	296	237	108	126	118	98	71	47	339	477	274	149	336	66	187	251	53	57	217	132	194	59	57	93	63	100	62	102									
		12.26%	14.69%	5.46%	8.95%	9.21%	6.60%	11.28%	9.65%	13.22%	16.61%	22.48%	15.49%	13.99%	16.04%	14.65%	14.97%	13.95%	14.88%	11.16%	14.20%	11.42%	6.73%	13.10%	13.78%	10.71%	10.47%	10.04%	3.18%	14.96%	10.70%	10.63%	14.20%	9.75%	16.37%	4.53%	17.67%	11.95%	10.00%	14.94%	8.70%	8.97%	8.86%	11.53%	18.87%	14.40%	10.05%	10.00%	21.29%	17.36%	7.58%	8.27%	8.56%	9.78%	7.37%	3.47%	17.28%	20.96%	19.96%	19.76%	21.89%	15.10%	24.70%	12.17%	9.64%	3.80%	17.33%	10.11%	10.54%	4.56%	11.83%	11.16%	10.31%	10.66%	15.54%	9.73%									
21	Миронов Сергей Михайлович	3590	72	42	26	25	31	75	53	70	43	32	69	58	62	33	64	50	48	62	70	54	44	96	59	33	72	88	79	13	55	71	28	48	53	20	93	56	74	86	82	85	64	42	73	33	52	37	77	74	54	62	46	51	35	10	71	20	39	28	55	10	34	14	21	28	47	61	52	11	16	23	12	20	16	28									
		3.61%	4.85%	2.80%	1.85%	1.55%	1.75%	4.81%	3.99%	5.35%	2.90%	2.63%	3.96%	4.02%	4.97%	5.62%	5.02%	4.03%	4.76%	3.09%	3.61%	3.05%	2.62%	4.73%	4.17%	2.26%	5.03%	5.97%	5.13%	1.45%	3.80%	4.63%	2.02%	2.77%	3.18%	2.11%	7.02%	4.29%	4.77%	5.89%	6.31%	5.45%	4.08%	3.91%	5.58%	3.05%	3.06%	3.27%	5.54%	5.42%	3.79%	4.07%	3.34%	5.09%	3.63%	0.74%	3.62%	0.88%	2.84%	3.71%	3.58%	2.29%	4.49%	0.68%	3.82%	1.87%	3.75%	4.67%	2.83%	0.85%	3.32%	2.76%	1.96%	2.13%	4.01%	2.67%									
22	Прохоров Михаил Дмитриевич	10313	238	112	43	179	129	107	106	148	101	219	187	130	87	37	89	87	69	185	308	212	332	212	306	243	104	157	170	110	206	201	170	172	165	55	176	160	171	154	178	156	202	132	48	37	382	262	260	334	146	189	156	101	67	33	200	22	24	19	280	5	127	6	17	53	148	102	102	33	36	94	61	93	34	137									
		10.36%	16.04%	7.46%	3.05%	11.07%	7.28%	6.86%	7.99%	11.31%	6.82%	17.97%	10.73%	9.00%	6.98%	6.30%	6.97%	7.02%	6.85%	9.22%	15.90%	11.98%	19.79%	10.44%	21.63%	16.68%	7.26%	10.65%	11.04%	12.28%	14.22%	13.10%	12.26%	9.92%	9.89%	5.79%	13.29%	12.26%	11.03%	10.56%	13.70%	9.99%	12.88%	12.28%	3.67%	3.42%	22.46%	23.19%	18.71%	24.47%	10.25%	12.41%	11.31%	10.08%	6.95%	2.43%	10.19%	0.97%	1.75%	2.52%	18.24%	1.14%	16.78%	0.29%	3.09%	3.54%	11.82%	7.82%	5.54%	2.55%	7.47%	11.28%	9.98%	9.91%	8.52%	13.07%									
23	Путин Владимир Владимирович	67337	860	1204	1160	1195	1428	1070	962	818	996	601	1097	940	810	392	892	854	667	1443	1176	1191	1119	1348	778	951	1014	1002	1023	610	955	959	902	1270	1085	776	729	851	1027	895	816	1036	1024	692	826	802	1019	658	626	580	1043	1058	1030	668	744	1234	1211	1710	982	511	733	345	339	1757	392	1323	739	919	1328	1126	344	597	432	652	263	728									
		67.64%	57.95%	80.21%	82.39%	73.90%	80.54%	68.59%	72.49%	62.49%	67.25%	49.30%	62.94%	65.10%	64.96%	66.78%	69.91%	68.87%	66.17%	71.90%	60.71%	67.33%	66.69%	66.40%	54.98%	65.27%	70.81%	67.98%	66.43%	68.08%	65.91%	62.52%	65.03%	73.28%	65.05%	81.68%	55.06%	65.21%	66.26%	61.34%	62.82%	66.37%	65.31%	64.37%	63.10%	74.05%	59.91%	58.23%	45.04%	42.49%	73.24%	69.47%	74.69%	66.67%	77.18%	91.00%	61.72%	75.13%	71.52%	67.77%	47.75%	78.95%	44.78%	85.17%	71.27%	88.26%	59.03%	70.42%	72.17%	86.95%	71.37%	71.67%	70.70%	69.51%	65.91%	69.47%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
