14	Число неиспользованных открепительных удостоверений	810	0	0	11	2	6	8	4	12	2	0	23	12	14	17	3	22	15	1	0	9	1	30	0	4	2	0	0	1	0	16	0	6	6	3	19	3	0	4	0	28	8	43	6	0	0	0	5	20	32	8	8	14	23	49	0	43	37	11	42	13	10	18	11	18	40	26	41	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	55	2	0	0	6	1	2	1	0	0	0	1	0	1	2	2	1	1	3	1	0	0	1	1	0	1	1	2	0	0	2	1	0	0	1	0	2	2	0	1	0	1	0	1	2	1	1	1	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0					
16	Число утраченных избирательных бюллетеней	19	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																													
18	Богданов Андрей Владимирович	1864	53	46	43	32	2	37	27	32	32	35	23	28	38	39	47	4	28	40	45	42	40	37	40	43	33	23	39	40	37	2	24	9	37	31	40	32	37	40	44	19	23	30	38	43	39	25	29	21	19	26	19	21	18	2	14	13	26	26	11	3	16	16	30	16	11	1	1	4	1	2					
		1.68%	2.25%	2.37%	2.92%	2.33%	0.10%	2.74%	2.09%	2.43%	2.39%	2.09%	1.49%	1.26%	1.82%	2.79%	2.27%	0.31%	1.57%	1.98%	2.07%	1.85%	2.20%	2.80%	1.88%	2.09%	1.67%	0.93%	1.73%	2.17%	1.73%	0.15%	1.15%	0.46%	2.16%	2.22%	1.87%	1.57%	2.51%	2.78%	2.05%	2.66%	1.32%	3.05%	1.98%	2.12%	2.65%	1.24%	1.55%	2.15%	1.53%	1.36%	0.85%	0.98%	1.11%	0.39%	0.75%	2.91%	2.28%	1.36%	2.00%	0.21%	0.99%	2.09%	1.50%	1.09%	1.92%	0.09%	0.28%	0.53%	0.24%	0.51%					
19	Жириновский Владимир Вольфович	7319	126	141	81	132	31	167	112	126	100	87	94	142	165	149	27	35	169	149	133	119	141	78	168	129	160	105	162	179	133	64	111	122	59	148	118	116	161	171	163	64	98	69	118	150	116	82	114	68	48	82	146	117	134	36	145	55	81	116	52	8	61	83	174	161	47	44	10	44	14	9					
		6.60%	5.34%	7.26%	5.50%	9.60%	1.52%	12.35%	8.67%	9.56%	7.47%	5.19%	6.10%	6.40%	7.91%	10.67%	1.31%	2.74%	9.47%	7.36%	6.11%	5.24%	7.75%	5.90%	7.91%	6.27%	8.10%	4.27%	7.17%	9.70%	6.23%	4.71%	5.32%	6.30%	3.44%	10.59%	5.51%	5.69%	10.94%	11.88%	7.60%	8.95%	5.61%	7.02%	6.14%	7.40%	7.88%	4.08%	6.09%	6.97%	3.87%	4.30%	6.50%	5.49%	8.24%	7.03%	7.76%	12.30%	7.11%	6.08%	9.47%	0.56%	3.81%	10.82%	8.73%	10.94%	8.19%	3.94%	2.79%	5.85%	3.32%	2.31%					
20	Зюганов Геннадий Андреевич	17014	243	373	275	279	42	319	275	288	332	336	261	324	295	292	233	153	346	349	391	259	386	163	387	297	360	187	362	379	324	126	368	184	186	362	220	305	323	354	353	109	180	75	271	237	337	404	338	162	87	97	282	338	228	63	241	87	107	253	80	374	162	171	429	174	108	180	56	59	22	12					
		15.34%	10.30%	19.20%	18.67%	20.29%	2.06%	23.59%	21.28%	21.85%	24.81%	20.06%	16.94%	14.60%	14.15%	20.92%	11.28%	11.97%	19.39%	17.23%	17.95%	11.39%	21.22%	12.32%	18.21%	14.43%	18.22%	7.60%	16.02%	20.54%	15.18%	9.26%	17.64%	9.49%	10.85%	25.89%	10.28%	14.96%	21.94%	24.58%	16.45%	15.24%	10.30%	7.63%	14.09%	11.69%	22.89%	20.10%	18.07%	16.62%	7.01%	5.08%	12.56%	15.85%	14.02%	12.30%	12.89%	19.46%	9.39%	13.26%	14.57%	26.14%	10.11%	22.29%	21.51%	11.83%	18.82%	16.13%	15.64%	7.85%	5.21%	3.08%					
21	Медведев Дмитрий Анатольевич	81601	1910	1340	1056	894	1910	795	835	835	833	1186	1133	1697	1542	882	1759	1086	1211	1458	1570	1816	1212	1008	1493	1563	1394	1854	1653	1218	1599	1158	1536	1452	1228	827	1571	1535	919	849	1532	511	1417	798	1446	1568	950	1478	1357	696	1051	1623	1763	1622	1246	407	1457	287	846	1345	400	901	1224	443	1337	1110	400	890	286	642	385	366					
		73.57%	80.97%	68.97%	71.69%	65.02%	93.90%	58.80%	64.63%	63.35%	62.26%	70.81%	73.52%	76.48%	73.96%	63.18%	85.14%	84.98%	67.88%	72.00%	72.08%	79.89%	66.63%	76.19%	70.26%	75.95%	70.55%	75.37%	73.17%	66.02%	74.93%	85.15%	73.63%	74.92%	71.60%	59.16%	73.38%	75.28%	62.43%	58.96%	71.39%	71.47%	81.06%	81.18%	75.20%	77.32%	64.54%	73.53%	72.53%	71.38%	84.69%	85.02%	78.53%	76.08%	76.63%	79.49%	77.96%	64.21%	74.21%	70.49%	72.86%	62.96%	76.36%	57.76%	67.05%	75.46%	69.69%	79.75%	79.89%	85.37%	91.23%	94.09%					
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
