Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Иркутская городская № 3																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23721	618	353	514	701	549	462	746	540	365	481	545	692	283	272	432	618	346	576	536	581	485	402	509	456	591	580	640	278	484	205	405	202	438	736	760	579	573	165	595	405	818	802	1550	853					
		53.40%	50.37%	45.14%	44.58%	50.14%	40.79%	46.86%	49.34%	52.43%	41.95%	46.52%	45.53%	49.86%	54.74%	52.31%	43.90%	47.76%	42.51%	48.44%	50.95%	48.99%	59.07%	57.51%	54.38%	55.81%	66.18%	58.65%	57.92%	58.28%	63.94%	57.75%	60.54%	58.55%	58.17%	55.59%	60.85%	58.13%	54.99%	61.80%	56.03%	50.06%	57.85%	56.24%	70.36%	55.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1283	45	36	72	66	87	55	54	28	52	64	59	39	14	10	32	36	36	40	29	46	13	7	28	22	9	16	21	13	3	6	10	2	23	19	12	20	12	4	18	17	27	48	18	15					
		2.89%	3.67%	4.60%	6.24%	4.72%	6.46%	5.58%	3.57%	2.72%	5.98%	6.19%	4.93%	2.81%	2.71%	1.92%	3.25%	2.78%	4.42%	3.36%	2.76%	3.88%	1.58%	1.00%	2.99%	2.69%	1.01%	1.62%	1.90%	2.73%	0.40%	1.69%	1.49%	0.58%	3.05%	1.44%	0.96%	2.01%	1.15%	1.50%	1.69%	2.10%	1.91%	3.37%	0.82%	0.98%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
