Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Кинельская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	334	24	15	25	13	1	43	1	1	12	8	19	0	22	2	72	5	7	0	0	11	20	7	4	1	14	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	141	3	12	5	6	5	13	6	1	2	0	10	4	7	2	8	3	1	0	4	6	15	3	5	1	10	9					
14	Число погашенных неиспользованных открепительных удостоверений	104	1	0	10	2	4	7	4	4	1	0	6	10	3	8	2	0	0	1	5	9	5	8	1	4	6	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	276	17	12	9	10	4	20	2	1	3	1	23	9	9	2	18	1	0	0	6	8	38	29	9	9	23	13					
		2.01%	3.35%	1.41%	1.48%	1.56%	1.69%	1.25%	0.93%	0.97%	0.82%	1.30%	2.29%	3.64%	1.23%	0.90%	1.43%	0.72%	0.00%	0.00%	6.67%	1.10%	3.37%	4.29%	2.85%	2.95%	2.36%	2.51%					
19	2.Всероссийская политическая партия «Гражданская Сила»	42	2	4	3	4	2	3	3	0	1	0	2	1	3	1	4	0	0	0	0	1	3	1	0	0	3	1					
		0.31%	0.39%	0.47%	0.49%	0.63%	0.84%	0.19%	1.40%	0.00%	0.27%	0.00%	0.20%	0.40%	0.41%	0.45%	0.32%	0.00%	0.00%	0.00%	0.00%	0.14%	0.27%	0.15%	0.00%	0.00%	0.31%	0.19%					
20	3.Политическая партия «Демократическая партия России»	10	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	1	1	0	0	2	0					
		0.07%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.15%	0.00%	0.00%	0.21%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2179	87	138	64	96	20	199	29	10	63	13	174	36	106	45	198	13	24	6	16	122	154	164	49	73	188	92					
		15.88%	17.16%	16.18%	10.53%	15.02%	8.44%	12.42%	13.49%	9.71%	17.21%	16.88%	17.31%	14.57%	14.54%	20.36%	15.74%	9.42%	22.64%	8.22%	17.78%	16.76%	13.68%	24.26%	15.51%	23.93%	19.28%	17.76%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	174	7	23	4	3	9	14	4	3	17	3	17	5	10	2	12	0	3	0	0	9	7	7	2	1	9	3					
		1.27%	1.38%	2.70%	0.66%	0.47%	3.80%	0.87%	1.86%	2.91%	4.64%	3.90%	1.69%	2.02%	1.37%	0.90%	0.95%	0.00%	2.83%	0.00%	0.00%	1.24%	0.62%	1.04%	0.63%	0.33%	0.92%	0.58%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	1	0	1	0	2	1	0	0	0	3	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0					
		0.09%	0.00%	0.12%	0.00%	0.16%	0.00%	0.12%	0.47%	0.00%	0.00%	0.00%	0.30%	0.00%	0.14%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.15%	0.00%	0.00%	0.10%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1184	31	105	119	77	11	97	12	6	15	2	76	16	72	9	83	20	9	2	5	103	98	63	34	25	63	31					
		8.63%	6.11%	12.31%	19.57%	12.05%	4.64%	6.05%	5.58%	5.83%	4.10%	2.60%	7.56%	6.48%	9.88%	4.07%	6.60%	14.49%	8.49%	2.74%	5.56%	14.15%	8.70%	9.32%	10.76%	8.20%	6.46%	5.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	763	46	27	44	36	14	90	5	3	21	2	67	7	34	3	54	4	3	5	2	32	45	30	21	43	109	16					
		5.56%	9.07%	3.17%	7.24%	5.63%	5.91%	5.62%	2.33%	2.91%	5.74%	2.60%	6.67%	2.83%	4.66%	1.36%	4.29%	2.90%	2.83%	6.85%	2.22%	4.40%	3.99%	4.44%	6.65%	14.10%	11.18%	3.09%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	97	3	1	6	5	0	10	0	2	3	0	5	2	6	0	9	3	0	2	0	3	6	7	5	3	14	2					
		0.71%	0.59%	0.12%	0.99%	0.78%	0.00%	0.62%	0.00%	1.94%	0.82%	0.00%	0.50%	0.81%	0.82%	0.00%	0.72%	2.17%	0.00%	2.74%	0.00%	0.41%	0.53%	1.04%	1.58%	0.98%	1.44%	0.39%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8746	308	525	349	400	170	1151	157	75	241	54	615	164	479	153	861	91	66	58	58	432	749	361	191	144	546	348					
		63.76%	60.75%	61.55%	57.40%	62.60%	71.73%	71.85%	73.02%	72.82%	65.85%	70.13%	61.19%	66.40%	65.71%	69.23%	68.44%	65.94%	62.26%	79.45%	64.44%	59.34%	66.52%	53.40%	60.44%	47.21%	56.00%	67.18%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	69	1	3	4	0	0	7	1	1	1	0	10	3	4	3	4	4	1	0	0	3	3	7	1	4	4	0					
		0.50%	0.20%	0.35%	0.66%	0.00%	0.00%	0.44%	0.47%	0.97%	0.27%	0.00%	0.99%	1.21%	0.55%	1.36%	0.32%	2.90%	0.94%	0.00%	0.00%	0.41%	0.27%	1.04%	0.32%	1.31%	0.41%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
