Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Чулымская 																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351					
		1.18%	1.75%	1.94%	0.97%	1.66%	0.70%	1.06%	2.63%	1.80%	1.29%	2.70%	2.07%	1.21%	0.26%	0.00%	1.85%	1.11%	1.00%	2.36%	0.31%	0.00%	0.00%	0.97%	0.00%	0.29%	0.84%	1.40%	0.99%	0.55%	1.15%	0.00%	0.43%	1.80%	3.70%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5118	188	264	181	234	322	172	171	156	110	193	95	175	185	91	88	234	136	103	135	43	25	118	30	193	288	131	194	311	215	40	199	45	37	16					
		47.72%	47.12%	42.65%	43.72%	43.25%	44.85%	45.74%	56.25%	46.85%	47.21%	47.30%	39.42%	52.87%	48.18%	55.15%	40.74%	65.18%	45.48%	48.58%	42.19%	47.25%	40.98%	38.06%	38.46%	56.60%	48.48%	60.93%	47.90%	56.86%	49.43%	54.05%	43.07%	40.54%	45.68%	33.33%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	1	4	0	2	2	2	1	2	2	3	0	0	1	2	0	1	0	0	2	0	0	0	0	2	3	0	3	2	2	1	2	0	0	0					
		0.37%	0.25%	0.65%	0.00%	0.37%	0.28%	0.53%	0.33%	0.60%	0.86%	0.74%	0.00%	0.00%	0.26%	1.21%	0.00%	0.28%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.59%	0.51%	0.00%	0.74%	0.37%	0.46%	1.35%	0.43%	0.00%	0.00%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
