Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Красненская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	601	18	50	13	50	6	56	27	115	6	11	35	11	8	27	45	5	33	8	6	18	5	3	45					
		5.92%	4.83%	8.31%	6.07%	7.58%	3.90%	6.17%	7.71%	8.58%	3.08%	6.11%	6.92%	5.61%	2.85%	3.90%	3.98%	2.76%	7.32%	7.08%	4.00%	3.61%	2.16%	2.78%	7.02%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	659	15	54	9	52	8	62	23	122	23	12	30	9	12	13	72	16	39	13	3	31	2	1	38					
		6.49%	4.02%	8.97%	4.21%	7.88%	5.19%	6.84%	6.57%	9.10%	11.79%	6.67%	5.93%	4.59%	4.27%	1.88%	6.37%	8.84%	8.65%	11.50%	2.00%	6.21%	0.87%	0.93%	5.93%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	38	2	3	2	3	1	4	0	4	0	1	4	0	2	2	4	0	0	1	0	0	0	0	5					
		0.37%	0.54%	0.50%	0.93%	0.45%	0.65%	0.44%	0.00%	0.30%	0.00%	0.56%	0.79%	0.00%	0.71%	0.29%	0.35%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.78%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1140	53	71	13	71	9	83	63	233	19	24	55	19	36	12	170	18	40	11	14	37	12	1	76					
		11.22%	14.21%	11.79%	6.07%	10.76%	5.84%	9.15%	18.00%	17.38%	9.74%	13.33%	10.87%	9.69%	12.81%	1.73%	15.04%	9.94%	8.87%	9.73%	9.33%	7.41%	5.19%	0.93%	11.86%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	47	1	3	2	3	1	5	0	13	0	1	2	0	1	0	8	0	1	0	0	0	0	0	6					
		0.46%	0.27%	0.50%	0.93%	0.45%	0.65%	0.55%	0.00%	0.97%	0.00%	0.56%	0.40%	0.00%	0.36%	0.00%	0.71%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7486	280	416	166	475	126	676	234	830	135	120	373	155	214	635	815	124	336	78	120	404	209	101	464					
		73.71%	75.07%	69.10%	77.57%	71.97%	81.82%	74.53%	66.86%	61.89%	69.23%	66.67%	73.72%	79.08%	76.16%	91.63%	72.12%	68.51%	74.50%	69.03%	80.00%	80.96%	90.48%	93.52%	72.39%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	24	1	0	2	2	1	1	0	4	2	0	1	0	1	0	5	0	2	0	0	1	0	0	1					
		0.24%	0.27%	0.00%	0.93%	0.30%	0.65%	0.11%	0.00%	0.30%	1.03%	0.00%	0.20%	0.00%	0.36%	0.00%	0.44%	0.00%	0.44%	0.00%	0.00%	0.20%	0.00%	0.00%	0.16%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
