Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Воскресенская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628					
22	"5. ""За Русь Святую"""	60	0	2	2	4	2	0	1	0	1	3	3	2	0	5	0	1	1	0	1	0	2	0	0	0	1	0	2	1	0	5	1	3	1	2	5	3	1	0	4	1	0	0					
		0.54%	0.0%	0.40%	0.33%	0.57%	0.34%	0.0%	0.31%	0.0%	1.04%	2.97%	1.13%	1.16%	0.0%	1.47%	0.0%	0.56%	0.51%	0.0%	0.86%	0.0%	1.78%	0.0%	0.0%	0.0%	0.83%	0.0%	0.58%	0.40%	0.0%	2.04%	0.52%	0.99%	0.50%	1.12%	1.17%	1.17%	0.35%	0.0%	1.12%	0.33%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	35	2	2	3	2	1	0	0	0	0	0	0	0	1	0	3	0	0	3	1	0	0	0	0	0	0	2	2	1	0	0	4	0	0	0	0	0	1	1	4	0	1	1					
		0.31%	0.26%	0.40%	0.49%	0.28%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	1.38%	0.0%	0.0%	1.59%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.58%	0.40%	0.0%	0.0%	2.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.81%	1.12%	0.0%	0.40%	0.61%					
24	"7. ""Новый курс - Автомобильная Россия"""	35	2	1	2	4	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	2	2	1	2	0	0	2	0	1	2	0	2	1	0	1	1	1	1	0					
		0.31%	0.26%	0.20%	0.33%	0.57%	0.0%	0.0%	0.31%	0.39%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.46%	0.0%	0.51%	0.53%	0.86%	0.0%	0.0%	0.0%	0.0%	0.68%	1.66%	0.39%	0.58%	0.0%	0.0%	0.81%	0.0%	0.33%	1.01%	0.0%	0.47%	0.39%	0.0%	0.81%	0.28%	0.33%	0.40%	0.0%					
25	"8. ""Народно-республиканская партия России"""	28	0	0	1	0	3	0	0	2	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	1	2	0	1	2	0	0	4	0	1	3					
		0.25%	0.0%	0.0%	0.16%	0.0%	0.51%	0.0%	0.0%	0.79%	0.0%	0.0%	0.37%	0.0%	0.0%	0.29%	0.46%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.58%	0.0%	0.0%	0.0%	0.0%	0.33%	1.01%	0.0%	0.23%	0.78%	0.0%	0.0%	1.12%	0.0%	0.40%	1.85%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	3	1	0	3	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	2	2	0	0	2	1	0	0	0	0	0	1					
		0.23%	0.40%	0.20%	0.0%	0.43%	0.0%	0.0%	0.63%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.41%	0.64%	0.0%	0.0%	0.39%	0.29%	0.40%	0.0%	0.40%	1.04%	0.66%	0.0%	0.0%	0.47%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%					
27	"10. ""Аграрная партия России"""	1684	85	75	58	85	35	4	72	18	22	29	77	32	37	66	60	57	74	29	14	10	18	20	18	27	18	46	56	21	10	28	17	31	26	60	67	37	47	20	64	51	53	10					
		15.23%	11.37%	15.30%	9.60%	12.21%	5.97%	3.60%	22.92%	7.17%	22.91%	28.71%	29.16%	18.60%	28.03%	19.52%	27.64%	32.20%	37.94%	15.42%	12.06%	9.00%	16.07%	8.33%	11.68%	9.27%	15.0%	18.03%	16.32%	8.50%	7.93%	11.47%	8.85%	10.23%	13.19%	33.89%	15.76%	14.50%	16.72%	16.26%	17.92%	17.0%	21.63%	6.17%					
28	"11. ""Истинные патриоты России"""	24	0	0	0	1	1	0	0	0	0	1	2	0	1	1	0	0	0	1	0	0	1	0	1	1	0	1	2	1	1	0	0	1	0	1	1	0	2	0	2	0	1	0					
		0.21%	0.0%	0.0%	0.0%	0.14%	0.17%	0.0%	0.0%	0.0%	0.0%	0.99%	0.75%	0.0%	0.75%	0.29%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.89%	0.0%	0.64%	0.34%	0.0%	0.39%	0.58%	0.40%	0.79%	0.0%	0.0%	0.33%	0.0%	0.56%	0.23%	0.0%	0.71%	0.0%	0.56%	0.0%	0.40%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	92	4	4	1	7	9	3	3	1	0	0	1	2	1	2	2	1	1	1	4	2	2	0	2	3	3	2	5	0	1	2	2	1	3	1	4	1	1	0	8	1	0	1					
		0.83%	0.53%	0.81%	0.16%	1.00%	1.53%	2.70%	0.95%	0.39%	0.0%	0.0%	0.37%	1.16%	0.75%	0.59%	0.92%	0.56%	0.51%	0.53%	3.44%	1.80%	1.78%	0.0%	1.29%	1.03%	2.5%	0.78%	1.45%	0.0%	0.79%	0.81%	1.04%	0.33%	1.52%	0.56%	0.94%	0.39%	0.35%	0.0%	2.24%	0.33%	0.0%	0.61%					
30	"13. ""Демократическая партия России"""	20	0	0	1	1	1	2	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	3	2	0	0					
		0.18%	0.0%	0.0%	0.16%	0.14%	0.17%	1.80%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.89%	0.0%	0.64%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.23%	0.78%	0.0%	0.0%	0.84%	0.66%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	2	0	1	5	2	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	2	0	3	4	4	0	0	2	0	0	0	1	1	0	2	0	1	0	0					
		0.33%	0.26%	0.0%	0.16%	0.71%	0.34%	0.90%	0.0%	0.39%	0.0%	0.0%	0.37%	0.58%	0.75%	0.0%	0.0%	0.56%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	1.17%	1.16%	1.61%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.23%	0.39%	0.0%	1.62%	0.0%	0.33%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	27	6	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	3	2	0	1	2	0	0	0	0	0	1	0	2	0	1	0					
		0.24%	0.80%	0.20%	0.0%	0.14%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.83%	0.64%	0.34%	0.0%	0.0%	0.87%	0.80%	0.0%	0.40%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.56%	0.0%	0.40%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	368	44	19	24	36	17	4	11	4	0	0	5	2	4	13	6	3	2	4	2	5	1	10	4	9	4	1	16	19	0	11	5	3	9	4	21	2	7	7	13	9	2	6					
		3.32%	5.89%	3.87%	3.97%	5.17%	2.90%	3.60%	3.50%	1.59%	0.0%	0.0%	1.89%	1.16%	3.03%	3.84%	2.76%	1.69%	1.02%	2.12%	1.72%	4.50%	0.89%	4.16%	2.59%	3.09%	3.33%	0.39%	4.66%	7.69%	0.0%	4.50%	2.60%	0.99%	4.56%	2.25%	4.94%	0.78%	2.49%	5.69%	3.64%	3.0%	0.81%	3.70%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	3	3	2	4	5	0	0	1	0	0	2	0	1	1	0	1	0	5	0	0	0	1	0	0	0	1	1	0	2	2	4	0	3	0	2	0	1	0	0	2	0	0					
		0.42%	0.40%	0.61%	0.33%	0.57%	0.85%	0.0%	0.0%	0.39%	0.0%	0.0%	0.75%	0.0%	0.75%	0.29%	0.0%	0.56%	0.0%	2.65%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.39%	0.29%	0.0%	1.58%	0.81%	2.08%	0.0%	1.52%	0.0%	0.47%	0.0%	0.35%	0.0%	0.0%	0.66%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1497	99	63	83	127	115	10	38	53	14	5	29	22	28	29	47	24	11	26	18	16	15	54	7	30	10	45	38	44	11	33	28	37	21	16	54	27	40	22	45	25	19	19					
		13.54%	13.25%	12.85%	13.74%	18.24%	19.62%	9.00%	12.10%	21.11%	14.58%	4.95%	10.98%	12.79%	21.21%	8.57%	21.65%	13.55%	5.64%	13.82%	15.51%	14.41%	13.39%	22.5%	4.54%	10.30%	8.33%	17.64%	11.07%	17.81%	8.73%	13.52%	14.58%	12.21%	10.65%	9.03%	12.70%	10.58%	14.23%	17.88%	12.60%	8.33%	7.75%	11.72%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	187	17	12	14	7	11	1	2	3	2	1	5	2	1	8	5	3	4	2	1	1	4	3	4	4	0	8	8	5	1	5	4	7	4	2	6	3	1	1	7	4	0	4					
		1.69%	2.27%	2.44%	2.31%	1.00%	1.87%	0.90%	0.63%	1.19%	2.08%	0.99%	1.89%	1.16%	0.75%	2.36%	2.30%	1.69%	2.05%	1.06%	0.86%	0.90%	3.57%	1.25%	2.59%	1.37%	0.0%	3.13%	2.33%	2.02%	0.79%	2.04%	2.08%	2.31%	2.03%	1.12%	1.41%	1.17%	0.35%	0.81%	1.96%	1.33%	0.0%	2.46%					
37	"20. ""Политическая партия ""Единая Россия"""	4322	294	188	232	254	248	49	118	95	47	42	91	75	32	127	53	46	65	65	53	43	30	122	86	142	46	71	115	95	52	72	51	161	89	56	150	126	123	52	131	140	129	66					
		39.09%	39.35%	38.36%	38.41%	36.49%	42.32%	44.14%	37.57%	37.84%	48.95%	41.58%	34.46%	43.60%	24.24%	37.57%	24.42%	25.98%	33.33%	34.57%	45.68%	38.73%	26.78%	50.83%	55.84%	48.79%	38.33%	27.84%	33.52%	38.46%	41.26%	29.50%	26.56%	53.13%	45.17%	31.63%	35.29%	49.41%	43.77%	42.27%	36.69%	46.66%	52.65%	40.74%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	1	1	0	0	1	1	0	2	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	2	0	0	3	2	2	0	4	2	0	0					
		0.27%	0.13%	0.20%	0.0%	0.0%	0.17%	0.90%	0.0%	0.79%	1.04%	0.0%	0.37%	0.58%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.40%	0.0%	0.40%	1.04%	0.66%	0.0%	0.0%	0.70%	0.78%	0.71%	0.0%	1.12%	0.66%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	4	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	3	0	1	0	1	0	0	1	2	1	0	0	1	1	0	0					
		0.20%	0.53%	0.0%	0.0%	0.28%	0.17%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.39%	0.87%	0.0%	0.79%	0.0%	0.52%	0.0%	0.0%	0.56%	0.47%	0.39%	0.0%	0.0%	0.28%	0.33%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1148	87	53	103	66	76	21	21	39	5	6	18	8	15	30	8	24	18	23	6	17	21	15	11	28	13	34	30	19	33	44	45	19	6	18	52	11	27	5	18	27	10	18					
		10.38%	11.64%	10.81%	17.05%	9.48%	12.96%	18.91%	6.68%	15.53%	5.20%	5.94%	6.81%	4.65%	11.36%	8.87%	3.68%	13.55%	9.23%	12.23%	5.17%	15.31%	18.74%	6.25%	7.14%	9.62%	10.83%	13.33%	8.74%	7.69%	26.19%	18.03%	23.43%	6.27%	3.04%	10.16%	12.23%	4.31%	9.60%	4.06%	5.04%	9.0%	4.08%	11.11%					
																																																	
41	Против всех	316	27	15	30	34	13	1	17	15	2	1	3	2	1	9	4	5	4	2	1	3	3	4	2	9	10	3	14	8	1	6	5	7	5	3	10	9	8	2	5	5	6	2					
		2.85%	3.61%	3.06%	4.96%	4.88%	2.21%	0.90%	5.41%	5.97%	2.08%	0.99%	1.13%	1.16%	0.75%	2.66%	1.84%	2.82%	2.05%	1.06%	0.86%	2.70%	2.67%	1.66%	1.29%	3.09%	8.33%	1.17%	4.08%	3.23%	0.79%	2.45%	2.60%	2.31%	2.53%	1.69%	2.35%	3.52%	2.84%	1.62%	1.40%	1.66%	2.44%	1.23%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
