		12.25%	15.97%	11.44%	11.69%	10.59%	10.52%	11.70%	11.38%	12.17%	10.29%	11.46%	10.21%	10.38%	11.10%	10.76%	15.33%	11.89%	12.83%	9.13%	13.68%	10.34%	9.69%	8.79%	10.67%	12.03%	11.98%	10.37%	10.25%	13.75%	11.19%	9.78%	11.07%	11.41%	11.66%	14.43%	17.88%	16.27%	14.21%	14.54%	17.37%	13.37%	13.51%	12.41%	14.16%	10.16%	12.98%	45.45%					
20	Зюганов Геннадий Андреевич	11847	215	122	383	326	419	381	191	290	289	329	330	359	362	324	375	296	252	356	290	260	325	428	251	299	373	299	231	209	36	195	30	224	174	253	217	231	303	235	21	348	201	210	34	365	188	18					
		22.38%	14.25%	20.23%	23.55%	25.02%	28.25%	25.76%	22.18%	23.07%	22.88%	25.48%	24.59%	27.40%	25.58%	23.56%	23.95%	20.34%	20.86%	24.43%	21.32%	20.06%	22.82%	28.94%	21.25%	19.76%	25.83%	21.54%	23.22%	20.67%	12.99%	28.89%	9.77%	23.88%	18.95%	21.48%	18.39%	17.65%	23.78%	23.41%	11.05%	17.76%	20.72%	22.27%	14.59%	25.05%	21.03%	5.45%					
21	Медведев Дмитрий Анатольевич	32921	977	390	1004	793	858	895	552	776	804	774	835	781	842	864	909	943	768	923	838	833	908	878	769	970	853	915	641	633	199	391	190	577	612	730	728	834	752	595	134	1288	599	589	160	897	571	149					
		62.20%	64.74%	64.68%	61.75%	60.86%	57.86%	60.51%	64.11%	61.73%	63.66%	59.95%	62.22%	59.62%	59.51%	62.84%	58.05%	64.81%	63.58%	63.35%	61.62%	64.27%	63.76%	59.36%	65.11%	64.11%	59.07%	65.92%	64.42%	62.61%	71.84%	57.93%	61.89%	61.51%	66.67%	61.97%	61.69%	63.71%	59.03%	59.26%	70.53%	65.75%	61.75%	62.46%	68.67%	61.56%	63.87%	45.15%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
