7	Число избирательных бюллетеней в переносных ящиках для голосования	1859	30	36	41	30	19	59	41	39	58	11	14	19	26	25	11	25	14	28	61	43	26	79	27	133	13	287	37	12	26	19	22	40	19	24	30	10	25	25	27	21	27	29	18	49	23	30	26	36	19	12	22	16	20									
8	Число бюллетеней в стационарных ящиках для голосования	55302	1573	1771	1497	1184	805	1341	1362	1365	1401	532	843	716	1495	1221	968	1222	1294	946	1386	1494	1274	763	1435	1277	372	1014	631	1782	218	949	1035	1316	1164	1344	1381	1078	160	1303	1135	954	197	1524	721	884	842	859	801	663	977	820	792	871	350									
9	Число недействительных избирательных бюллетеней	726	21	18	15	22	15	19	11	13	13	6	17	6	15	22	12	17	17	4	18	23	14	11	21	11	4	21	4	24	17	13	8	13	16	20	16	12	0	17	8	25	3	21	10	14	10	14	15	14	14	5	15	8	4									
10	Число действительных избирательных бюллетеней	56435	1582	1789	1523	1192	809	1381	1392	1391	1446	537	840	729	1506	1224	967	1230	1291	970	1429	1514	1286	831	1441	1399	381	1280	664	1770	227	955	1049	1343	1167	1348	1395	1076	185	1311	1154	950	221	1532	729	919	855	875	812	685	982	827	799	879	366									
11	Число полученных открепительных  удостоверений	2400	50	50	60	50	40	50	50	50	50	30	30	40	50	50	30	40	50	40	50	50	60	40	60	60	20	50	30	70	0	30	50	50	50	50	50	40	20	60	50	40	10	50	40	150	40	40	40	40	50	40	40	40	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1182	39	40	41	19	11	23	25	23	23	11	13	13	41	25	14	23	19	11	23	30	16	15	39	32	4	34	21	56	0	15	19	30	19	9	34	16	8	28	22	11	4	35	10	109	17	8	9	8	16	14	24	28	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1021	33	25	24	23	19	19	20	9	18	25	14	15	22	13	21	21	17	8	24	15	11	16	29	76	17	80	19	33	13	10	9	16	6	8	20	19	6	23	14	9	3	12	7	40	17	17	8	17	15	21	13	16	16									
14	Число неиспользованных открепительных удостоверений	1218	11	10	19	31	29	27	25	27	27	19	17	27	9	25	16	17	31	29	27	20	44	25	21	28	16	16	9	14	0	15	31	20	31	41	16	24	12	32	28	29	6	15	30	41	23	32	31	32	34	26	16	12	25									
15	Число открепительных удостоверений, выданных избирателям ТИК	67	2	0	5	0	0	4	1	3	4	2	0	0	1	1	1	1	0	1	0	1	1	0	2	3	0	7	1	1	0	3	0	1	0	0	0	4	2	2	0	2	2	1	1	0	2	1	0	1	1	1	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																
19	Жириновский Владимир Вольфович	4613	111	150	106	74	76	98	96	104	121	41	49	60	139	108	65	76	111	71	92	78	126	72	113	104	17	169	46	214	23	85	84	156	140	133	97	89	14	53	111	86	16	93	49	134	64	65	70	50	82	76	55	76	25									
		8.07%	6.92%	8.30%	6.89%	6.10%	9.22%	7.00%	6.84%	7.41%	8.29%	7.55%	5.72%	8.16%	9.14%	8.67%	6.64%	6.09%	8.49%	7.29%	6.36%	5.07%	9.69%	8.55%	7.73%	7.38%	4.42%	12.99%	6.89%	11.93%	9.43%	8.78%	7.95%	11.50%	11.83%	9.72%	6.87%	8.18%	7.57%	3.99%	9.55%	8.82%	7.14%	5.99%	6.63%	14.36%	7.40%	7.31%	8.46%	7.15%	8.23%	9.13%	6.76%	8.57%	6.76%									
20	Зюганов Геннадий Андреевич	12179	342	400	350	291	167	300	301	309	330	139	176	150	348	255	229	298	286	187	307	393	273	140	345	342	93	256	148	239	30	223	228	304	221	225	338	220	28	307	250	195	37	396	169	141	159	183	180	133	206	178	185	193	56									
		21.31%	21.33%	22.14%	22.76%	23.97%	20.27%	21.43%	21.45%	22.01%	22.62%	25.60%	20.54%	20.41%	22.88%	20.47%	23.39%	23.90%	21.87%	19.20%	21.22%	25.57%	21.00%	16.63%	23.60%	24.26%	24.16%	19.68%	22.16%	13.32%	12.30%	23.04%	21.57%	22.42%	18.68%	16.45%	23.95%	20.22%	15.14%	23.12%	21.51%	20.00%	16.52%	25.50%	22.87%	15.11%	18.38%	20.58%	21.77%	19.03%	20.68%	21.39%	22.73%	21.76%	15.14%									
21	Миронов Сергей Михайлович	3738	124	109	99	85	45	86	123	99	113	32	60	75	98	64	72	73	109	63	104	105	77	57	92	87	26	63	44	67	10	53	70	99	73	81	96	87	5	60	62	60	7	112	48	60	56	54	71	54	71	66	57	56	19									
		6.54%	7.74%	6.03%	6.44%	7.00%	5.46%	6.14%	8.77%	7.05%	7.75%	5.89%	7.00%	10.20%	6.44%	5.14%	7.35%	5.85%	8.33%	6.47%	7.19%	6.83%	5.92%	6.77%	6.29%	6.17%	6.75%	4.84%	6.59%	3.73%	4.10%	5.48%	6.62%	7.30%	6.17%	5.92%	6.80%	7.99%	2.70%	4.52%	5.34%	6.15%	3.13%	7.21%	6.50%	6.43%	6.47%	6.07%	8.59%	7.73%	7.13%	7.93%	7.00%	6.31%	5.14%									
22	Прохоров Михаил Дмитриевич	8139	255	252	201	163	127	262	191	249	194	70	123	105	199	150	142	230	196	151	260	250	144	162	194	195	67	199	98	183	8	119	153	128	86	140	210	171	11	247	177	135	22	222	85	166	125	131	119	107	134	121	147	116	47									
		14.24%	15.91%	13.95%	13.07%	13.43%	15.41%	18.71%	13.61%	17.74%	13.30%	12.89%	14.35%	14.29%	13.08%	12.04%	14.50%	18.44%	14.98%	15.50%	17.97%	16.27%	11.08%	19.24%	13.27%	13.83%	17.40%	15.30%	14.67%	10.20%	3.28%	12.29%	14.47%	9.44%	7.27%	10.23%	14.88%	15.72%	5.95%	18.60%	15.23%	13.85%	9.82%	14.29%	11.50%	17.79%	14.45%	14.74%	14.39%	15.31%	13.45%	14.54%	18.06%	13.08%	12.70%									
23	Путин Владимир Владимирович	27766	750	878	767	579	394	635	681	630	688	255	432	339	722	647	459	553	589	498	666	688	666	400	697	671	178	593	328	1067	156	475	514	656	647	769	654	509	127	644	554	474	139	709	378	418	451	442	372	341	489	386	355	438	219									
		48.58%	46.79%	48.59%	49.87%	47.69%	47.82%	45.36%	48.54%	44.87%	47.16%	46.96%	50.41%	46.12%	47.47%	51.93%	46.88%	44.35%	45.03%	51.13%	46.03%	44.76%	51.23%	47.51%	47.67%	47.59%	46.23%	45.58%	49.10%	59.48%	63.93%	49.07%	48.63%	48.38%	54.69%	56.21%	46.35%	46.78%	68.65%	48.49%	47.68%	48.62%	62.05%	45.65%	51.15%	44.80%	52.14%	49.72%	44.98%	48.78%	49.10%	46.39%	43.61%	49.38%	59.19%									
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
