Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Гурьевская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160					
		7.66%	5.59%	8.70%	4.21%	5.40%	8.57%	8.10%	10.34%	7.17%	8.94%	10.46%	5.84%	10.27%	10.32%	5.34%	6.91%	6.47%	4.86%	4.10%	9.61%	4.18%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2438	92	163	88	160	161	113	186	176	135	93	135	216	154	140	136	17	59	52	98	64					
		19.10%	15.13%	22.86%	19.51%	18.78%	15.00%	24.73%	20.46%	14.17%	25.14%	18.71%	31.54%	21.97%	22.38%	22.65%	21.35%	7.33%	9.56%	16.40%	15.19%	24.33%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	90	3	6	1	4	9	7	8	6	1	1	4	5	8	4	8	1	3	5	4	2					
		0.70%	0.49%	0.84%	0.22%	0.47%	0.84%	1.53%	0.88%	0.48%	0.19%	0.20%	0.93%	0.51%	1.16%	0.65%	1.26%	0.43%	0.49%	1.58%	0.62%	0.76%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1671	79	99	34	92	128	33	115	189	88	92	65	149	113	86	102	24	40	30	79	34					
		13.09%	12.99%	13.88%	7.54%	10.80%	11.93%	7.22%	12.65%	15.22%	16.39%	18.51%	15.19%	15.16%	16.42%	13.92%	16.01%	10.34%	6.48%	9.46%	12.25%	12.93%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	199	6	10	7	14	15	8	32	24	9	11	3	22	8	4	7	2	4	0	11	2					
		1.56%	0.99%	1.40%	1.55%	1.64%	1.40%	1.75%	3.52%	1.93%	1.68%	2.21%	0.70%	2.24%	1.16%	0.65%	1.10%	0.86%	0.65%	0.00%	1.71%	0.76%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7112	381	334	298	528	651	239	452	740	246	246	183	474	316	331	330	167	475	214	361	146					
		55.71%	62.66%	46.84%	66.08%	61.97%	60.67%	52.30%	49.72%	59.58%	45.81%	49.50%	42.76%	48.22%	45.93%	53.56%	51.81%	71.98%	76.99%	67.51%	55.97%	55.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	39	1	1	0	3	7	2	4	3	2	1	1	3	3	0	2	1	2	1	2	0					
		0.31%	0.16%	0.14%	0.00%	0.35%	0.65%	0.44%	0.44%	0.24%	0.37%	0.20%	0.23%	0.31%	0.44%	0.00%	0.31%	0.43%	0.32%	0.32%	0.31%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
