Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Бугурусланская городская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307					
		3.45%	2.13%	4.90%	2.67%	3.67%	4.97%	3.38%	2.94%	1.99%	3.54%	4.64%	3.27%	2.75%	2.41%	4.32%	1.87%	3.30%	4.21%	2.36%	3.48%	4.47%	2.70%	3.86%	4.18%	0.42%					
22	"5. ""За Русь Святую"""	115	6	2	3	3	6	3	1	8	0	9	4	1	4	5	2	6	9	5	11	8	11	1	7	0					
		0.54%	0.42%	0.65%	0.53%	0.42%	0.48%	0.29%	0.11%	1.13%	0.0%	0.63%	0.59%	0.16%	0.68%	0.74%	0.41%	0.94%	0.65%	0.59%	0.78%	0.60%	0.90%	0.08%	0.68%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	59	1	2	0	5	5	5	1	2	0	7	1	1	3	0	0	2	4	0	1	4	0	4	9	2					
		0.28%	0.07%	0.65%	0.0%	0.70%	0.40%	0.49%	0.11%	0.28%	0.0%	0.49%	0.14%	0.16%	0.51%	0.0%	0.0%	0.31%	0.29%	0.0%	0.07%	0.30%	0.0%	0.35%	0.87%	0.85%					
24	"7. ""Новый курс - Автомобильная Россия"""	290	14	2	8	9	20	18	16	10	8	9	5	9	7	8	6	1	24	13	22	19	19	21	21	1					
		1.38%	0.99%	0.65%	1.42%	1.27%	1.62%	1.79%	1.80%	1.42%	1.35%	0.63%	0.74%	1.45%	1.20%	1.19%	1.25%	0.15%	1.74%	1.53%	1.56%	1.44%	1.55%	1.88%	2.04%	0.42%					
25	"8. ""Народно-республиканская партия России"""	33	1	4	0	2	0	0	1	1	0	1	0	2	2	1	0	2	4	2	2	1	0	4	0	3					
		0.15%	0.07%	1.30%	0.0%	0.28%	0.0%	0.0%	0.11%	0.14%	0.0%	0.07%	0.0%	0.32%	0.34%	0.14%	0.0%	0.31%	0.29%	0.23%	0.14%	0.07%	0.0%	0.35%	0.0%	1.28%					
26	"9. ""Российская экологическая партия ""Зеленые"""	53	4	1	0	4	5	1	1	1	3	6	2	2	2	1	1	0	3	2	3	1	1	4	3	2					
		0.25%	0.28%	0.32%	0.0%	0.56%	0.40%	0.09%	0.11%	0.14%	0.50%	0.42%	0.29%	0.32%	0.34%	0.14%	0.20%	0.0%	0.21%	0.23%	0.21%	0.07%	0.08%	0.35%	0.29%	0.85%					
27	"10. ""Аграрная партия России"""	630	34	23	23	25	25	23	27	20	15	41	24	17	17	38	18	13	37	27	48	32	35	22	40	6					
		2.99%	2.41%	7.51%	4.10%	3.53%	2.03%	2.29%	3.05%	2.84%	2.53%	2.88%	3.57%	2.75%	2.93%	5.66%	3.75%	2.04%	2.68%	3.19%	3.41%	2.42%	2.86%	1.97%	3.89%	2.56%					
28	"11. ""Истинные патриоты России"""	55	4	0	1	0	2	22	11	0	0	2	0	0	0	3	1	0	3	0	2	3	0	0	0	1					
		0.26%	0.28%	0.0%	0.17%	0.0%	0.16%	2.19%	1.24%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.44%	0.20%	0.0%	0.21%	0.0%	0.14%	0.22%	0.0%	0.0%	0.0%	0.42%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	132	6	0	1	4	8	7	4	5	4	8	4	8	6	1	2	4	4	7	9	7	11	7	10	5					
		0.62%	0.42%	0.0%	0.17%	0.56%	0.65%	0.69%	0.45%	0.71%	0.67%	0.56%	0.59%	1.29%	1.03%	0.14%	0.41%	0.62%	0.29%	0.82%	0.64%	0.53%	0.90%	0.62%	0.97%	2.13%					
30	"13. ""Демократическая партия России"""	68	3	1	0	1	6	5	3	3	1	2	3	2	5	1	2	1	2	3	1	4	5	7	7	0					
		0.32%	0.21%	0.32%	0.0%	0.14%	0.48%	0.49%	0.33%	0.42%	0.16%	0.14%	0.44%	0.32%	0.86%	0.14%	0.41%	0.15%	0.14%	0.35%	0.07%	0.30%	0.40%	0.62%	0.68%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	48	5	1	0	4	4	2	8	1	0	3	0	4	0	2	0	1	3	3	1	1	3	0	2	0					
		0.22%	0.35%	0.32%	0.0%	0.56%	0.32%	0.19%	0.90%	0.14%	0.0%	0.21%	0.0%	0.64%	0.0%	0.29%	0.0%	0.15%	0.21%	0.35%	0.07%	0.07%	0.24%	0.0%	0.19%	0.0%					
32	"15. ""Партия СЛОН"""	26	7	0	1	3	0	0	1	3	1	3	0	0	0	0	0	0	2	2	1	0	1	1	0	0					
		0.12%	0.49%	0.0%	0.17%	0.42%	0.0%	0.0%	0.11%	0.42%	0.16%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.23%	0.07%	0.0%	0.08%	0.08%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1384	111	33	28	58	86	47	50	57	38	124	30	59	38	35	29	32	80	54	79	87	73	76	74	6					
		6.58%	7.88%	10.78%	4.99%	8.19%	7.00%	4.68%	5.65%	8.11%	6.41%	8.72%	4.46%	9.54%	6.55%	5.21%	6.04%	5.03%	5.81%	6.39%	5.62%	6.60%	5.97%	6.82%	7.20%	2.56%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	2	1	1	1	0	5	3	0	2	1	2	1	2	12	1	4	1	1	1	1	2	2	1	1					
		0.22%	0.14%	0.32%	0.17%	0.14%	0.0%	0.49%	0.33%	0.0%	0.33%	0.07%	0.29%	0.16%	0.34%	1.78%	0.20%	0.62%	0.07%	0.11%	0.07%	0.07%	0.16%	0.17%	0.09%	0.42%					
35	"18. ""ЛДПР"""	3678	218	44	88	99	157	129	152	143	88	194	104	108	111	127	95	155	288	174	277	269	231	187	182	58					
		17.50%	15.49%	14.37%	15.71%	13.98%	12.79%	12.84%	17.19%	20.37%	14.86%	13.64%	15.47%	17.47%	19.13%	18.92%	19.79%	24.40%	20.93%	20.59%	19.71%	20.40%	18.91%	16.80%	17.72%	24.78%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	362	25	4	12	8	7	16	14	13	9	29	11	6	8	13	5	11	31	22	27	25	26	20	17	3					
		1.72%	1.77%	1.30%	2.14%	1.12%	0.57%	1.59%	1.58%	1.85%	1.52%	2.03%	1.63%	0.97%	1.37%	1.93%	1.04%	1.73%	2.25%	2.60%	1.92%	1.89%	2.12%	1.79%	1.65%	1.28%					
37	"20. ""Политическая партия ""Единая Россия"""	5492	373	67	160	179	352	308	185	177	184	407	224	132	149	130	125	155	392	192	352	343	300	281	270	55					
		26.14%	26.51%	21.89%	28.57%	25.28%	28.68%	30.67%	20.92%	25.21%	31.08%	28.62%	33.33%	21.35%	25.68%	19.37%	26.04%	24.40%	28.48%	22.72%	25.05%	26.02%	24.57%	25.24%	26.29%	23.50%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	3	1	2	1	1	1	3	1	1	6	0	1	0	1	0	1	1	0	3	4	2	3	2	0					
		0.18%	0.21%	0.32%	0.35%	0.14%	0.08%	0.09%	0.33%	0.14%	0.16%	0.42%	0.0%	0.16%	0.0%	0.14%	0.0%	0.15%	0.07%	0.0%	0.21%	0.30%	0.16%	0.26%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	69	10	0	1	2	1	4	3	2	3	1	3	5	1	1	0	1	2	7	3	4	2	5	7	1					
		0.32%	0.71%	0.0%	0.17%	0.28%	0.08%	0.39%	0.33%	0.28%	0.50%	0.07%	0.44%	0.80%	0.17%	0.14%	0.0%	0.15%	0.14%	0.82%	0.21%	0.30%	0.16%	0.44%	0.68%	0.42%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5435	422	76	166	198	364	276	254	171	142	349	163	170	131	197	125	165	271	244	357	295	328	294	219	58					
		25.87%	29.99%	24.83%	29.64%	27.96%	29.66%	27.49%	28.73%	24.35%	23.98%	24.54%	24.25%	27.50%	22.58%	29.35%	26.04%	25.98%	19.69%	28.87%	25.40%	22.38%	26.86%	26.41%	21.32%	24.78%					
																															
41	Против всех	809	50	11	12	34	43	29	24	29	17	65	24	27	31	28	15	14	82	23	68	60	40	36	42	5					
		3.85%	3.55%	3.59%	2.14%	4.80%	3.50%	2.88%	2.71%	4.13%	2.87%	4.57%	3.57%	4.36%	5.34%	4.17%	3.12%	2.20%	5.95%	2.72%	4.83%	4.55%	3.27%	3.23%	4.08%	2.13%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
