Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Рыбинская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №105	УИК №106	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854					
14	Число погашенных неиспользованных открепительных удостоверений	48	0	0	0	2	0	1	1	1	7	1	1	2	2	3	5	0	1	2	2	0	0	2	2	0	3	0	0	0	0	3	2	0	2	1	0	0	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	1	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	1	1	1	0	0	1	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	357	12	21	16	10	1	0	6	3	16	3	1	10	13	26	7	9	2	0	2	6	15	4	1	6	1	3	38	4	3	8	0	32	0	0	4	18	16	1	39					
		3.37%	2.04%	2.30%	3.81%	2.64%	1.85%	0.00%	2.65%	3.33%	4.01%	1.67%	0.71%	7.87%	14.29%	3.33%	2.47%	10.59%	3.77%	0.00%	3.85%	1.98%	3.54%	5.88%	1.32%	6.52%	3.03%	5.17%	5.60%	3.77%	3.37%	3.88%	0.00%	8.60%	0.00%	0.00%	3.67%	3.21%	5.99%	0.59%	2.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	50	4	4	3	2	0	0	0	2	1	0	1	0	0	4	1	0	1	0	0	0	1	0	2	0	0	0	4	0	0	0	1	0	0	0	0	4	2	1	12					
		0.47%	0.68%	0.44%	0.71%	0.53%	0.00%	0.00%	0.00%	2.22%	0.25%	0.00%	0.71%	0.00%	0.00%	0.51%	0.35%	0.00%	1.89%	0.00%	0.00%	0.00%	0.24%	0.00%	2.63%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.71%	0.75%	0.59%	0.69%					
20	3.Политическая партия «Демократическая партия России»	11	2	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2					
		0.10%	0.34%	0.22%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	1.89%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.11%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1709	60	128	74	68	13	34	31	14	81	56	13	10	30	120	18	6	12	4	2	58	105	11	27	21	15	27	71	25	19	17	17	57	6	8	26	76	26	31	292					
		16.12%	10.19%	14.00%	17.62%	17.94%	24.07%	26.77%	13.72%	15.56%	20.30%	31.11%	9.22%	7.87%	32.97%	15.36%	6.36%	7.06%	22.64%	7.69%	3.85%	19.14%	24.76%	16.18%	35.53%	22.83%	45.45%	46.55%	10.46%	23.58%	21.35%	8.25%	14.66%	15.32%	16.67%	16.00%	23.85%	13.55%	9.74%	18.24%	16.75%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	55	1	4	0	3	0	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	4	3	1	0	0	0	9	0	1	4	0	6	0	0	1	4	1	0	6					
		0.52%	0.17%	0.44%	0.00%	0.79%	0.00%	0.00%	0.00%	2.22%	0.00%	0.56%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	4.41%	1.32%	0.00%	0.00%	0.00%	1.33%	0.00%	1.12%	1.94%	0.00%	1.61%	0.00%	0.00%	0.92%	0.71%	0.37%	0.00%	0.34%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	5	1	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	2	0	0	3					
		0.19%	0.00%	0.55%	0.24%	0.00%	0.00%	0.79%	0.00%	2.22%	0.00%	0.00%	0.00%	0.79%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.00%	0.00%	0.00%	0.94%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.92%	0.36%	0.00%	0.00%	0.17%					
24	7.Политическая партия «Либерально-демократическая партия России»	1255	63	106	51	55	2	4	19	1	38	20	30	9	16	72	22	6	9	5	7	24	53	10	1	6	5	7	97	5	8	22	20	80	2	8	27	102	34	23	186					
		11.84%	10.70%	11.60%	12.14%	14.51%	3.70%	3.15%	8.41%	1.11%	9.52%	11.11%	21.28%	7.09%	17.58%	9.22%	7.77%	7.06%	16.98%	9.62%	13.46%	7.92%	12.50%	14.71%	1.32%	6.52%	15.15%	12.07%	14.29%	4.72%	8.99%	10.68%	17.24%	21.51%	5.56%	16.00%	24.77%	18.18%	12.73%	13.53%	10.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	687	55	70	23	20	1	5	13	2	16	13	6	4	2	56	17	5	2	1	6	20	23	5	1	3	4	0	42	3	1	10	4	14	2	0	9	62	25	3	139					
		6.48%	9.34%	7.66%	5.48%	5.28%	1.85%	3.94%	5.75%	2.22%	4.01%	7.22%	4.26%	3.15%	2.20%	7.17%	6.01%	5.88%	3.77%	1.92%	11.54%	6.60%	5.42%	7.35%	1.32%	3.26%	12.12%	0.00%	6.19%	2.83%	1.12%	4.85%	3.45%	3.76%	5.56%	0.00%	8.26%	11.05%	9.36%	1.76%	7.97%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	68	4	6	2	0	1	0	2	0	2	3	1	0	0	6	1	0	0	0	0	1	4	1	2	1	0	1	1	0	0	3	0	2	0	0	1	8	1	0	14					
		0.64%	0.68%	0.66%	0.48%	0.00%	1.85%	0.00%	0.88%	0.00%	0.50%	1.67%	0.71%	0.00%	0.00%	0.77%	0.35%	0.00%	0.00%	0.00%	0.00%	0.33%	0.94%	1.47%	2.63%	1.09%	0.00%	1.72%	0.15%	0.00%	0.00%	1.46%	0.00%	0.54%	0.00%	0.00%	0.92%	1.43%	0.37%	0.00%	0.80%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6240	384	551	246	213	35	82	149	63	236	84	87	92	29	481	216	57	25	42	35	191	208	34	41	54	8	19	407	68	56	139	74	176	25	31	39	281	154	108	1020					
		58.86%	65.20%	60.28%	58.57%	56.20%	64.81%	64.57%	65.93%	70.00%	59.15%	46.67%	61.70%	72.44%	31.87%	61.59%	76.33%	67.06%	47.17%	80.77%	67.31%	63.04%	49.06%	50.00%	53.95%	58.70%	24.24%	32.76%	59.94%	64.15%	62.92%	67.48%	63.79%	47.31%	69.44%	62.00%	35.78%	50.09%	57.68%	63.53%	58.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	2	8	1	5	0	1	1	0	2	0	0	0	1	2	0	0	1	0	0	1	5	0	0	0	0	1	1	0	0	2	0	2	0	1	0	2	2	0	9					
		0.47%	0.34%	0.88%	0.24%	1.32%	0.00%	0.79%	0.44%	0.00%	0.50%	0.00%	0.00%	0.00%	1.10%	0.26%	0.00%	0.00%	1.89%	0.00%	0.00%	0.33%	1.18%	0.00%	0.00%	0.00%	0.00%	1.72%	0.15%	0.00%	0.00%	0.97%	0.00%	0.54%	0.00%	2.00%	0.00%	0.36%	0.75%	0.00%	0.52%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
