Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																															
Дата голосования: 02.12.2007																																																															
																																																															
"Наименование Избирательной комиссии:    Ярославль, Фрунзенская"																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
		Сумма	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265					
20	3.Политическая партия «Демократическая партия России»	77	1	3	0	0	1	3	2	3	1	2	0	1	3	0	2	1	1	1	5	2	0	1	3	1	2	0	2	0	1	1	1	0	1	1	1	2	1	2	2	0	2	2	0	2	1	3	1	2	1	2	2	2	2	0	0	1					
		0.12%	0.15%	0.48%	0.00%	0.00%	0.06%	0.48%	0.19%	0.22%	0.07%	0.13%	0.00%	0.11%	0.22%	0.00%	0.12%	0.08%	0.12%	0.12%	0.34%	0.12%	0.00%	0.09%	0.20%	0.11%	0.15%	0.00%	0.14%	0.00%	0.06%	0.08%	0.11%	0.00%	0.09%	0.08%	0.11%	0.30%	0.08%	0.17%	0.16%	0.00%	0.15%	0.18%	0.00%	0.15%	0.09%	0.24%	0.07%	0.15%	0.08%	0.14%	0.15%	0.17%	0.15%	0.00%	0.00%	0.77%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	8195	75	16	53	68	219	60	129	213	212	239	119	99	195	140	236	142	72	61	207	240	167	132	212	130	207	82	219	101	212	127	107	115	145	158	110	63	178	186	148	251	195	160	127	201	164	170	218	206	237	161	167	144	151	11	24	14					
		13.27%	11.11%	2.55%	8.98%	9.39%	13.29%	9.65%	12.40%	15.28%	13.92%	15.02%	14.37%	10.77%	14.07%	15.71%	14.69%	11.15%	8.71%	7.58%	13.87%	14.68%	12.27%	11.33%	13.94%	14.54%	15.23%	9.88%	14.93%	11.73%	13.77%	10.62%	11.71%	11.81%	13.30%	12.63%	11.97%	9.38%	14.30%	15.80%	12.10%	17.52%	14.57%	14.53%	14.98%	15.32%	15.55%	13.67%	15.74%	15.37%	17.81%	11.05%	12.73%	12.10%	10.99%	17.19%	26.37%	10.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	614	18	3	4	5	23	10	17	12	9	16	7	6	14	7	7	14	7	1	7	12	7	5	11	5	12	1	19	6	17	9	24	14	8	25	10	6	23	11	18	11	9	10	9	9	7	5	17	12	16	23	18	10	25	0	2	1					
		0.99%	2.67%	0.48%	0.68%	0.69%	1.40%	1.61%	1.63%	0.86%	0.59%	1.01%	0.85%	0.65%	1.01%	0.79%	0.44%	1.10%	0.85%	0.12%	0.47%	0.73%	0.51%	0.43%	0.72%	0.56%	0.88%	0.12%	1.30%	0.70%	1.10%	0.75%	2.63%	1.44%	0.73%	1.99%	1.09%	0.89%	1.85%	0.93%	1.47%	0.77%	0.67%	0.91%	1.06%	0.69%	0.66%	0.40%	1.23%	0.90%	1.20%	1.58%	1.37%	0.84%	1.82%	0.00%	2.20%	0.77%					
23	6.Политическая партия «Партия социальной справедливости»	239	4	0	1	1	4	3	5	8	9	2	8	4	6	3	5	5	3	0	7	3	8	6	6	4	11	4	6	3	8	2	4	2	3	4	6	2	10	5	4	3	4	2	5	3	3	2	4	5	5	5	8	4	5	0	1	1					
		0.39%	0.59%	0.00%	0.17%	0.14%	0.24%	0.48%	0.48%	0.57%	0.59%	0.13%	0.97%	0.44%	0.43%	0.34%	0.31%	0.39%	0.36%	0.00%	0.47%	0.18%	0.59%	0.52%	0.39%	0.45%	0.81%	0.48%	0.41%	0.35%	0.52%	0.17%	0.44%	0.21%	0.28%	0.32%	0.65%	0.30%	0.80%	0.42%	0.33%	0.21%	0.30%	0.18%	0.59%	0.23%	0.28%	0.16%	0.29%	0.37%	0.38%	0.34%	0.61%	0.34%	0.36%	0.00%	1.10%	0.77%					
24	7.Политическая партия «Либерально-демократическая партия России»	7537	57	260	49	94	223	79	118	197	175	175	104	123	191	101	190	140	86	91	187	199	172	175	174	102	175	89	162	118	186	141	112	117	119	140	132	81	130	113	145	155	142	104	92	160	136	106	160	148	194	185	148	147	205	6	6	21					
		12.20%	8.44%	41.47%	8.31%	12.98%	13.53%	12.70%	11.35%	14.13%	11.49%	10.99%	12.56%	13.38%	13.78%	11.34%	11.83%	10.99%	10.40%	11.30%	12.53%	12.17%	12.64%	15.02%	11.44%	11.41%	12.88%	10.72%	11.04%	13.70%	12.08%	11.79%	12.25%	12.01%	10.92%	11.19%	14.36%	12.05%	10.44%	9.60%	11.86%	10.82%	10.61%	9.45%	10.85%	12.20%	12.89%	8.52%	11.55%	11.04%	14.58%	12.70%	11.28%	12.35%	14.92%	9.38%	6.59%	16.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	6402	51	22	45	85	210	54	107	141	189	150	72	86	150	81	190	121	68	97	133	134	134	84	153	87	100	88	129	83	156	145	85	129	151	145	95	65	142	134	139	241	139	104	96	148	110	143	173	169	5	186	176	120	130	3	11	18					
		10.37%	7.56%	3.51%	7.63%	11.74%	12.74%	8.68%	10.29%	10.11%	12.41%	9.43%	8.70%	9.36%	10.82%	9.09%	11.83%	9.50%	8.22%	12.05%	8.91%	8.20%	9.85%	7.21%	10.06%	9.73%	7.36%	10.60%	8.79%	9.64%	10.13%	12.12%	9.30%	13.24%	13.85%	11.59%	10.34%	9.67%	11.41%	11.38%	11.37%	16.82%	10.39%	9.45%	11.32%	11.28%	10.43%	11.50%	12.49%	12.61%	0.38%	12.77%	13.41%	10.08%	9.46%	4.69%	12.09%	13.85%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	436	11	10	9	7	22	2	9	14	17	3	9	4	6	7	8	7	6	4	11	4	13	5	6	4	10	4	14	4	16	10	4	6	6	11	4	5	9	6	9	12	13	9	4	3	8	3	11	7	7	13	16	1	8	0	1	4					
		0.71%	1.63%	1.59%	1.53%	0.97%	1.33%	0.32%	0.87%	1.00%	1.12%	0.19%	1.09%	0.44%	0.43%	0.79%	0.50%	0.55%	0.73%	0.50%	0.74%	0.24%	0.96%	0.43%	0.39%	0.45%	0.74%	0.48%	0.95%	0.46%	1.04%	0.84%	0.44%	0.62%	0.55%	0.88%	0.44%	0.74%	0.72%	0.51%	0.74%	0.84%	0.97%	0.82%	0.47%	0.23%	0.76%	0.24%	0.79%	0.52%	0.53%	0.89%	1.22%	0.08%	0.58%	0.00%	1.10%	3.08%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	32584	405	264	385	402	825	364	532	679	765	873	428	520	718	491	823	730	540	508	822	915	761	670	852	473	699	468	792	474	790	660	467	507	531	613	503	395	602	576	635	597	685	577	433	665	527	697	690	665	735	705	626	660	723	38	40	64					
		52.76%	60.00%	42.11%	65.25%	55.52%	50.06%	58.52%	51.15%	48.71%	50.23%	54.87%	51.69%	56.58%	51.80%	55.11%	51.25%	57.30%	65.30%	63.11%	55.09%	55.96%	55.91%	57.51%	56.02%	52.91%	51.43%	56.39%	53.99%	55.05%	51.30%	55.18%	51.09%	52.05%	48.72%	49.00%	54.73%	58.78%	48.35%	48.94%	51.92%	41.66%	51.20%	52.41%	51.06%	50.69%	49.95%	56.03%	49.82%	49.63%	55.22%	48.39%	47.71%	55.46%	52.62%	59.38%	43.96%	49.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1154	13	5	8	21	27	9	31	20	27	25	8	13	16	16	17	24	5	4	12	22	16	15	16	14	31	24	32	17	32	19	26	10	21	36	9	11	34	25	36	47	30	35	14	24	14	22	22	36	32	42	42	14	29	1	1	2					
		1.87%	1.93%	0.80%	1.36%	2.90%	1.64%	1.45%	2.98%	1.43%	1.77%	1.57%	0.97%	1.41%	1.15%	1.80%	1.06%	1.88%	0.60%	0.50%	0.80%	1.35%	1.18%	1.29%	1.05%	1.57%	2.28%	2.89%	2.18%	1.97%	2.08%	1.59%	2.84%	1.03%	1.93%	2.88%	0.98%	1.64%	2.73%	2.12%	2.94%	3.28%	2.24%	3.18%	1.65%	1.83%	1.33%	1.77%	1.59%	2.69%	2.40%	2.88%	3.20%	1.18%	2.11%	1.56%	1.10%	1.54%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
