Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Усть-Калманская 																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720					
		4.83%	6.72%	4.76%	5.30%	5.05%	2.34%	8.62%	4.80%	2.35%	0.97%	4.51%	1.42%	3.38%	3.31%	0.0%	3.41%	9.61%	9.26%	3.44%	2.35%	4.83%	2.10%	3.86%	4.94%	7.36%	1.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	1	0	0	0	1	0	1	3	0	1	0	0	1	1	0	1	1	2	0	2	0	0	1	0	0					
		0.17%	0.07%	0.0%	0.0%	0.0%	0.78%	0.0%	0.14%	3.52%	0.0%	0.32%	0.0%	0.0%	0.55%	1.81%	0.0%	0.64%	0.38%	0.43%	0.0%	0.34%	0.0%	0.0%	0.21%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1368	177	164	116	18	29	48	80	23	12	32	14	51	44	14	86	26	25	45	12	117	37	98	73	17	10					
		14.61%	13.83%	16.28%	14.32%	10.11%	22.65%	18.82%	11.31%	27.05%	11.65%	10.32%	19.99%	10.80%	24.30%	25.45%	14.70%	16.66%	9.65%	9.69%	14.11%	20.20%	15.61%	14.56%	15.69%	17.89%	8.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	143	23	14	6	1	7	5	17	6	0	2	2	8	4	1	5	9	4	1	0	8	5	4	6	0	5					
		1.52%	1.79%	1.39%	0.74%	0.56%	5.46%	1.96%	2.40%	7.05%	0.0%	0.64%	2.85%	1.69%	2.20%	1.81%	0.85%	5.76%	1.54%	0.21%	0.0%	1.38%	2.10%	0.59%	1.29%	0.0%	4.03%					
37	"20. ""Политическая партия ""Единая Россия"""	2445	377	260	242	36	33	51	228	23	21	115	21	150	26	11	91	22	82	92	29	149	48	139	129	34	36					
		26.11%	29.47%	25.81%	29.87%	20.22%	25.78%	19.99%	32.24%	27.05%	20.38%	37.09%	29.99%	31.77%	14.36%	20.0%	15.55%	14.10%	31.66%	19.82%	34.11%	25.73%	20.25%	20.65%	27.74%	35.78%	29.03%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	4	0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0					
		0.13%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.81%	0.17%	0.64%	0.38%	0.21%	0.0%	0.0%	0.0%	0.14%	0.21%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	30	2	4	3	1	0	2	3	1	0	1	0	1	1	0	2	1	0	0	2	3	0	1	2	0	0					
		0.32%	0.15%	0.39%	0.37%	0.56%	0.0%	0.78%	0.42%	1.17%	0.0%	0.32%	0.0%	0.21%	0.55%	0.0%	0.34%	0.64%	0.0%	0.0%	2.35%	0.51%	0.0%	0.14%	0.43%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2062	313	274	181	55	15	54	136	7	55	51	3	95	49	11	126	32	31	99	15	51	26	244	101	9	29					
		22.02%	24.47%	27.20%	22.34%	30.89%	11.71%	21.17%	19.23%	8.23%	53.39%	16.45%	4.28%	20.12%	27.07%	20.0%	21.53%	20.51%	11.96%	21.33%	17.64%	8.80%	10.97%	36.25%	21.72%	9.47%	23.38%					
																																
41	Против всех	226	27	36	13	3	7	11	24	5	1	6	4	6	4	2	25	4	7	9	0	6	5	10	5	3	3					
		2.41%	2.11%	3.57%	1.60%	1.68%	5.46%	4.31%	3.39%	5.88%	0.97%	1.93%	5.71%	1.27%	2.20%	3.63%	4.27%	2.56%	2.70%	1.93%	0.0%	1.03%	2.10%	1.48%	1.07%	3.15%	2.41%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
