Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Сысольская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555					
		3.37%	3.26%	2.21%	1.51%	6.38%	7.80%	2.11%	5.64%	4.21%	2.89%	4.23%	2.99%	2.63%	2.40%	6.03%	3.60%	8.16%	2.62%	4.06%	0.0%	1.43%	1.62%	2.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	174	2	2	5	0	4	16	2	39	43	8	26	1	3	2	3	2	5	4	2	0	3	2					
		2.40%	0.54%	0.73%	3.78%	0.0%	1.95%	3.38%	1.61%	3.73%	2.89%	4.23%	3.70%	2.63%	0.90%	1.00%	1.35%	1.36%	1.45%	1.16%	1.78%	0.0%	2.43%	1.57%					
22	"5. ""За Русь Святую"""	60	2	1	3	0	1	3	4	9	20	3	3	0	1	2	1	0	2	4	0	1	0	0					
		0.82%	0.54%	0.36%	2.27%	0.0%	0.48%	0.63%	3.22%	0.86%	1.34%	1.58%	0.42%	0.0%	0.30%	1.00%	0.45%	0.0%	0.58%	1.16%	0.0%	0.47%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	14	0	0	0	0	0	0	0	2	2	0	0	0	2	1	0	0	3	1	0	1	0	2					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.13%	0.0%	0.0%	0.0%	0.60%	0.50%	0.0%	0.0%	0.87%	0.29%	0.0%	0.47%	0.0%	1.57%					
24	"7. ""Новый курс - Автомобильная Россия"""	64	4	4	0	0	0	3	0	14	13	0	15	0	2	0	1	4	3	1	0	0	0	0					
		0.88%	1.08%	1.47%	0.0%	0.0%	0.0%	0.63%	0.0%	1.34%	0.87%	0.0%	2.13%	0.0%	0.60%	0.0%	0.45%	2.72%	0.87%	0.29%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	29	4	1	0	1	1	1	1	1	4	2	3	1	1	0	0	2	2	2	0	0	1	1					
		0.40%	1.08%	0.36%	0.0%	2.12%	0.48%	0.21%	0.80%	0.09%	0.26%	1.05%	0.42%	2.63%	0.30%	0.0%	0.0%	1.36%	0.58%	0.58%	0.0%	0.0%	0.81%	0.78%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	1	2	0	1	4	0	0	3	3	0	1	0	0	1	0	1	2	5	0	0	0	1					
		0.34%	0.27%	0.73%	0.0%	2.12%	1.95%	0.0%	0.0%	0.28%	0.20%	0.0%	0.14%	0.0%	0.0%	0.50%	0.0%	0.68%	0.58%	1.45%	0.0%	0.0%	0.0%	0.78%					
27	"10. ""Аграрная партия России"""	639	100	65	12	0	14	19	16	79	94	15	35	7	45	18	4	5	66	7	1	5	19	13					
		8.83%	27.24%	23.98%	9.09%	0.0%	6.82%	4.02%	12.90%	7.56%	6.32%	7.93%	4.98%	18.42%	13.51%	9.04%	1.80%	3.40%	19.24%	2.03%	0.89%	2.39%	15.44%	10.23%					
28	"11. ""Истинные патриоты России"""	14	1	1	0	0	0	1	0	2	3	0	1	0	1	1	0	1	0	1	0	1	0	0					
		0.19%	0.27%	0.36%	0.0%	0.0%	0.0%	0.21%	0.0%	0.19%	0.20%	0.0%	0.14%	0.0%	0.30%	0.50%	0.0%	0.68%	0.0%	0.29%	0.0%	0.47%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	366	20	25	6	1	5	18	3	54	71	15	23	15	20	9	3	9	25	10	13	6	6	9					
		5.05%	5.44%	9.22%	4.54%	2.12%	2.43%	3.81%	2.41%	5.17%	4.78%	7.93%	3.27%	39.47%	6.00%	4.52%	1.35%	6.12%	7.28%	2.90%	11.60%	2.87%	4.87%	7.08%					
30	"13. ""Демократическая партия России"""	25	2	0	0	0	2	2	0	5	6	0	2	0	2	1	0	0	1	1	0	1	0	0					
		0.34%	0.54%	0.0%	0.0%	0.0%	0.97%	0.42%	0.0%	0.47%	0.40%	0.0%	0.28%	0.0%	0.60%	0.50%	0.0%	0.0%	0.29%	0.29%	0.0%	0.47%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	1	0	2	0	2	11	1	5	2	0	0	0	1	0	3	1	2	2	0	0	2	2					
		0.51%	0.27%	0.0%	1.51%	0.0%	0.97%	2.33%	0.80%	0.47%	0.13%	0.0%	0.0%	0.0%	0.30%	0.0%	1.35%	0.68%	0.58%	0.58%	0.0%	0.0%	1.62%	1.57%					
32	"15. ""Партия СЛОН"""	14	0	0	0	0	2	0	0	1	2	0	1	0	2	1	2	2	0	0	1	0	0	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.09%	0.13%	0.0%	0.14%	0.0%	0.60%	0.50%	0.90%	1.36%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	357	17	11	6	4	3	21	3	71	95	9	32	1	11	3	10	6	3	14	5	18	11	3					
		4.93%	4.63%	4.05%	4.54%	8.51%	1.46%	4.44%	2.41%	6.80%	6.39%	4.76%	4.55%	2.63%	3.30%	1.50%	4.50%	4.08%	0.87%	4.06%	4.46%	8.61%	8.94%	2.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	0	3	1	0	0	1	0	1	2	1	1	0	1	1	0	0	2	0	1	2	0	0					
		0.23%	0.0%	1.10%	0.75%	0.0%	0.0%	0.21%	0.0%	0.09%	0.13%	0.52%	0.14%	0.0%	0.30%	0.50%	0.0%	0.0%	0.58%	0.0%	0.89%	0.95%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1154	56	28	18	6	29	95	20	161	244	27	129	4	36	44	58	20	34	57	14	27	26	21					
		15.95%	15.25%	10.33%	13.63%	12.76%	14.14%	20.12%	16.12%	15.42%	16.43%	14.28%	18.37%	10.52%	10.81%	22.11%	26.12%	13.60%	9.91%	16.56%	12.49%	12.91%	21.13%	16.53%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	170	8	2	4	0	7	10	0	27	30	7	17	0	11	4	7	2	9	11	4	7	2	1					
		2.34%	2.17%	0.73%	3.03%	0.0%	3.41%	2.11%	0.0%	2.58%	2.02%	3.70%	2.42%	0.0%	3.30%	2.01%	3.15%	1.36%	2.62%	3.19%	3.57%	3.34%	1.62%	0.78%					
37	"20. ""Политическая партия ""Единая Россия"""	2527	82	78	43	27	67	162	39	348	543	55	281	4	108	54	82	39	142	140	46	107	34	46					
		34.92%	22.34%	28.78%	32.57%	57.44%	32.68%	34.32%	31.45%	33.33%	36.56%	29.10%	40.02%	10.52%	32.43%	27.13%	36.93%	26.53%	41.39%	40.69%	41.07%	51.19%	27.64%	36.22%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	0	0	0	0	2	0	5	2	0	1	0	1	0	0	1	1	1	0	0	0	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.47%	0.13%	0.0%	0.14%	0.0%	0.30%	0.0%	0.0%	0.68%	0.29%	0.29%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	1	0	0	0	0	0	0	5	2	0	2	0	0	1	0	0	0	1	2	0	0	0					
		0.19%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.13%	0.0%	0.28%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.29%	1.78%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	514	18	12	9	1	18	45	13	68	120	14	36	3	48	25	10	15	9	24	4	13	6	3					
		7.10%	4.90%	4.42%	6.81%	2.12%	8.78%	9.53%	10.48%	6.51%	8.08%	7.40%	5.12%	7.89%	14.41%	12.56%	4.50%	10.20%	2.62%	6.97%	3.57%	6.22%	4.87%	2.36%					
																													
41	Против всех	335	19	12	6	0	11	19	8	45	69	12	34	0	18	8	14	8	5	18	8	4	5	12					
		4.63%	5.17%	4.42%	4.54%	0.0%	5.36%	4.02%	6.45%	4.31%	4.64%	6.34%	4.84%	0.0%	5.40%	4.02%	6.30%	5.44%	1.45%	5.23%	7.14%	1.91%	4.06%	9.44%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
