Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Ярославская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924					
		0.43%	0.53%	0.54%	0.24%	0.61%	0.00%	0.21%	0.00%	0.25%	0.47%	0.19%	0.63%	0.33%	1.02%	0.69%	0.62%	0.32%	0.79%	1.82%	1.43%	0.31%	0.12%	0.30%	0.78%	0.21%	0.00%	0.00%	0.46%	0.00%	0.14%	0.00%	0.92%	0.00%	0.00%	0.44%	0.00%	0.00%	0.10%	0.50%	0.27%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	52	4	2	3	3	0	0	0	0	3	1	3	1	1	1	3	0	1	1	3	0	0	2	0	2	0	0	1	0	0	2	1	0	2	2	0	1	2	2	5	0	0					
		0.21%	0.42%	0.22%	0.36%	0.37%	0.00%	0.00%	0.00%	0.00%	0.36%	0.19%	0.32%	0.08%	0.10%	0.12%	0.37%	0.00%	0.20%	0.30%	0.39%	0.00%	0.00%	0.61%	0.00%	0.21%	0.00%	0.00%	0.23%	0.00%	0.00%	0.30%	0.31%	0.00%	0.38%	0.18%	0.00%	0.33%	0.21%	0.25%	0.67%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2835	117	101	104	95	52	44	15	38	107	54	102	152	108	117	107	54	43	53	71	22	68	43	84	102	51	30	62	9	70	86	33	25	53	108	31	38	128	91	131	21	15					
		11.36%	12.37%	10.99%	12.41%	11.59%	10.18%	9.42%	9.32%	9.43%	12.69%	10.42%	10.77%	12.64%	11.07%	13.48%	13.19%	8.67%	8.51%	16.11%	9.26%	6.73%	8.41%	13.03%	10.87%	10.83%	14.78%	8.88%	14.32%	7.50%	9.96%	12.86%	10.15%	12.20%	10.00%	9.52%	12.40%	12.62%	13.17%	11.29%	17.58%	8.20%	8.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2054	79	79	87	98	19	14	17	23	102	18	65	111	85	80	99	33	48	20	61	28	85	28	53	50	12	25	20	11	73	86	23	21	28	118	15	20	80	63	50	13	14					
		8.23%	8.35%	8.60%	10.38%	11.95%	3.72%	2.99%	10.56%	5.71%	12.10%	3.47%	6.86%	9.23%	8.71%	9.22%	12.21%	5.30%	9.50%	6.08%	7.95%	8.56%	10.51%	8.48%	6.86%	5.31%	3.48%	7.40%	4.62%	9.17%	10.38%	12.86%	7.08%	10.24%	5.28%	10.40%	6.00%	6.64%	8.23%	7.82%	6.71%	5.08%	7.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	132	3	3	6	6	2	0	1	2	9	1	5	4	4	5	2	7	2	4	4	1	5	3	3	7	4	0	4	1	4	3	1	1	2	3	2	1	6	4	6	0	1					
		0.53%	0.32%	0.33%	0.72%	0.73%	0.39%	0.00%	0.62%	0.50%	1.07%	0.19%	0.53%	0.33%	0.41%	0.58%	0.25%	1.12%	0.40%	1.22%	0.52%	0.31%	0.62%	0.91%	0.39%	0.74%	1.16%	0.00%	0.92%	0.83%	0.57%	0.45%	0.31%	0.49%	0.38%	0.26%	0.80%	0.33%	0.62%	0.50%	0.81%	0.00%	0.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15326	606	552	457	443	319	326	113	278	498	354	647	657	614	529	448	415	333	202	511	208	514	204	453	547	221	241	268	85	453	363	171	118	328	650	165	190	596	495	438	200	116					
		61.44%	64.06%	60.07%	54.53%	54.02%	62.43%	69.81%	70.19%	68.98%	59.07%	68.34%	68.32%	54.61%	62.91%	60.94%	55.24%	66.61%	65.94%	61.40%	66.62%	63.61%	63.54%	61.82%	58.60%	58.07%	64.06%	71.30%	61.89%	70.83%	64.44%	54.26%	52.62%	57.56%	61.89%	57.27%	66.00%	63.12%	61.32%	61.41%	58.79%	78.13%	65.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	244	15	20	12	21	7	0	3	1	11	2	8	10	6	6	7	4	4	4	5	0	2	2	14	13	0	6	1	0	9	5	1	0	6	6	1	5	14	5	5	2	1					
		0.98%	1.59%	2.18%	1.43%	2.56%	1.37%	0.00%	1.86%	0.25%	1.30%	0.39%	0.84%	0.83%	0.61%	0.69%	0.86%	0.64%	0.79%	1.22%	0.65%	0.00%	0.25%	0.61%	1.81%	1.38%	0.00%	1.78%	0.23%	0.00%	1.28%	0.75%	0.31%	0.00%	1.13%	0.53%	0.40%	1.66%	1.44%	0.62%	0.67%	0.78%	0.56%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
