Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Сретенская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800					
		1.07%	1.77%	1.23%	1.74%	1.18%	1.89%	2.03%	0.18%	3.29%	0.00%	1.80%	2.28%	0.38%	1.10%	0.00%	0.93%	0.98%	0.00%	0.38%	0.81%	0.00%	2.33%	0.96%	0.00%	0.00%	0.34%	2.22%	3.29%	0.00%	0.00%	1.56%	0.00%	1.47%	0.00%	1.32%	0.00%	1.18%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4914	98	137	139	68	165	128	208	82	141	278	375	192	145	90	105	168	155	169	82	208	20	113	42	36	182	94	96	138	20	33	89	168	24	93	65	45	153	187	162	21					
		47.46%	43.36%	42.15%	40.29%	40.00%	44.59%	52.03%	37.01%	38.50%	50.18%	33.29%	35.65%	36.78%	39.94%	64.75%	48.84%	54.90%	69.20%	63.53%	66.13%	67.10%	46.51%	54.07%	68.85%	47.37%	62.76%	52.22%	45.07%	49.11%	41.67%	51.56%	71.77%	61.76%	42.11%	61.18%	58.04%	52.94%	50.33%	56.33%	51.92%	47.73%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	46	1	2	4	0	2	0	5	1	1	0	6	0	2	0	2	0	0	1	0	0	0	2	1	1	1	1	3	0	0	5	2	0	0	0	0	0	1	1	1	0					
		0.44%	0.44%	0.62%	1.16%	0.00%	0.54%	0.00%	0.89%	0.47%	0.36%	0.00%	0.57%	0.00%	0.55%	0.00%	0.93%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.96%	1.64%	1.32%	0.34%	0.56%	1.41%	0.00%	0.00%	7.81%	1.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.30%	0.32%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
