Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Шарканская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131					
19	. Малышкин Олег Александрович	241	8	3	8	5	6	0	0	3	17	4	16	6	9	1	1	13	3	10	14	27	27	5	2	12	1	4	1	14	11	4	6					
		2.06%	1.67%	1.69%	2.25%	1.95%	1.31%	0.00%	0.00%	0.83%	4.23%	2.35%	3.59%	3.85%	2.45%	0.75%	0.57%	2.33%	1.02%	3.68%	2.61%	1.77%	1.59%	2.27%	0.78%	2.76%	0.88%	1.14%	0.74%	6.03%	3.10%	0.91%	5.17%					
20	. Миронов Сергей Михайлович	91	4	3	1	4	5	2	0	2	3	0	5	3	1	2	0	10	1	1	7	9	10	1	1	2	3	6	1	1	0	2	1					
		0.78%	0.84%	1.69%	0.28%	1.56%	1.09%	1.50%	0.00%	0.55%	0.75%	0.00%	1.12%	1.92%	0.27%	1.50%	0.00%	1.79%	0.34%	0.37%	1.31%	0.59%	0.59%	0.45%	0.39%	0.46%	2.65%	1.71%	0.74%	0.43%	0.00%	0.46%	0.86%					
21	. Путин Владимир Владимирович	10028	424	159	314	207	412	116	84	287	340	147	374	114	320	120	158	489	252	223	442	1267	1497	190	230	392	94	296	111	166	302	410	91					
		85.69%	88.52%	89.83%	88.45%	80.54%	89.96%	87.22%	87.50%	79.28%	84.58%	86.47%	83.86%	73.08%	87.19%	90.23%	90.29%	87.48%	85.71%	81.99%	82.46%	83.03%	88.01%	86.36%	89.84%	90.32%	83.19%	84.57%	82.22%	71.55%	85.07%	93.61%	78.45%					
22	. Хакамада Ирина Муцуовна	123	2	0	1	0	3	0	0	7	4	1	4	3	3	0	2	3	4	3	7	21	34	3	0	2	1	2	3	3	5	1	1					
		1.05%	0.42%	0.00%	0.28%	0.00%	0.66%	0.00%	0.00%	1.93%	1.00%	0.59%	0.90%	1.92%	0.82%	0.00%	1.14%	0.54%	1.36%	1.10%	1.31%	1.38%	2.00%	1.36%	0.00%	0.46%	0.88%	0.57%	2.22%	1.29%	1.41%	0.23%	0.86%					
23	. Харитонов Николай Михайлович	746	15	10	23	31	15	11	11	31	24	15	29	18	14	9	6	22	20	23	44	114	74	8	10	15	8	25	17	42	29	19	14					
		6.37%	3.13%	5.65%	6.48%	12.06%	3.28%	8.27%	11.46%	8.56%	5.97%	8.82%	6.50%	11.54%	3.81%	6.77%	3.43%	3.94%	6.80%	8.46%	8.21%	7.47%	4.35%	3.64%	3.91%	3.46%	7.08%	7.14%	12.59%	18.10%	8.17%	4.34%	12.07%					
																																						
24	Против всех	148	7	0	2	4	2	1	0	4	4	0	5	3	5	0	0	9	5	4	8	27	19	6	9	9	2	5	0	3	5	0	0					
		1.26%	1.46%	0.00%	0.56%	1.56%	0.44%	0.75%	0.00%	1.10%	1.00%	0.00%	1.12%	1.92%	1.36%	0.00%	0.00%	1.61%	1.70%	1.47%	1.49%	1.77%	1.12%	2.73%	3.52%	2.07%	1.77%	1.43%	0.00%	1.29%	1.41%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
