Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Урюпинская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №4001	УИК №4002	УИК №4003	УИК №4004	УИК №4005	УИК №4006	УИК №4007	УИК №4008	УИК №4009	УИК №4010	УИК №4011	УИК №4012	УИК №4013	УИК №4014	УИК №4015	УИК №4016	УИК №4017	УИК №4018	УИК №4019	УИК №4020					
		25.69%	27.82%	25.00%	26.27%	27.73%	27.49%	30.32%	27.17%	23.01%	25.09%	26.85%	25.96%	24.92%	23.87%	21.08%	28.33%	28.45%	24.36%	22.46%	21.49%	26.17%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	336	23	14	17	25	12	10	15	19	15	24	7	20	19	15	20	24	8	10	11	28					
		1.87%	2.52%	1.67%	1.84%	3.07%	1.53%	1.22%	1.69%	2.19%	1.85%	2.30%	0.71%	2.22%	2.14%	1.73%	2.24%	2.88%	0.93%	1.04%	1.37%	2.29%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6690	340	323	343	275	293	272	301	340	287	382	434	373	317	376	304	271	353	409	309	388					
		37.32%	37.24%	38.64%	37.08%	33.74%	37.47%	33.25%	33.93%	39.13%	35.30%	36.63%	44.02%	41.49%	35.70%	43.32%	34.04%	32.53%	40.95%	42.34%	38.39%	31.73%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	99	7	2	2	2	8	5	1	5	7	12	7	7	6	4	5	2	5	4	6	2					
		0.55%	0.77%	0.24%	0.22%	0.25%	1.02%	0.61%	0.11%	0.58%	0.86%	1.15%	0.71%	0.78%	0.68%	0.46%	0.56%	0.24%	0.58%	0.41%	0.75%	0.16%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
