Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Петуховская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №1155	УИК №1162					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	385	7	4	19	20	17	15	15	0	15	12	12	20	5	15	5	3	5	5	5	6	3	6	5	15	10	3	3	10	3	3	3	20	10	4	10	4	15	15	5	12	3	3	15	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	231	7	0	17	20	14	4	13	0	13	11	12	17	2	8	5	0	2	1	1	2	0	5	0	7	1	0	0	4	3	1	1	17	3	0	10	0	3	15	5	4	0	0	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	213	2	1	23	11	9	11	6	19	13	11	12	9	1	6	1	1	0	2	2	3	1	2	2	8	2	1	1	0	2	1	1	1	0	1	2	1	4	1	0	3	0	1	6	29					
14	Число погашенных неиспользованных открепительных удостоверений	154	0	4	2	0	3	11	2	0	2	1	0	3	3	7	0	3	3	4	4	4	3	1	5	8	9	3	3	6	0	2	2	3	7	4	0	4	12	0	0	8	3	3	12	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	0	3	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1043	19	3	93	68	61	26	62	4	35	52	39	43	15	29	16	0	15	12	21	23	5	19	9	45	33	1	0	38	2	1	7	59	30	6	15	5	14	19	8	38	12	2	23	16					
		10.14%	6.55%	3.80%	15.84%	11.68%	12.42%	9.42%	13.05%	10.00%	8.56%	9.09%	10.37%	9.27%	8.88%	6.68%	13.56%	0.00%	6.79%	5.63%	10.50%	10.75%	7.81%	11.95%	6.82%	10.34%	9.68%	2.33%	0.00%	9.20%	5.41%	2.17%	10.14%	12.39%	10.27%	12.24%	9.09%	6.85%	6.11%	8.92%	8.89%	14.84%	24.49%	6.25%	8.75%	20.78%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1429	45	7	69	60	72	38	52	2	54	101	73	55	21	49	11	1	21	36	33	26	9	20	11	91	44	4	3	54	1	5	15	70	45	7	21	23	46	25	15	30	8	5	37	14					
		13.89%	15.52%	8.86%	11.75%	10.31%	14.66%	13.77%	10.95%	5.00%	13.20%	17.66%	19.41%	11.85%	12.43%	11.29%	9.32%	2.86%	9.50%	16.90%	16.50%	12.15%	14.06%	12.58%	8.33%	20.92%	12.90%	9.30%	6.98%	13.08%	2.70%	10.87%	21.74%	14.71%	15.41%	14.29%	12.73%	31.51%	20.09%	11.74%	16.67%	11.72%	16.33%	15.63%	14.07%	18.18%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	74	3	3	2	5	3	2	3	0	2	2	2	6	1	1	1	0	3	0	0	3	2	2	1	3	1	0	0	0	0	0	0	2	1	3	5	0	3	1	1	3	0	0	3	1					
		0.72%	1.03%	3.80%	0.34%	0.86%	0.61%	0.72%	0.63%	0.00%	0.49%	0.35%	0.53%	1.29%	0.59%	0.23%	0.85%	0.00%	1.36%	0.00%	0.00%	1.40%	3.13%	1.26%	0.76%	0.69%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.34%	6.12%	3.03%	0.00%	1.31%	0.47%	1.11%	1.17%	0.00%	0.00%	1.14%	1.30%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1608	49	4	122	112	66	52	89	3	77	67	45	46	47	49	12	3	39	33	34	19	17	12	16	60	32	5	4	111	8	12	5	74	59	3	15	9	24	32	9	52	15	4	46	16					
		15.63%	16.90%	5.06%	20.78%	19.24%	13.44%	18.84%	18.74%	7.50%	18.83%	11.71%	11.97%	9.91%	27.81%	11.29%	10.17%	8.57%	17.65%	15.49%	17.00%	8.88%	26.56%	7.55%	12.12%	13.79%	9.38%	11.63%	9.30%	26.88%	21.62%	26.09%	7.25%	15.55%	20.21%	6.12%	9.09%	12.33%	10.48%	15.02%	10.00%	20.31%	30.61%	12.50%	17.49%	20.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	92	0	2	15	4	5	3	8	0	4	8	3	3	0	2	1	0	1	0	1	2	0	0	1	9	0	0	0	3	0	0	1	8	0	0	0	0	1	0	2	0	0	0	3	2					
		0.89%	0.00%	2.53%	2.56%	0.69%	1.02%	1.09%	1.68%	0.00%	0.98%	1.40%	0.80%	0.65%	0.00%	0.46%	0.85%	0.00%	0.45%	0.00%	0.50%	0.93%	0.00%	0.00%	0.76%	2.07%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	1.45%	1.68%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	2.22%	0.00%	0.00%	0.00%	1.14%	2.60%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5875	167	57	277	324	271	151	250	31	228	337	208	301	84	300	75	31	141	129	109	138	31	103	88	224	228	33	36	203	26	28	41	239	155	30	109	35	139	134	53	122	13	21	149	26					
		57.09%	57.59%	72.15%	47.19%	55.67%	55.19%	54.71%	52.63%	77.50%	55.75%	58.92%	55.32%	64.87%	49.70%	69.12%	63.56%	88.57%	63.80%	60.56%	54.50%	64.49%	48.44%	64.78%	66.67%	51.49%	66.86%	76.74%	83.72%	49.15%	70.27%	60.87%	59.42%	50.21%	53.08%	61.22%	66.06%	47.95%	60.70%	62.91%	58.89%	47.66%	26.53%	65.63%	56.65%	33.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	2	0	1	1	2	2	2	0	1	1	0	1	0	2	0	0	0	2	1	0	0	2	2	1	0	0	0	1	0	0	0	4	2	0	0	1	0	1	1	0	1	0	0	2					
		0.35%	0.69%	0.00%	0.17%	0.17%	0.41%	0.72%	0.42%	0.00%	0.24%	0.17%	0.00%	0.22%	0.00%	0.46%	0.00%	0.00%	0.00%	0.94%	0.50%	0.00%	0.00%	1.26%	1.52%	0.23%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.84%	0.68%	0.00%	0.00%	1.37%	0.00%	0.47%	1.11%	0.00%	2.04%	0.00%	0.00%	2.60%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
