Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Петуховская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №1155	УИК №1190					
		0.08%	0.00%	0.00%	0.00%	0.29%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.53%	0.00%	0.37%	0.00%	0.00%	0.30%	0.00%	0.00%	0.33%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1017	40	6	103	75	50	29	80	2	53	20	29	34	24	10	1	0	15	0	30	11	18	9	11	4	7	38	19	1	16	71	0	9	8	42	41	3	4	2	19	10	2	28	4	3	25	11					
		7.97%	10.10%	5.22%	14.21%	10.78%	7.53%	8.66%	10.61%	4.00%	8.52%	3.90%	6.12%	5.48%	12.12%	2.36%	2.94%	0.00%	9.15%	0.00%	12.10%	4.55%	7.56%	3.32%	12.94%	1.89%	4.00%	7.68%	5.28%	1.59%	21.62%	18.49%	0.00%	14.29%	9.30%	6.30%	10.46%	5.36%	2.12%	2.63%	7.12%	4.18%	1.74%	8.54%	7.14%	6.67%	8.33%	13.58%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	0	0	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.00%	0.00%	0.41%	0.14%	0.15%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.20%	0.28%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	0	0	0	2	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	2	1	0	0	0	1	0	1					
		0.13%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.27%	0.00%	0.16%	0.19%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.26%	0.00%	1.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	0.42%	0.00%	0.00%	0.00%	2.22%	0.00%	1.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	1175	27	3	51	57	91	29	81	4	60	47	55	51	23	46	3	2	13	4	13	22	25	13	4	28	16	67	36	7	10	33	1	5	9	63	34	6	22	9	24	16	10	22	0	7	23	3					
		9.21%	6.82%	2.61%	7.03%	8.19%	13.70%	8.66%	10.74%	8.00%	9.65%	9.16%	11.60%	8.23%	11.62%	10.87%	8.82%	3.23%	7.93%	8.00%	5.24%	9.09%	10.50%	4.80%	4.71%	13.21%	9.14%	13.54%	10.00%	11.11%	13.51%	8.59%	1.72%	7.94%	10.47%	9.45%	8.67%	10.71%	11.64%	11.84%	8.99%	6.69%	8.70%	6.71%	0.00%	15.56%	7.67%	3.70%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	515	8	1	49	45	30	14	45	1	25	12	14	24	7	5	2	0	5	0	4	8	8	7	1	6	5	38	11	0	2	14	4	0	1	29	7	1	5	4	17	4	2	18	9	0	15	8					
		4.04%	2.02%	0.87%	6.76%	6.47%	4.52%	4.18%	5.97%	2.00%	4.02%	2.34%	2.95%	3.87%	3.54%	1.18%	5.88%	0.00%	3.05%	0.00%	1.61%	3.31%	3.36%	2.58%	1.18%	2.83%	2.86%	7.68%	3.06%	0.00%	2.70%	3.65%	6.90%	0.00%	1.16%	4.35%	1.79%	1.79%	2.65%	5.26%	6.37%	1.67%	1.74%	5.49%	16.07%	0.00%	5.00%	9.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	129	12	0	6	6	2	3	3	0	3	4	2	1	6	1	0	1	2	0	7	0	1	1	1	2	1	7	2	0	0	14	1	2	0	7	4	1	0	0	4	2	0	9	1	0	1	9					
		1.01%	3.03%	0.00%	0.83%	0.86%	0.30%	0.90%	0.40%	0.00%	0.48%	0.78%	0.42%	0.16%	3.03%	0.24%	0.00%	1.61%	1.22%	0.00%	2.82%	0.00%	0.42%	0.37%	1.18%	0.94%	0.57%	1.41%	0.56%	0.00%	0.00%	3.65%	1.72%	3.17%	0.00%	1.05%	1.02%	1.79%	0.00%	0.00%	1.50%	0.84%	0.00%	2.74%	1.79%	0.00%	0.33%	11.11%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9197	281	100	478	481	470	254	512	41	449	401	352	491	134	332	26	59	115	45	180	185	168	215	61	165	142	317	277	50	46	193	46	45	61	488	289	45	148	57	184	188	89	210	33	32	219	43					
		72.08%	70.96%	86.96%	65.93%	69.11%	70.78%	75.82%	67.90%	82.00%	72.19%	78.17%	74.26%	79.19%	67.68%	78.49%	76.47%	95.16%	70.12%	90.00%	72.58%	76.45%	70.59%	79.34%	71.76%	77.83%	81.14%	64.04%	76.94%	79.37%	62.16%	50.26%	79.31%	71.43%	70.93%	73.16%	73.72%	80.36%	78.31%	75.00%	68.91%	78.66%	77.39%	64.02%	58.93%	71.11%	73.00%	53.09%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	0	0	5	1	1	1	1	0	1	2	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	1	3	0	0	1	0	0	1	4	0	0	0	0	0	1	0	0	0	0	1	0					
		0.24%	0.00%	0.00%	0.69%	0.14%	0.15%	0.30%	0.13%	0.00%	0.16%	0.39%	0.21%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.41%	0.42%	0.37%	0.00%	0.47%	0.00%	0.20%	0.83%	0.00%	0.00%	0.26%	0.00%	0.00%	1.16%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
