Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Никольская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938					
19	2.Всероссийская политическая партия «Гражданская Сила»	78	10	9	10	5	2	1	2	7	5	5	1	0	2	0	0	2	0	0	0	0	1	0	0	0	2	1	1	3	0	1	6	1	0	0	0	0	1					
		0.40%	0.87%	0.63%	0.88%	0.44%	0.23%	0.10%	0.19%	0.69%	0.43%	0.49%	0.19%	0.00%	0.70%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.64%	0.45%	0.26%	0.38%	0.00%	0.21%	2.15%	0.29%	0.00%	0.00%	0.00%	0.00%	0.13%					
20	3.Политическая партия «Демократическая партия России»	15	1	0	4	1	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0					
		0.08%	0.09%	0.00%	0.35%	0.09%	0.12%	0.00%	0.19%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	1.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2133	131	195	142	161	162	155	168	115	142	160	33	47	26	1	51	26	12	13	12	6	46	26	15	2	35	10	12	4	14	30	23	13	25	6	3	10	101					
		10.95%	11.38%	13.67%	12.43%	14.09%	18.75%	16.23%	15.67%	11.37%	12.23%	15.76%	6.24%	11.27%	9.12%	0.57%	14.61%	11.02%	13.04%	4.87%	11.01%	5.26%	7.29%	9.03%	10.34%	1.65%	11.15%	4.48%	3.13%	0.50%	8.64%	6.28%	8.24%	3.81%	5.77%	3.85%	1.75%	4.15%	12.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	5	1	1	2	3	3	3	2	1	5	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1					
		0.17%	0.43%	0.07%	0.09%	0.17%	0.35%	0.31%	0.28%	0.20%	0.09%	0.49%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.64%	0.00%	0.00%	0.13%					
23	6.Политическая партия «Партия социальной справедливости»	26	2	4	2	4	0	0	1	1	1	2	0	1	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0					
		0.13%	0.17%	0.28%	0.18%	0.35%	0.00%	0.00%	0.09%	0.10%	0.09%	0.20%	0.00%	0.24%	0.35%	0.00%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.62%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1013	72	100	81	81	36	46	80	69	69	61	33	22	11	3	17	11	2	8	2	8	24	11	4	3	20	6	6	13	2	15	6	18	25	7	1	7	33					
		5.20%	6.26%	7.01%	7.09%	7.09%	4.17%	4.82%	7.46%	6.82%	5.94%	6.01%	6.24%	5.28%	3.86%	1.71%	4.87%	4.66%	2.17%	2.99%	1.83%	7.02%	3.80%	3.82%	2.76%	2.48%	6.37%	2.69%	1.56%	1.63%	1.23%	3.14%	2.15%	5.28%	5.77%	4.49%	0.58%	2.90%	4.17%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1033	72	103	64	71	69	89	58	84	81	88	16	18	8	8	0	11	1	3	1	1	41	5	1	3	12	10	1	4	1	8	14	2	21	3	1	1	59					
		5.31%	6.26%	7.22%	5.60%	6.21%	7.99%	9.32%	5.41%	8.31%	6.98%	8.67%	3.02%	4.32%	2.81%	4.57%	0.00%	4.66%	1.09%	1.12%	0.92%	0.88%	6.50%	1.74%	0.69%	2.48%	3.82%	4.48%	0.26%	0.50%	0.62%	1.67%	5.02%	0.59%	4.85%	1.92%	0.58%	0.41%	7.46%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	124	11	12	7	6	8	15	10	7	9	7	2	3	2	2	0	0	0	0	1	1	2	0	1	1	1	1	0	1	3	3	2	0	3	0	0	2	1					
		0.64%	0.96%	0.84%	0.61%	0.52%	0.93%	1.57%	0.93%	0.69%	0.78%	0.69%	0.38%	0.72%	0.70%	1.14%	0.00%	0.00%	0.00%	0.00%	0.92%	0.88%	0.32%	0.00%	0.69%	0.83%	0.32%	0.45%	0.00%	0.13%	1.85%	0.63%	0.72%	0.00%	0.69%	0.00%	0.00%	0.83%	0.13%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14364	811	964	796	771	550	602	712	690	836	634	427	314	230	157	268	174	75	233	91	89	492	243	118	111	238	192	356	722	131	403	208	302	349	138	157	219	561					
		73.77%	70.46%	67.60%	69.70%	67.45%	63.66%	63.04%	66.42%	68.25%	72.01%	62.46%	80.72%	75.30%	80.70%	89.71%	76.79%	73.73%	81.52%	87.27%	83.49%	78.07%	77.97%	84.38%	81.38%	91.74%	75.80%	86.10%	92.71%	90.25%	80.86%	84.31%	74.55%	88.56%	80.60%	88.46%	91.81%	90.87%	70.92%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	106	6	7	5	10	7	7	15	7	3	13	1	3	0	0	0	0	0	1	0	2	4	0	0	0	2	0	2	2	4	1	1	0	0	1	0	0	2					
		0.54%	0.52%	0.49%	0.44%	0.87%	0.81%	0.73%	1.40%	0.69%	0.26%	1.28%	0.19%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	1.75%	0.63%	0.00%	0.00%	0.00%	0.64%	0.00%	0.52%	0.25%	2.47%	0.21%	0.36%	0.00%	0.00%	0.64%	0.00%	0.00%	0.25%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
