Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Порецкая																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																			
18	. Глазьев Сергей Юрьевич	231	12	6	0	2	0	14	2	2	4	33	0	0	2	0	10	0	27	46	15	27	1	9	1	3	6	0	0	9					
		2.19%	2.11%	1.86%	0.00%	0.55%	0.00%	2.81%	2.06%	0.72%	2.09%	3.15%	0.00%	0.00%	2.35%	0.00%	1.63%	0.00%	2.70%	5.56%	1.99%	2.73%	0.37%	2.95%	1.05%	0.87%	1.43%	0.00%	0.00%	2.26%					
19	. Малышкин Олег Александрович	232	2	4	4	3	0	6	0	2	5	20	6	6	7	5	4	5	35	18	24	36	5	3	1	8	11	3	3	6					
		2.20%	0.35%	1.24%	2.05%	0.83%	0.00%	1.20%	0.00%	0.72%	2.62%	1.91%	6.38%	2.25%	8.24%	5.43%	0.65%	2.92%	3.50%	2.17%	3.18%	3.64%	1.86%	0.98%	1.05%	2.33%	2.61%	2.73%	4.17%	1.51%					
20	. Миронов Сергей Михайлович	56	1	4	0	0	0	2	1	1	1	8	0	3	0	0	1	0	2	6	5	8	4	1	1	1	1	0	1	4					
		0.53%	0.18%	1.24%	0.00%	0.00%	0.00%	0.40%	1.03%	0.36%	0.52%	0.76%	0.00%	1.12%	0.00%	0.00%	0.16%	0.00%	0.20%	0.72%	0.66%	0.81%	1.49%	0.33%	1.05%	0.29%	0.24%	0.00%	1.39%	1.01%					
21	. Путин Владимир Владимирович	7540	425	216	161	301	65	335	61	197	144	728	75	198	66	72	487	133	719	541	518	663	185	216	70	261	334	58	45	266					
		71.38%	74.82%	66.87%	82.56%	83.15%	67.01%	67.13%	62.89%	71.38%	75.39%	69.47%	79.79%	74.16%	77.65%	78.26%	79.45%	77.78%	71.83%	65.34%	68.61%	67.11%	68.77%	70.82%	73.68%	76.09%	79.33%	52.73%	62.50%	66.83%					
22	. Хакамада Ирина Муцуовна	123	2	1	0	3	0	8	1	2	2	11	2	7	1	3	0	1	22	11	9	14	1	3	1	2	9	0	2	5					
		1.16%	0.35%	0.31%	0.00%	0.83%	0.00%	1.60%	1.03%	0.72%	1.05%	1.05%	2.13%	2.62%	1.18%	3.26%	0.00%	0.58%	2.20%	1.33%	1.19%	1.42%	0.37%	0.98%	1.05%	0.58%	2.14%	0.00%	2.78%	1.26%					
23	. Харитонов Николай Михайлович	1978	118	86	19	47	30	117	30	69	35	165	10	50	9	10	82	31	162	167	153	196	67	59	18	60	22	47	19	100					
		18.73%	20.77%	26.63%	9.74%	12.98%	30.93%	23.45%	30.93%	25.00%	18.32%	15.74%	10.64%	18.73%	10.59%	10.87%	13.38%	18.13%	16.18%	20.17%	20.26%	19.84%	24.91%	19.34%	18.95%	17.49%	5.23%	42.73%	26.39%	25.13%					
																																			
24	Против всех	190	5	4	2	5	2	8	2	1	0	16	1	2	0	1	5	1	26	27	22	33	5	3	2	6	2	2	2	5					
		1.80%	0.88%	1.24%	1.03%	1.38%	2.06%	1.60%	2.06%	0.36%	0.00%	1.53%	1.06%	0.75%	0.00%	1.09%	0.82%	0.58%	2.60%	3.26%	2.91%	3.34%	1.86%	0.98%	2.11%	1.75%	0.48%	1.82%	2.78%	1.26%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
