Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Ульяновская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	362	19	15	20	11	26	7	25	13	28	14	22	14	2	2	6	2	2	20	1	20	0	4	3	2	3	8	0	7	5	4	6	2	8	3	25	3	2	4	4					
		1.46%	1.37%	1.22%	1.27%	0.82%	2.20%	1.93%	1.96%	1.99%	2.55%	1.22%	2.33%	2.31%	1.15%	1.50%	1.38%	1.07%	0.50%	2.00%	0.60%	1.65%	0.0%	0.80%	0.32%	0.77%	0.74%	2.37%	0.0%	0.75%	1.70%	1.19%	0.64%	1.83%	1.51%	4.05%	2.22%	1.69%	1.49%	1.19%	0.85%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	839	46	40	53	59	25	18	43	37	38	61	33	24	2	6	7	7	5	26	4	59	3	9	18	10	14	15	7	34	18	9	22	0	22	1	39	7	2	9	7					
		3.39%	3.34%	3.25%	3.37%	4.41%	2.12%	4.98%	3.37%	5.66%	3.46%	5.33%	3.49%	3.97%	1.15%	4.51%	1.62%	3.76%	1.25%	2.61%	2.43%	4.87%	5.08%	1.81%	1.94%	3.87%	3.46%	4.45%	2.18%	3.64%	6.14%	2.68%	2.37%	0.0%	4.17%	1.35%	3.46%	3.95%	1.49%	2.69%	1.50%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	458	30	29	20	26	22	8	39	24	30	18	17	10	5	6	6	1	4	11	0	26	0	5	11	5	2	8	6	14	0	4	9	2	13	3	26	2	0	6	10					
		1.85%	2.17%	2.35%	1.27%	1.94%	1.86%	2.21%	3.06%	3.67%	2.73%	1.57%	1.80%	1.65%	2.89%	4.51%	1.38%	0.53%	1.00%	1.10%	0.0%	2.14%	0.0%	1.01%	1.19%	1.93%	0.49%	2.37%	1.87%	1.50%	0.0%	1.19%	0.97%	1.83%	2.46%	4.05%	2.31%	1.12%	0.0%	1.79%	2.14%					
22	"5. ""За Русь Святую"""	201	10	5	4	14	5	3	16	1	19	18	6	16	6	0	0	0	3	6	4	6	2	3	4	2	3	3	0	5	0	3	2	8	6	0	8	3	1	2	4					
		0.81%	0.72%	0.40%	0.25%	1.04%	0.42%	0.83%	1.25%	0.15%	1.73%	1.57%	0.63%	2.64%	3.46%	0.0%	0.0%	0.0%	0.75%	0.60%	2.43%	0.49%	3.38%	0.60%	0.43%	0.77%	0.74%	0.89%	0.0%	0.53%	0.0%	0.89%	0.21%	7.33%	1.13%	0.0%	0.71%	1.69%	0.74%	0.59%	0.85%					
23	"6. ""Объединенная Российская партия ""Русь"""	80	2	2	4	4	0	2	3	0	3	6	0	6	1	1	2	0	4	2	0	6	0	0	4	0	1	1	3	5	1	1	1	0	1	0	4	4	1	1	4					
		0.32%	0.14%	0.16%	0.25%	0.29%	0.0%	0.55%	0.23%	0.0%	0.27%	0.52%	0.0%	0.99%	0.57%	0.75%	0.46%	0.0%	1.00%	0.20%	0.0%	0.49%	0.0%	0.0%	0.43%	0.0%	0.24%	0.29%	0.93%	0.53%	0.34%	0.29%	0.10%	0.0%	0.18%	0.0%	0.35%	2.25%	0.74%	0.29%	0.85%					
24	"7. ""Новый курс - Автомобильная Россия"""	139	12	10	5	9	8	3	6	3	5	10	6	2	0	0	5	0	3	7	1	5	1	3	2	4	3	0	4	6	2	0	5	0	1	2	0	2	0	0	4					
		0.56%	0.87%	0.81%	0.31%	0.67%	0.67%	0.83%	0.47%	0.45%	0.45%	0.87%	0.63%	0.33%	0.0%	0.0%	1.15%	0.0%	0.75%	0.70%	0.60%	0.41%	1.69%	0.60%	0.21%	1.55%	0.74%	0.0%	1.25%	0.64%	0.68%	0.0%	0.53%	0.0%	0.18%	2.70%	0.0%	1.12%	0.0%	0.0%	0.85%					
25	"8. ""Народно-республиканская партия России"""	65	0	4	1	3	2	1	1	0	4	5	2	3	1	0	3	0	5	2	3	3	0	0	3	0	1	1	1	3	2	1	2	0	1	0	6	0	0	1	0					
		0.26%	0.0%	0.32%	0.06%	0.22%	0.16%	0.27%	0.07%	0.0%	0.36%	0.43%	0.21%	0.49%	0.57%	0.0%	0.69%	0.0%	1.25%	0.20%	1.82%	0.24%	0.0%	0.0%	0.32%	0.0%	0.24%	0.29%	0.31%	0.32%	0.68%	0.29%	0.21%	0.0%	0.18%	0.0%	0.53%	0.0%	0.0%	0.29%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	80	5	5	5	2	8	0	5	1	11	3	3	1	1	0	1	0	3	3	1	6	1	0	2	1	1	1	1	0	1	0	0	0	2	0	0	1	0	2	3					
		0.32%	0.36%	0.40%	0.31%	0.14%	0.67%	0.0%	0.39%	0.15%	1.00%	0.26%	0.31%	0.16%	0.57%	0.0%	0.23%	0.0%	0.75%	0.30%	0.60%	0.49%	1.69%	0.0%	0.21%	0.38%	0.24%	0.29%	0.31%	0.0%	0.34%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.56%	0.0%	0.59%	0.64%					
27	"10. ""Аграрная партия России"""	1330	69	31	57	55	45	20	47	19	42	53	40	22	12	7	23	15	87	83	4	39	5	37	57	7	13	8	26	29	13	27	165	20	13	1	62	6	15	23	33					
		5.38%	5.01%	2.52%	3.62%	4.11%	3.82%	5.54%	3.69%	2.90%	3.82%	4.63%	4.24%	3.64%	6.93%	5.26%	5.32%	8.06%	21.91%	8.33%	2.43%	3.22%	8.47%	7.47%	6.16%	2.71%	3.21%	2.37%	8.12%	3.11%	4.43%	8.05%	17.79%	18.34%	2.46%	1.35%	5.51%	3.38%	11.19%	6.88%	7.08%					
28	"11. ""Истинные патриоты России"""	37	0	5	1	0	1	0	3	1	4	1	4	1	0	0	0	0	1	2	0	1	0	1	3	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0					
		0.14%	0.0%	0.40%	0.06%	0.0%	0.08%	0.0%	0.23%	0.15%	0.36%	0.08%	0.42%	0.16%	0.0%	0.0%	0.0%	0.0%	0.25%	0.20%	0.0%	0.08%	0.0%	0.20%	0.32%	0.0%	0.0%	0.0%	0.0%	0.32%	0.34%	0.29%	0.10%	0.0%	0.0%	0.0%	0.08%	0.56%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	334	33	30	29	20	21	9	17	8	19	12	13	12	1	3	2	1	3	9	1	17	0	4	6	2	4	2	1	3	2	2	11	1	6	1	9	4	1	5	10					
		1.35%	2.39%	2.44%	1.84%	1.49%	1.78%	2.49%	1.33%	1.22%	1.73%	1.04%	1.37%	1.98%	0.57%	2.25%	0.46%	0.53%	0.75%	0.90%	0.60%	1.40%	0.0%	0.80%	0.64%	0.77%	0.99%	0.59%	0.31%	0.32%	0.68%	0.59%	1.18%	0.91%	1.13%	1.35%	0.8%	2.25%	0.74%	1.49%	2.14%					
30	"13. ""Демократическая партия России"""	42	4	3	3	1	3	1	3	1	2	0	2	0	0	0	3	0	3	1	1	1	0	0	1	0	1	0	1	1	0	0	2	0	0	0	2	0	0	1	1					
		0.17%	0.29%	0.24%	0.19%	0.07%	0.25%	0.27%	0.23%	0.15%	0.18%	0.0%	0.21%	0.0%	0.0%	0.0%	0.69%	0.0%	0.75%	0.10%	0.60%	0.08%	0.0%	0.0%	0.10%	0.0%	0.24%	0.0%	0.31%	0.10%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.29%	0.21%					
31	"14. ""Великая Россия - Евразийский Союз"""	56	1	2	7	4	1	2	4	2	1	2	1	0	0	0	2	0	5	1	0	2	1	2	1	1	0	0	3	3	1	0	3	0	0	0	3	1	0	0	0					
		0.22%	0.07%	0.16%	0.44%	0.29%	0.08%	0.55%	0.31%	0.30%	0.09%	0.17%	0.10%	0.0%	0.0%	0.0%	0.46%	0.0%	1.25%	0.10%	0.0%	0.16%	1.69%	0.40%	0.10%	0.38%	0.0%	0.0%	0.93%	0.32%	0.34%	0.0%	0.32%	0.0%	0.0%	0.0%	0.26%	0.56%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	49	2	0	2	1	1	0	3	3	2	4	1	0	0	0	0	0	2	3	0	0	0	0	5	1	1	0	0	3	0	0	2	0	0	0	6	1	2	3	1					
		0.19%	0.14%	0.0%	0.12%	0.07%	0.08%	0.0%	0.23%	0.45%	0.18%	0.34%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.30%	0.0%	0.0%	0.0%	0.0%	0.54%	0.38%	0.24%	0.0%	0.0%	0.32%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.53%	0.56%	1.49%	0.89%	0.21%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1966	122	93	123	116	93	21	159	66	86	114	65	43	12	5	27	19	26	81	27	76	3	40	70	18	29	35	27	25	39	22	58	6	72	9	49	6	10	22	52					
		7.96%	8.85%	7.56%	7.82%	8.68%	7.90%	5.81%	12.49%	10.10%	7.83%	9.96%	6.89%	7.11%	6.93%	3.75%	6.25%	10.21%	6.54%	8.13%	16.46%	6.28%	5.08%	8.08%	7.57%	6.97%	7.17%	10.38%	8.43%	2.68%	13.31%	6.56%	6.25%	5.50%	13.66%	12.16%	4.35%	3.38%	7.46%	6.58%	11.15%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	100	2	5	2	2	4	1	0	3	4	5	4	6	1	0	2	0	2	9	1	6	1	1	1	3	4	2	1	3	3	2	2	2	3	0	5	4	0	0	4					
		0.40%	0.14%	0.40%	0.12%	0.14%	0.33%	0.27%	0.0%	0.45%	0.36%	0.43%	0.42%	0.99%	0.57%	0.0%	0.46%	0.0%	0.50%	0.90%	0.60%	0.49%	1.69%	0.20%	0.10%	1.16%	0.99%	0.59%	0.31%	0.32%	1.02%	0.59%	0.21%	1.83%	0.56%	0.0%	0.44%	2.25%	0.0%	0.0%	0.85%					
35	"18. ""ЛДПР"""	3528	192	207	307	187	167	64	191	92	144	166	179	105	26	15	34	15	46	197	13	190	5	79	89	46	91	53	26	103	28	55	130	13	62	7	77	11	5	32	79					
		14.29%	13.94%	16.84%	19.54%	14.00%	14.18%	17.72%	15.00%	14.08%	13.11%	14.51%	18.98%	17.38%	15.02%	11.27%	7.87%	8.06%	11.58%	19.77%	7.92%	15.70%	8.47%	15.95%	9.63%	17.82%	22.52%	15.72%	8.12%	11.05%	9.55%	16.41%	14.02%	11.92%	11.76%	9.45%	6.84%	6.21%	3.73%	9.58%	16.95%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	539	36	44	42	28	31	5	20	18	29	27	29	17	8	1	8	1	13	14	9	27	1	12	15	4	5	2	4	16	13	4	11	0	8	1	15	6	2	6	7					
		2.18%	2.61%	3.58%	2.67%	2.09%	2.63%	1.38%	1.57%	2.75%	2.64%	2.36%	3.07%	2.81%	4.62%	0.75%	1.85%	0.53%	3.27%	1.40%	5.48%	2.23%	1.69%	2.42%	1.62%	1.55%	1.23%	0.59%	1.25%	1.71%	4.43%	1.19%	1.18%	0.0%	1.51%	1.35%	1.33%	3.38%	1.49%	1.79%	1.50%					
37	"20. ""Политическая партия ""Единая Россия"""	7770	366	397	496	386	366	85	410	231	275	351	269	162	51	39	146	70	93	254	47	398	19	132	427	60	102	78	95	377	92	134	226	18	169	30	571	76	53	100	119					
		31.47%	26.57%	32.30%	31.57%	28.91%	31.09%	23.54%	32.20%	35.37%	25.04%	30.68%	28.52%	26.82%	29.47%	29.32%	33.79%	37.63%	23.42%	25.50%	28.65%	32.89%	32.20%	26.66%	46.21%	23.25%	25.24%	23.14%	29.68%	40.45%	31.39%	40.0%	24.37%	16.51%	32.06%	40.54%	50.75%	42.93%	39.55%	29.94%	25.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	2	1	1	0	2	0	4	1	6	1	1	0	0	0	2	1	1	0	0	0	0	0	2	3	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0					
		0.13%	0.14%	0.08%	0.06%	0.0%	0.16%	0.0%	0.31%	0.15%	0.54%	0.08%	0.10%	0.0%	0.0%	0.0%	0.46%	0.53%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	1.16%	0.0%	0.0%	0.62%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.29%	0.0%					
39	"22. ""Развитие предпринимательства"""	52	3	5	4	6	0	2	0	2	4	2	2	0	0	0	1	2	1	1	0	4	0	1	0	1	1	0	0	1	1	0	1	0	2	0	3	0	1	1	0					
		0.21%	0.21%	0.40%	0.25%	0.44%	0.0%	0.55%	0.0%	0.30%	0.36%	0.17%	0.21%	0.0%	0.0%	0.0%	0.23%	1.07%	0.25%	0.10%	0.0%	0.33%	0.0%	0.20%	0.0%	0.38%	0.24%	0.0%	0.0%	0.10%	0.34%	0.0%	0.10%	0.0%	0.37%	0.0%	0.26%	0.0%	0.74%	0.29%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3732	274	144	232	267	198	61	182	83	217	156	113	75	13	17	113	24	41	124	18	173	14	119	125	40	54	44	55	163	50	28	172	19	84	7	91	19	11	56	56					
		15.11%	19.89%	11.71%	14.76%	20.0%	16.82%	16.89%	14.29%	12.71%	19.76%	13.63%	11.98%	12.41%	7.51%	12.78%	26.15%	12.90%	10.32%	12.44%	10.97%	14.29%	23.72%	24.04%	13.52%	15.50%	13.36%	13.05%	17.18%	17.48%	17.06%	8.35%	18.55%	17.43%	15.93%	9.45%	8.08%	10.73%	8.20%	16.76%	12.01%					
																																														
41	Против всех	1390	71	105	102	64	85	20	52	33	64	67	49	26	18	8	11	3	10	73	17	74	3	26	38	13	34	36	25	52	13	15	46	3	35	7	39	6	4	11	32					
		5.63%	5.15%	8.54%	6.49%	4.79%	7.22%	5.54%	4.08%	5.05%	5.82%	5.85%	5.19%	4.30%	10.40%	6.01%	2.54%	1.61%	2.51%	7.32%	10.36%	6.11%	5.08%	5.25%	4.11%	5.03%	8.41%	10.68%	7.81%	5.57%	4.43%	4.47%	4.96%	2.75%	6.64%	9.45%	3.46%	3.38%	2.98%	3.29%	6.86%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
