Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																								
Дата голосования: 04.12.2011																																																								
																																																								
Наименование Избирательной комиссии:    Братская 																																																								
																																																								
Сводная таблица результатов выборов																																																								
																																																								
		Сумма	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1404	30	50	20	25	5	70	10	25	5	10	28	10	150	15	10	6	30	10	35	25	35	10	60	50	30	30	32	10	5	20	30	20	20	18	10	12	20	4	6	14	30	65	10	50	3	70	90	46	35					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	180	0	7	6	2	0	4	1	10	2	1	1	2	8	5	1	0	1	0	0	0	0	0	3	0	2	4	4	2	4	6	2	1	3	7	11	3	5	2	4	2	6	4	3	4	4	8	7	16	12					
14	Число погашенных неиспользованных открепительных удостоверений	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	89	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	13	6	0	0	0	2	0	2	13	1	0	0	0	0	1	0	0	0	11	1	0	0	0	0	0	0	3	0	22	0	1	3	6	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2382	14	148	36	24	8	27	7	105	9	9	23	29	132	21	12	37	43	10	9	13	9	11	55	14	30	29	58	10	16	57	44	15	87	22	115	181	140	140	163	99	116	27	23	15	12	20	21	82	55					
		10.88%	8.97%	14.61%	8.18%	10.76%	13.11%	7.80%	7.95%	11.92%	8.74%	8.49%	8.52%	14.65%	12.26%	17.50%	4.35%	8.20%	9.05%	8.93%	6.67%	9.63%	1.82%	4.10%	15.76%	4.13%	6.98%	7.75%	11.28%	5.75%	6.13%	9.03%	11.89%	7.14%	16.14%	4.97%	11.75%	13.92%	12.24%	12.57%	12.14%	9.46%	13.94%	8.57%	15.44%	11.03%	8.96%	9.05%	14.38%	12.83%	16.62%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3412	12	109	55	25	8	61	7	106	14	10	42	17	218	21	40	52	54	20	22	4	56	17	36	44	25	62	70	24	27	63	52	36	87	50	221	216	235	189	251	223	191	39	11	29	27	74	27	102	31					
		15.59%	7.69%	10.76%	12.50%	11.21%	13.11%	17.63%	7.95%	12.03%	13.59%	9.43%	15.56%	8.59%	20.24%	17.50%	14.49%	11.53%	11.37%	17.86%	16.30%	2.96%	11.31%	6.34%	10.32%	12.98%	5.81%	16.58%	13.62%	13.79%	10.34%	9.98%	14.05%	17.14%	16.14%	11.29%	22.57%	16.62%	20.54%	16.97%	18.69%	21.32%	22.96%	12.38%	7.38%	21.32%	20.15%	33.48%	18.49%	15.96%	9.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	212	1	8	2	1	1	5	0	15	0	0	3	0	15	0	4	4	6	2	0	1	2	0	4	4	1	5	4	0	0	4	3	2	7	5	10	12	16	9	19	11	2	3	3	1	2	1	3	6	5					
		0.97%	0.64%	0.79%	0.45%	0.45%	1.64%	1.45%	0.00%	1.70%	0.00%	0.00%	1.11%	0.00%	1.39%	0.00%	1.45%	0.89%	1.26%	1.79%	0.00%	0.74%	0.40%	0.00%	1.15%	1.18%	0.23%	1.34%	0.78%	0.00%	0.00%	0.63%	0.81%	0.95%	1.30%	1.13%	1.02%	0.92%	1.40%	0.81%	1.41%	1.05%	0.24%	0.95%	2.01%	0.74%	1.49%	0.45%	2.05%	0.94%	1.51%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5733	19	306	177	86	7	106	16	283	15	27	76	49	314	26	37	133	135	39	13	15	71	42	25	53	58	85	106	53	39	331	118	53	103	69	303	373	322	372	415	306	157	81	48	20	32	20	31	117	51					
		26.19%	12.18%	30.21%	40.23%	38.57%	11.48%	30.64%	18.18%	32.12%	14.56%	25.47%	28.15%	24.75%	29.16%	21.67%	13.41%	29.49%	28.42%	34.82%	9.63%	11.11%	14.34%	15.67%	7.16%	15.63%	13.49%	22.73%	20.62%	30.46%	14.94%	52.46%	31.89%	25.24%	19.11%	15.58%	30.95%	28.69%	28.15%	33.39%	30.90%	29.25%	18.87%	25.71%	32.21%	14.71%	23.88%	9.05%	21.23%	18.31%	15.41%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	316	1	13	2	1	0	1	1	7	1	1	3	1	18	0	2	1	4	0	1	0	5	2	3	1	0	2	5	1	2	8	8	3	9	11	17	32	23	31	28	23	13	4	2	2	3	4	7	5	4					
		1.44%	0.64%	1.28%	0.45%	0.45%	0.00%	0.29%	1.14%	0.79%	0.97%	0.94%	1.11%	0.51%	1.67%	0.00%	0.72%	0.22%	0.84%	0.00%	0.74%	0.00%	1.01%	0.75%	0.86%	0.29%	0.00%	0.53%	0.97%	0.57%	0.77%	1.27%	2.16%	1.43%	1.67%	2.48%	1.74%	2.46%	2.01%	2.78%	2.08%	2.20%	1.56%	1.27%	1.34%	1.47%	2.24%	1.81%	4.79%	0.78%	1.21%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9422	106	408	159	79	37	142	56	348	62	57	119	98	362	49	174	211	221	39	86	100	350	192	219	215	303	187	264	86	172	157	139	99	236	277	301	458	395	345	431	363	335	154	60	67	57	97	55	318	177					
		43.04%	67.95%	40.28%	36.14%	35.43%	60.66%	41.04%	63.64%	39.50%	60.19%	53.77%	44.07%	49.49%	33.61%	40.83%	63.04%	46.78%	46.53%	34.82%	63.70%	74.07%	70.71%	71.64%	62.75%	63.42%	70.47%	50.00%	51.36%	49.43%	65.90%	24.88%	37.57%	47.14%	43.78%	62.53%	30.75%	35.23%	34.53%	30.97%	32.09%	34.70%	40.26%	48.89%	40.27%	49.26%	42.54%	43.89%	37.67%	49.77%	53.47%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	91	1	6	2	0	0	0	1	2	0	1	1	1	1	1	6	3	5	1	2	0	0	0	2	0	0	0	2	0	0	1	0	0	2	2	6	5	3	5	5	4	11	1	2	2	0	2	0	0	2					
		0.42%	0.64%	0.59%	0.45%	0.00%	0.00%	0.00%	1.14%	0.23%	0.00%	0.94%	0.37%	0.51%	0.09%	0.83%	2.17%	0.67%	1.05%	0.89%	1.48%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.16%	0.00%	0.00%	0.37%	0.45%	0.61%	0.38%	0.26%	0.45%	0.37%	0.38%	1.32%	0.32%	1.34%	1.47%	0.00%	0.90%	0.00%	0.00%	0.60%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
