Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    район Очаково-Матвеевское																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №2559	УИК №2560	УИК №2561	УИК №2562	УИК №2563	УИК №2564	УИК №2565	УИК №2566	УИК №2567	УИК №2568	УИК №2569	УИК №2570	УИК №2571	УИК №2572	УИК №2573	УИК №2574	УИК №2575	УИК №2576	УИК №2577	УИК №2578	УИК №2579	УИК №2580	УИК №2581	УИК №2582	УИК №2583	УИК №2584	УИК №2585	УИК №2586	УИК №2587	УИК №3277	УИК №3278					
		2.26%	3.60%	2.20%	2.09%	2.08%	3.37%	3.19%	1.88%	2.85%	1.89%	3.19%	2.91%	2.87%	2.77%	2.65%	0.88%	1.14%	1.10%	1.33%	2.22%	1.70%	1.69%	2.44%	2.24%	1.65%	1.43%	3.10%	2.42%	2.75%	0.39%	1.54%	1.95%					
20	3.Политическая партия «Демократическая партия России»	84	1	3	3	2	4	5	9	2	5	2	1	4	3	5	3	1	5	2	3	0	2	2	4	2	1	5	0	2	2	0	1					
		0.25%	0.10%	0.24%	0.31%	0.19%	0.33%	0.37%	0.99%	0.14%	0.43%	0.14%	0.08%	0.38%	0.24%	0.40%	0.26%	0.09%	0.42%	0.18%	0.22%	0.00%	0.18%	0.16%	0.30%	0.19%	0.08%	0.34%	0.00%	0.28%	0.39%	0.00%	0.49%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4554	175	240	148	161	190	184	124	206	213	211	199	132	191	185	105	112	88	112	132	154	159	159	169	112	161	184	166	97	36	9	40					
		13.38%	17.01%	19.53%	15.43%	15.25%	15.60%	13.65%	13.70%	14.67%	18.33%	15.28%	16.07%	12.62%	15.55%	14.87%	9.21%	9.82%	7.41%	9.96%	9.46%	12.47%	14.13%	12.51%	12.59%	10.89%	13.55%	12.66%	12.57%	13.34%	7.09%	4.62%	19.51%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	943	36	41	33	17	57	51	25	57	80	60	63	23	36	33	14	13	15	17	21	28	32	21	32	31	16	39	26	19	2	1	4					
		2.77%	3.50%	3.34%	3.44%	1.61%	4.68%	3.78%	2.76%	4.06%	6.88%	4.34%	5.09%	2.20%	2.93%	2.65%	1.23%	1.14%	1.26%	1.51%	1.51%	2.27%	2.84%	1.65%	2.38%	3.02%	1.35%	2.68%	1.97%	2.61%	0.39%	0.51%	1.95%					
23	6.Политическая партия «Партия социальной справедливости»	141	4	3	2	7	5	8	2	4	5	3	7	4	8	3	13	3	4	5	2	5	5	5	7	6	9	4	6	1	1	0	0					
		0.41%	0.39%	0.24%	0.21%	0.66%	0.41%	0.59%	0.22%	0.28%	0.43%	0.22%	0.57%	0.38%	0.65%	0.24%	1.14%	0.26%	0.34%	0.44%	0.14%	0.40%	0.44%	0.39%	0.52%	0.58%	0.76%	0.28%	0.45%	0.14%	0.20%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2807	65	77	68	96	105	106	66	74	65	96	85	79	118	114	130	114	188	107	143	116	97	106	114	68	89	122	86	68	19	17	9					
		8.25%	6.32%	6.27%	7.09%	9.09%	8.62%	7.86%	7.29%	5.27%	5.59%	6.95%	6.87%	7.55%	9.61%	9.16%	11.40%	9.99%	15.84%	9.51%	10.25%	9.39%	8.62%	8.34%	8.49%	6.61%	7.49%	8.40%	6.51%	9.35%	3.74%	8.72%	4.39%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2725	84	123	76	81	125	111	70	124	98	124	98	89	98	115	93	76	57	75	88	107	72	95	97	91	102	125	143	47	20	7	14					
		8.01%	8.16%	10.01%	7.92%	7.67%	10.26%	8.23%	7.73%	8.83%	8.43%	8.98%	7.92%	8.51%	7.98%	9.24%	8.16%	6.66%	4.80%	6.67%	6.31%	8.66%	6.40%	7.47%	7.23%	8.85%	8.59%	8.60%	10.83%	6.46%	3.94%	3.59%	6.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	527	10	36	11	14	21	15	24	25	25	29	12	16	21	20	17	23	6	23	17	16	21	23	13	19	10	21	23	8	2	1	5					
		1.55%	0.97%	2.93%	1.15%	1.33%	1.72%	1.11%	2.65%	1.78%	2.15%	2.10%	0.97%	1.53%	1.71%	1.61%	1.49%	2.02%	0.51%	2.04%	1.22%	1.30%	1.87%	1.81%	0.97%	1.85%	0.84%	1.45%	1.74%	1.10%	0.39%	0.51%	2.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18043	474	574	494	535	538	658	465	715	466	629	577	557	580	628	684	712	752	679	868	682	598	686	744	581	656	759	708	398	392	149	105					
		53.02%	46.06%	46.70%	51.51%	50.66%	44.17%	48.81%	51.38%	50.93%	40.10%	45.55%	46.61%	53.25%	47.23%	50.48%	60.00%	62.40%	63.35%	60.36%	62.22%	55.22%	53.16%	53.97%	55.44%	56.52%	55.22%	52.24%	53.60%	54.75%	77.17%	76.41%	51.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1868	80	53	65	58	76	106	56	101	118	113	100	60	96	55	25	24	21	38	34	50	72	72	70	53	64	61	75	46	9	4	13					
		5.49%	7.77%	4.31%	6.78%	5.49%	6.24%	7.86%	6.19%	7.19%	10.15%	8.18%	8.08%	5.74%	7.82%	4.42%	2.19%	2.10%	1.77%	3.38%	2.44%	4.05%	6.40%	5.66%	5.22%	5.16%	5.39%	4.20%	5.68%	6.33%	1.77%	2.05%	6.34%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
