Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Таганский район																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1950	40	30	40	65	40	65	70	70	55	70	55	60	55	50	40	55	45	45	45	55	55	65	55	60	55	55	65	70	75	60	65	50	55	55	60	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1426	40	23	31	57	26	42	52	53	37	66	36	44	51	23	24	37	27	22	21	28	28	34	55	48	40	36	52	59	62	51	46	37	41	39	58	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1828	52	78	32	43	40	125	57	23	40	64	37	33	12	25	29	15	37	37	31	31	65	33	50	47	46	26	83	75	24	25	122	44	121	62	68	0	6	35	31	10	14	0					
14	Число погашенных неиспользованных открепительных удостоверений	524	0	7	9	8	14	23	18	17	18	4	19	16	4	27	16	18	18	23	24	27	27	31	0	12	15	19	13	11	13	9	19	13	14	16	2	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	506	1	4	9	14	9	20	19	20	8	21	18	13	9	14	12	19	19	10	11	7	30	22	20	11	7	10	6	26	27	16	34	8	16	10	6	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	979	32	8	32	43	0	7	45	19	41	47	5	24	32	26	15	31	31	38	21	14	36	49	34	34	39	35	16	4	22	29	1	32	38	11	41	1	25	6	6	5	2	2					
		2.09%	2.39%	1.49%	4.01%	2.92%	0.00%	0.48%	2.77%	1.01%	3.16%	2.90%	0.38%	1.52%	2.40%	2.62%	1.83%	2.42%	3.19%	3.39%	2.15%	1.12%	3.02%	3.51%	2.74%	2.54%	2.91%	3.13%	1.06%	0.25%	1.39%	2.26%	0.06%	2.84%	2.98%	0.87%	2.89%	1.37%	2.99%	8.70%	0.79%	4.72%	3.45%	1.53%					
19	2.Всероссийская политическая партия «Гражданская Сила»	922	21	22	23	45	0	9	56	4	34	46	4	40	17	17	18	29	21	27	22	9	31	44	34	44	26	25	12	3	30	47	7	32	41	9	63	0	6	1	2	0	0	1					
		1.97%	1.57%	4.09%	2.88%	3.05%	0.00%	0.62%	3.45%	0.21%	2.62%	2.84%	0.30%	2.53%	1.28%	1.71%	2.20%	2.26%	2.16%	2.41%	2.25%	0.72%	2.60%	3.15%	2.74%	3.29%	1.94%	2.23%	0.80%	0.19%	1.90%	3.65%	0.44%	2.84%	3.21%	0.71%	4.45%	0.00%	0.72%	1.45%	0.26%	0.00%	0.00%	0.76%					
20	3.Политическая партия «Демократическая партия России»	81	1	1	1	3	0	5	3	4	5	1	3	2	3	5	1	3	7	0	2	1	1	2	0	5	3	0	1	2	4	1	0	2	2	1	4	0	1	0	0	0	1	0					
		0.17%	0.07%	0.19%	0.13%	0.20%	0.00%	0.34%	0.18%	0.21%	0.39%	0.06%	0.23%	0.13%	0.23%	0.50%	0.12%	0.23%	0.72%	0.00%	0.20%	0.08%	0.08%	0.14%	0.00%	0.37%	0.22%	0.00%	0.07%	0.13%	0.25%	0.08%	0.00%	0.18%	0.16%	0.08%	0.28%	0.00%	0.12%	0.00%	0.00%	0.00%	1.72%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6782	171	92	132	258	146	209	258	197	200	280	173	181	103	149	117	193	121	188	142	151	131	211	157	203	203	255	193	182	210	186	269	253	208	143	281	2	94	7	110	16	3	4					
		14.48%	12.78%	17.10%	16.52%	17.52%	16.46%	14.32%	15.90%	10.52%	15.43%	17.31%	13.18%	11.46%	7.73%	15.02%	14.27%	15.07%	12.45%	16.77%	14.52%	12.11%	10.98%	15.11%	12.63%	15.17%	15.13%	22.79%	12.83%	11.52%	13.31%	14.46%	16.89%	22.47%	16.29%	11.33%	19.83%	2.74%	11.27%	10.14%	14.44%	15.09%	5.17%	3.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1200	20	28	50	64	62	12	45	15	36	40	5	35	12	24	31	49	14	23	22	10	34	46	20	36	30	45	2	11	51	43	73	23	40	20	105	0	17	1	4	1	1	0					
		2.56%	1.49%	5.20%	6.26%	4.34%	6.99%	0.82%	2.77%	0.80%	2.78%	2.47%	0.38%	2.22%	0.90%	2.42%	3.78%	3.83%	1.44%	2.05%	2.25%	0.80%	2.85%	3.30%	1.61%	2.69%	2.24%	4.02%	0.13%	0.70%	3.23%	3.34%	4.58%	2.04%	3.13%	1.58%	7.41%	0.00%	2.04%	1.45%	0.52%	0.94%	1.72%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	249	8	6	3	10	0	6	8	7	5	13	8	11	15	8	7	2	6	4	4	8	10	11	4	5	9	7	2	6	5	5	4	6	7	10	5	1	8	1	1	2	0	1					
		0.53%	0.60%	1.12%	0.38%	0.68%	0.00%	0.41%	0.49%	0.37%	0.39%	0.80%	0.61%	0.70%	1.13%	0.81%	0.85%	0.16%	0.62%	0.36%	0.41%	0.64%	0.84%	0.79%	0.32%	0.37%	0.67%	0.63%	0.13%	0.38%	0.32%	0.39%	0.25%	0.53%	0.55%	0.79%	0.35%	1.37%	0.96%	1.45%	0.13%	1.89%	0.00%	0.76%					
24	7.Политическая партия «Либерально-демократическая партия России»	2188	173	27	47	95	49	22	126	21	75	60	17	88	37	56	35	94	80	60	53	48	99	55	67	86	41	42	33	41	66	72	10	39	66	20	69	5	67	5	18	4	0	20					
		4.67%	12.93%	5.02%	5.88%	6.45%	5.52%	1.51%	7.76%	1.12%	5.79%	3.71%	1.29%	5.57%	2.78%	5.65%	4.27%	7.34%	8.23%	5.35%	5.42%	3.85%	8.30%	3.94%	5.39%	6.43%	3.06%	3.75%	2.19%	2.59%	4.18%	5.60%	0.63%	3.46%	5.17%	1.58%	4.87%	6.85%	8.03%	7.25%	2.36%	3.77%	0.00%	15.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2874	63	37	49	93	52	86	126	58	116	120	28	15	56	72	27	111	58	96	20	94	116	120	109	97	60	79	28	113	92	97	59	85	108	111	106	2	51	9	33	9	5	8					
		6.14%	4.71%	6.88%	6.13%	6.31%	5.86%	5.89%	7.76%	3.10%	8.95%	7.42%	2.13%	0.95%	4.20%	7.26%	3.29%	8.67%	5.97%	8.56%	2.04%	7.54%	9.72%	8.60%	8.77%	7.25%	4.47%	7.06%	1.86%	7.15%	5.83%	7.54%	3.70%	7.55%	8.46%	8.80%	7.48%	2.74%	6.12%	13.04%	4.33%	8.49%	8.62%	6.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	539	20	8	23	21	0	15	29	9	8	20	18	29	19	20	5	11	12	15	7	6	11	10	15	18	15	11	3	1	28	30	9	19	18	22	12	0	15	0	6	0	1	0					
		1.15%	1.49%	1.49%	2.88%	1.43%	0.00%	1.03%	1.79%	0.48%	0.62%	1.24%	1.37%	1.84%	1.43%	2.02%	0.61%	0.86%	1.23%	1.34%	0.72%	0.48%	0.92%	0.72%	1.21%	1.35%	1.12%	0.98%	0.20%	0.06%	1.77%	2.33%	0.56%	1.69%	1.41%	1.74%	0.85%	0.00%	1.80%	0.00%	0.79%	0.00%	1.72%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	28436	770	264	358	690	497	1011	879	1471	666	941	1024	1094	1014	543	492	691	562	581	653	856	646	808	715	692	870	514	1169	1190	1024	646	1032	578	679	860	595	61	502	34	565	63	44	92					
		60.73%	57.55%	49.07%	44.81%	46.84%	56.03%	69.29%	54.16%	78.58%	51.39%	58.16%	77.99%	69.24%	76.07%	54.74%	60.00%	53.94%	57.82%	51.83%	66.77%	68.64%	54.15%	57.88%	57.52%	51.72%	64.83%	45.93%	77.73%	75.32%	64.89%	50.23%	64.78%	51.33%	53.17%	68.15%	41.99%	83.56%	60.19%	49.28%	74.15%	59.43%	75.86%	70.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2006	39	34	71	135	73	54	24	30	94	50	14	42	17	54	64	54	50	79	20	27	59	32	71	95	29	92	20	17	27	113	106	49	46	45	121	1	34	5	9	6	1	3					
		4.28%	2.91%	6.32%	8.89%	9.16%	8.23%	3.70%	1.48%	1.60%	7.25%	3.09%	1.07%	2.66%	1.28%	5.44%	7.80%	4.22%	5.14%	7.05%	2.04%	2.17%	4.95%	2.29%	5.71%	7.10%	2.16%	8.22%	1.33%	1.08%	1.71%	8.79%	6.65%	4.35%	3.60%	3.57%	8.54%	1.37%	4.08%	7.25%	1.18%	5.66%	1.72%	2.29%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
