Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Целинская 																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №2580					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	51	8	0	2	5	2	4	1	0	1	4	2	0	0	0	0	0	0	0	0	3	0	1	0	1	3	0	9	5					
		0.24%	1.19%	0.0%	1.33%	0.26%	0.12%	0.28%	0.05%	0.0%	0.36%	0.28%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.11%	0.0%	0.13%	1.28%	0.0%	0.50%	2.38%					
22	"5. ""За Русь Святую"""	24	2	0	0	1	1	0	1	0	0	7	0	2	0	0	0	0	1	0	2	1	0	2	0	0	0	0	2	2					
		0.11%	0.29%	0.0%	0.0%	0.05%	0.06%	0.0%	0.05%	0.0%	0.0%	0.49%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	1.33%	0.12%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.11%	0.95%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	1	1	1	2	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	2	3	1					
		0.08%	0.14%	0.37%	0.66%	0.10%	0.06%	0.07%	0.05%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.68%	0.16%	0.47%					
24	"7. ""Новый курс - Автомобильная Россия"""	26	1	4	0	3	2	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	1					
		0.12%	0.14%	1.51%	0.0%	0.16%	0.12%	0.35%	0.05%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	1.70%	0.0%	0.0%	0.47%					
25	"8. ""Народно-республиканская партия России"""	13	0	0	2	1	2	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0					
		0.06%	0.0%	0.0%	1.33%	0.05%	0.12%	0.07%	0.05%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.66%	0.0%	0.11%	0.11%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	0	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0					
		0.05%	0.0%	1.51%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%					
27	"10. ""Аграрная партия России"""	174	14	11	1	2	3	14	2	0	4	1	0	4	9	2	6	6	3	0	3	3	14	8	23	3	10	3	9	16					
		0.82%	2.08%	4.16%	0.66%	0.10%	0.18%	0.98%	0.11%	0.0%	1.47%	0.07%	0.0%	1.84%	1.46%	0.32%	0.96%	0.89%	0.63%	0.0%	2.0%	0.37%	1.55%	0.88%	3.53%	0.40%	4.27%	1.03%	0.50%	7.61%					
28	"11. ""Истинные патриоты России"""	20	0	4	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	5	0	0	0					
		0.09%	0.0%	1.51%	0.0%	0.16%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.66%	0.24%	0.0%	0.0%	0.0%	0.0%	2.13%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	37	3	2	1	2	4	4	2	0	0	1	0	0	0	0	4	0	1	0	0	0	4	3	0	0	2	1	3	0					
		0.17%	0.44%	0.75%	0.66%	0.10%	0.24%	0.28%	0.11%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.21%	0.0%	0.0%	0.0%	0.44%	0.33%	0.0%	0.0%	0.85%	0.34%	0.16%	0.0%					
30	"13. ""Демократическая партия России"""	12	1	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	1	0	0	2	0	0	0	0	1	0	0	2					
		0.05%	0.14%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.26%	0.0%	0.0%	0.0%	0.32%	0.0%	0.21%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.95%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	2	0	0	3	0	3	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	2	0	1	0	0	0	2					
		0.08%	0.29%	0.0%	0.0%	0.16%	0.0%	0.21%	0.0%	0.0%	0.0%	0.07%	0.0%	0.46%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.22%	0.0%	0.13%	0.0%	0.0%	0.0%	0.95%					
32	"15. ""Партия СЛОН"""	5	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0					
		0.02%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	231	19	7	2	5	1	50	2	0	9	25	1	3	0	0	7	0	1	0	0	1	11	2	0	2	1	23	51	8					
		1.09%	2.83%	2.65%	1.33%	0.26%	0.06%	3.51%	0.11%	0.0%	3.30%	1.78%	0.26%	1.38%	0.0%	0.0%	1.12%	0.0%	0.21%	0.0%	0.0%	0.12%	1.22%	0.22%	0.0%	0.27%	0.42%	7.90%	2.86%	3.80%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	3	0	1	3	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	2	1	0	0					
		0.08%	0.44%	0.0%	0.66%	0.16%	0.0%	0.07%	0.05%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.13%	0.85%	0.34%	0.0%	0.0%					
35	"18. ""ЛДПР"""	469	67	24	21	9	3	131	2	0	10	14	3	6	9	5	7	20	5	12	2	11	8	7	17	7	10	3	20	36					
		2.21%	10.0%	9.09%	14.0%	0.48%	0.18%	9.21%	0.11%	0.0%	3.67%	0.99%	0.79%	2.76%	1.46%	0.81%	1.12%	2.98%	1.05%	1.29%	1.33%	1.36%	0.88%	0.77%	2.61%	0.95%	4.27%	1.03%	1.12%	17.14%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	85	23	7	2	2	2	11	1	0	0	2	0	2	3	2	4	0	1	0	0	2	9	0	0	0	5	1	3	3					
		0.40%	3.43%	2.65%	1.33%	0.10%	0.12%	0.77%	0.05%	0.0%	0.0%	0.14%	0.0%	0.92%	0.48%	0.32%	0.64%	0.0%	0.21%	0.0%	0.0%	0.24%	1.00%	0.0%	0.0%	0.0%	2.13%	0.34%	0.16%	1.42%					
37	"20. ""Политическая партия ""Единая Россия"""	17339	415	141	80	1572	1437	1016	1499	414	220	1237	300	178	565	571	574	574	405	803	122	687	714	792	586	590	94	209	1435	109					
		81.84%	61.94%	53.40%	53.33%	84.47%	86.82%	71.44%	84.83%	75.40%	80.88%	88.29%	79.15%	82.02%	92.01%	93.60%	91.84%	85.67%	85.26%	86.81%	81.33%	85.02%	79.42%	87.70%	90.01%	80.49%	40.17%	71.82%	80.57%	51.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	1	1	1	4	1	0	0	0	1	1	0	0	1	1	3	0	0	0	0	0	0	2	0	0	16	2	0	2					
		0.17%	0.14%	0.37%	0.66%	0.21%	0.06%	0.0%	0.0%	0.0%	0.36%	0.07%	0.0%	0.0%	0.16%	0.16%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	6.83%	0.68%	0.0%	0.95%					
39	"22. ""Развитие предпринимательства"""	17	0	0	0	0	2	2	1	0	0	1	0	0	2	1	0	0	0	0	0	0	2	0	0	0	1	0	5	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.12%	0.14%	0.05%	0.0%	0.0%	0.07%	0.0%	0.0%	0.32%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.42%	0.0%	0.28%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2097	74	35	26	231	166	112	220	118	13	75	68	13	15	25	8	66	46	99	16	82	106	56	17	116	37	30	213	14					
		9.89%	11.04%	13.25%	17.33%	12.41%	10.03%	7.87%	12.45%	21.49%	4.77%	5.35%	17.94%	5.99%	2.44%	4.09%	1.28%	9.85%	9.68%	10.70%	10.66%	10.14%	11.79%	6.20%	2.61%	15.82%	15.81%	10.30%	11.95%	6.66%					
																																			
41	Против всех	168	16	7	1	2	8	20	2	17	6	15	0	6	2	2	2	0	3	11	0	5	6	1	5	10	9	11	1	0					
		0.79%	2.38%	2.65%	0.66%	0.10%	0.48%	1.40%	0.11%	3.09%	2.20%	1.07%	0.0%	2.76%	0.32%	0.32%	0.32%	0.0%	0.63%	1.18%	0.0%	0.61%	0.66%	0.11%	0.76%	1.36%	3.84%	3.78%	0.05%	0.0%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
