Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Новоусманская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342					
		3.02%	2.81%	2.33%	3.72%	2.48%	2.21%	3.40%	2.65%	2.75%	1.39%	5.27%	4.18%	2.35%	4.23%	2.56%	1.94%	2.07%	2.17%	3.27%	2.94%	2.71%	6.10%	1.65%	3.88%	3.12%	4.62%	1.46%	3.69%	5.81%	2.98%	5.0%	2.58%	2.49%	4.39%	2.94%	2.89%	2.08%	2.13%	4.55%	2.42%	0.79%	2.22%	2.99%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	594	61	7	16	21	21	16	23	12	16	97	2	17	13	16	15	27	0	6	8	12	6	5	1	8	5	13	9	4	0	9	15	10	6	7	7	8	3	8	14	16	10	24					
		2.38%	3.18%	1.16%	2.83%	2.27%	2.58%	1.81%	2.65%	1.65%	4.45%	5.95%	0.55%	3.33%	2.19%	2.73%	2.08%	2.07%	0.0%	1.40%	1.47%	2.17%	1.92%	2.07%	0.97%	2.5%	1.28%	3.81%	2.76%	1.16%	0.0%	1.21%	3.22%	3.57%	1.19%	1.71%	1.68%	2.08%	0.80%	1.58%	2.83%	1.59%	1.06%	2.87%					
22	"5. ""За Русь Святую"""	202	19	3	4	7	7	5	3	2	5	10	9	2	9	5	7	5	2	5	2	5	11	5	4	2	2	0	3	1	1	2	4	4	3	2	4	1	4	6	3	6	6	12					
		0.81%	0.99%	0.50%	0.70%	0.75%	0.86%	0.56%	0.34%	0.27%	1.39%	0.61%	2.51%	0.39%	1.52%	0.85%	0.97%	0.38%	1.44%	1.16%	0.36%	0.90%	3.53%	2.07%	3.88%	0.62%	0.51%	0.0%	0.92%	0.29%	0.74%	0.27%	0.86%	1.42%	0.59%	0.49%	0.96%	0.26%	1.06%	1.18%	0.60%	0.59%	0.63%	1.43%					
23	"6. ""Объединенная Российская партия ""Русь"""	69	5	2	0	1	1	3	1	2	0	5	0	3	6	2	6	1	1	0	1	0	0	0	0	1	0	2	0	0	0	1	3	1	1	2	4	0	0	1	4	0	2	7					
		0.27%	0.26%	0.33%	0.0%	0.10%	0.12%	0.34%	0.11%	0.27%	0.0%	0.30%	0.0%	0.58%	1.01%	0.34%	0.83%	0.07%	0.72%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.58%	0.0%	0.0%	0.0%	0.13%	0.64%	0.35%	0.19%	0.49%	0.96%	0.0%	0.0%	0.19%	0.80%	0.0%	0.21%	0.83%					
24	"7. ""Новый курс - Автомобильная Россия"""	230	17	6	10	12	6	14	9	7	0	29	5	8	6	5	16	14	0	2	2	2	3	4	0	2	1	4	3	2	0	4	3	0	3	2	2	1	2	5	0	8	8	3					
		0.92%	0.88%	1.00%	1.77%	1.29%	0.73%	1.58%	1.03%	0.96%	0.0%	1.77%	1.39%	1.56%	1.01%	0.85%	2.21%	1.07%	0.0%	0.46%	0.36%	0.36%	0.96%	1.65%	0.0%	0.62%	0.25%	1.17%	0.92%	0.58%	0.0%	0.54%	0.64%	0.0%	0.59%	0.49%	0.48%	0.26%	0.53%	0.99%	0.0%	0.79%	0.84%	0.35%					
25	"8. ""Народно-республиканская партия России"""	43	3	2	4	2	2	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	1	0	1	0	1	0	1	0	5	1	0	1	0	2	0	0	3	2	2	1	3					
		0.17%	0.15%	0.33%	0.70%	0.21%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.15%	0.0%	0.46%	0.0%	0.0%	0.0%	0.41%	0.0%	0.31%	0.0%	0.29%	0.0%	0.29%	0.0%	0.67%	0.21%	0.0%	0.19%	0.0%	0.48%	0.0%	0.0%	0.59%	0.40%	0.19%	0.10%	0.35%					
26	"9. ""Российская экологическая партия ""Зеленые"""	91	12	2	3	3	2	2	2	3	0	9	3	2	1	3	3	5	0	0	0	0	2	0	0	1	0	1	2	2	1	3	4	1	1	1	2	2	1	1	1	5	3	2					
		0.36%	0.62%	0.33%	0.53%	0.32%	0.24%	0.22%	0.23%	0.41%	0.0%	0.55%	0.83%	0.39%	0.16%	0.51%	0.41%	0.38%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.31%	0.0%	0.29%	0.61%	0.58%	0.74%	0.40%	0.86%	0.35%	0.19%	0.24%	0.48%	0.52%	0.26%	0.19%	0.20%	0.49%	0.31%	0.23%					
27	"10. ""Аграрная партия России"""	821	42	17	11	13	26	11	25	21	12	26	3	13	17	15	19	50	6	28	18	15	15	10	6	17	8	21	12	0	10	29	42	19	33	38	34	31	29	18	8	18	13	22					
		3.30%	2.19%	2.83%	1.95%	1.40%	3.19%	1.24%	2.88%	2.88%	3.34%	1.59%	0.83%	2.54%	2.87%	2.56%	2.63%	3.83%	4.34%	6.54%	3.30%	2.71%	4.82%	4.14%	5.82%	5.31%	2.05%	6.15%	3.69%	0.0%	7.46%	3.91%	9.03%	6.78%	6.58%	9.33%	8.19%	8.07%	7.75%	3.56%	1.61%	1.79%	1.38%	2.63%					
28	"11. ""Истинные патриоты России"""	26	0	1	0	0	2	1	0	1	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	2	0	1	1	1	0	1	0	0	0	1	0	2	1	1	2	1	1	1					
		0.10%	0.0%	0.16%	0.0%	0.0%	0.24%	0.11%	0.0%	0.13%	0.27%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.29%	0.30%	0.29%	0.0%	0.13%	0.0%	0.0%	0.0%	0.24%	0.0%	0.52%	0.26%	0.19%	0.40%	0.09%	0.10%	0.11%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	218	17	6	8	3	10	3	8	8	6	15	2	9	5	2	11	7	1	0	5	4	3	3	0	4	8	2	3	3	0	9	5	2	5	4	1	4	1	8	2	7	5	9					
		0.87%	0.88%	1.00%	1.41%	0.32%	1.23%	0.34%	0.92%	1.10%	1.67%	0.92%	0.55%	1.76%	0.84%	0.34%	1.52%	0.53%	0.72%	0.0%	0.91%	0.72%	0.96%	1.24%	0.0%	1.25%	2.05%	0.58%	0.92%	0.87%	0.0%	1.21%	1.07%	0.71%	0.99%	0.98%	0.24%	1.04%	0.26%	1.58%	0.40%	0.69%	0.53%	1.07%					
30	"13. ""Демократическая партия России"""	53	2	0	2	2	3	1	1	3	0	3	1	1	5	0	0	3	0	2	2	3	2	0	0	1	2	0	0	0	0	2	1	0	0	1	0	1	2	1	0	0	5	1					
		0.21%	0.10%	0.0%	0.35%	0.21%	0.36%	0.11%	0.11%	0.41%	0.0%	0.18%	0.27%	0.19%	0.84%	0.0%	0.0%	0.23%	0.0%	0.46%	0.36%	0.54%	0.64%	0.0%	0.0%	0.31%	0.51%	0.0%	0.0%	0.0%	0.0%	0.27%	0.21%	0.0%	0.0%	0.24%	0.0%	0.26%	0.53%	0.19%	0.0%	0.0%	0.53%	0.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	53	1	1	0	2	0	1	1	0	2	4	1	0	0	2	1	2	0	1	0	1	0	0	0	1	0	3	2	1	0	7	1	0	0	0	0	1	0	4	2	2	2	7					
		0.21%	0.05%	0.16%	0.0%	0.21%	0.0%	0.11%	0.11%	0.0%	0.55%	0.24%	0.27%	0.0%	0.0%	0.34%	0.13%	0.15%	0.0%	0.23%	0.0%	0.18%	0.0%	0.0%	0.0%	0.31%	0.0%	0.87%	0.61%	0.29%	0.0%	0.94%	0.21%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.79%	0.40%	0.19%	0.21%	0.83%					
32	"15. ""Партия СЛОН"""	34	1	0	2	0	1	0	0	0	0	2	1	0	6	0	1	1	0	1	0	0	0	0	0	2	0	0	0	11	0	1	0	0	0	1	0	0	0	0	2	0	1	0					
		0.13%	0.05%	0.0%	0.35%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.12%	0.27%	0.0%	1.01%	0.0%	0.13%	0.07%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	3.19%	0.0%	0.13%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.10%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3500	298	71	109	155	117	145	116	120	36	221	32	93	97	84	111	169	26	45	80	85	36	35	10	26	37	59	41	42	13	70	28	20	75	67	43	29	50	84	101	168	144	112					
		14.07%	15.55%	11.85%	19.32%	16.75%	14.39%	16.45%	13.39%	16.50%	10.02%	13.55%	8.93%	18.23%	16.41%	14.38%	15.39%	12.97%	18.84%	10.51%	14.70%	15.39%	11.57%	14.52%	9.70%	8.12%	9.51%	17.30%	12.61%	12.20%	9.70%	9.45%	6.02%	7.14%	14.97%	16.46%	10.36%	7.55%	13.36%	16.63%	20.44%	16.76%	15.28%	13.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	81	2	2	0	1	1	0	1	5	0	5	0	2	6	1	1	2	1	1	3	1	3	1	1	0	0	1	0	0	0	6	4	1	5	2	0	2	4	2	4	5	1	4					
		0.32%	0.10%	0.33%	0.0%	0.10%	0.12%	0.0%	0.11%	0.68%	0.0%	0.30%	0.0%	0.39%	1.01%	0.17%	0.13%	0.15%	0.72%	0.23%	0.55%	0.18%	0.96%	0.41%	0.97%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.81%	0.86%	0.35%	0.99%	0.49%	0.0%	0.52%	1.06%	0.39%	0.80%	0.49%	0.10%	0.47%					
35	"18. ""ЛДПР"""	3954	253	144	82	125	124	158	139	114	56	266	53	66	99	76	115	206	24	59	84	70	51	26	15	38	64	33	56	105	17	153	58	27	95	62	54	64	52	85	87	190	181	128					
		15.90%	13.20%	24.04%	14.53%	13.51%	15.25%	17.93%	16.05%	15.68%	15.59%	16.31%	14.80%	12.94%	16.75%	13.01%	15.95%	15.80%	17.39%	13.78%	15.44%	12.68%	16.39%	10.78%	14.56%	11.87%	16.45%	9.67%	17.23%	30.52%	12.68%	20.67%	12.47%	9.64%	18.96%	15.23%	13.01%	16.66%	13.90%	16.83%	17.61%	18.96%	19.21%	15.32%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	512	43	6	12	23	21	18	26	15	7	27	4	4	10	6	8	25	4	17	25	12	9	3	4	9	9	5	3	2	5	12	5	8	17	14	9	13	6	10	4	17	21	14					
		2.05%	2.24%	1.00%	2.12%	2.48%	2.58%	2.04%	3.00%	2.06%	1.94%	1.65%	1.11%	0.78%	1.69%	1.02%	1.10%	1.91%	2.89%	3.97%	4.59%	2.17%	2.89%	1.24%	3.88%	2.81%	2.31%	1.46%	0.92%	0.58%	3.73%	1.62%	1.07%	2.85%	3.39%	3.43%	2.16%	3.38%	1.60%	1.98%	0.80%	1.69%	2.22%	1.67%					
37	"20. ""Политическая партия ""Единая Россия"""	6659	538	176	148	299	230	252	257	223	103	422	76	129	126	169	145	360	49	96	112	164	84	45	18	107	145	75	99	60	17	203	111	90	142	61	102	76	115	119	119	294	267	236					
		26.78%	28.07%	29.38%	26.24%	32.32%	28.29%	28.60%	29.67%	30.67%	28.69%	25.88%	21.22%	25.29%	21.31%	28.93%	20.11%	27.62%	35.50%	22.42%	20.58%	29.71%	27.00%	18.67%	17.47%	33.43%	37.27%	21.99%	30.46%	17.44%	12.68%	27.43%	23.87%	32.14%	28.34%	14.98%	24.57%	19.79%	30.74%	23.56%	24.08%	29.34%	28.34%	28.26%					
38	"21. ""Российская Конституционно-демократическая партия"""	60	0	3	1	0	1	3	2	0	2	4	2	1	4	1	2	3	1	1	0	2	0	1	0	0	0	2	2	1	1	1	2	1	0	1	1	0	1	1	3	1	0	8					
		0.24%	0.0%	0.50%	0.17%	0.0%	0.12%	0.34%	0.23%	0.0%	0.55%	0.24%	0.55%	0.19%	0.67%	0.17%	0.27%	0.23%	0.72%	0.23%	0.0%	0.36%	0.0%	0.41%	0.0%	0.0%	0.0%	0.58%	0.61%	0.29%	0.74%	0.13%	0.43%	0.35%	0.0%	0.24%	0.24%	0.0%	0.26%	0.19%	0.60%	0.09%	0.0%	0.95%					
39	"22. ""Развитие предпринимательства"""	67	6	2	1	0	4	2	2	1	0	1	0	0	1	0	3	5	0	0	3	2	2	0	0	1	1	0	0	0	0	1	3	1	2	10	0	1	1	0	3	4	2	2					
		0.26%	0.31%	0.33%	0.17%	0.0%	0.49%	0.22%	0.23%	0.13%	0.0%	0.06%	0.0%	0.0%	0.16%	0.0%	0.41%	0.38%	0.0%	0.0%	0.55%	0.36%	0.64%	0.0%	0.0%	0.31%	0.25%	0.0%	0.0%	0.0%	0.0%	0.13%	0.64%	0.35%	0.39%	2.45%	0.0%	0.26%	0.26%	0.0%	0.60%	0.39%	0.21%	0.23%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3652	329	74	60	133	118	116	158	82	83	174	83	81	66	89	158	240	10	94	76	71	23	75	24	37	36	61	39	45	31	89	93	48	44	78	58	102	44	53	47	113	106	111					
		14.68%	17.17%	12.35%	10.63%	14.37%	14.51%	13.16%	18.24%	11.27%	23.11%	10.67%	23.18%	15.88%	11.16%	15.23%	21.91%	18.41%	7.24%	21.96%	13.97%	12.86%	7.39%	31.12%	23.30%	11.56%	9.25%	17.88%	12.0%	13.08%	23.13%	12.02%	20.0%	17.14%	8.78%	19.16%	13.97%	26.56%	11.76%	10.49%	9.51%	11.27%	11.25%	13.29%					
																																																	
41	Против всех	1160	82	33	37	36	44	46	37	37	11	70	19	25	27	20	38	73	2	20	15	32	12	6	6	9	15	12	17	11	11	33	20	12	13	7	28	14	14	26	36	49	50	55					
		4.66%	4.27%	5.50%	6.56%	3.89%	5.41%	5.22%	4.27%	5.08%	3.06%	4.29%	5.30%	4.90%	4.56%	3.42%	5.27%	5.60%	1.44%	4.67%	2.75%	5.79%	3.85%	2.48%	5.82%	2.81%	3.85%	3.51%	5.23%	3.19%	8.20%	4.45%	4.30%	4.28%	2.59%	1.71%	6.74%	3.64%	3.74%	5.14%	7.28%	4.89%	5.30%	6.58%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
