Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Артинская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148					
11	Число полученных открепительных  удостоверений	500	31	20	30	30	79	30	11	10	5	5	5	5	5	5	5	5	8	10	5	10	5	2	15	5	5	5	3	3	5	10	5	5	10	3	3	5	15	3	5	3	10	5	5	5	5	10	3	3	10	5	5	5					
12	Число выданных открепительных удостоверений	123	6	1	3	13	26	12	5	3	0	0	0	0	1	0	0	0	8	2	0	0	2	0	9	0	0	2	0	0	0	5	1	2	1	0	0	0	13	0	4	0	0	0	0	0	3	0	0	0	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	77	3	3	2	3	9	0	0	2	3	1	1	2	3	0	1	0	1	1	0	0	0	0	6	2	0	3	0	0	0	1	0	2	2	0	0	0	1	0	0	1	3	2	2	4	2	2	0	1	2	4	2	0					
14	Число неиспользованных открепительных удостоверений	377	25	19	27	17	53	18	6	7	5	5	5	5	4	5	5	5	0	8	5	10	3	2	6	5	5	3	3	3	5	5	4	3	9	3	3	5	2	3	1	3	10	5	5	5	2	10	3	3	10	5	5	4					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	. Глазьев Сергей Юрьевич	300	18	9	12	27	45	18	6	18	1	0	6	5	2	0	1	3	3	6	0	8	2	1	13	1	2	5	3	2	1	6	4	2	4	0	2	0	10	2	2	2	4	3	1	1	2	14	2	0	13	1	3	4					
		1.81%	1.76%	2.14%	1.56%	1.91%	2.80%	1.39%	2.58%	3.86%	1.54%	0.00%	5.56%	2.28%	1.42%	0.00%	0.93%	7.89%	1.06%	1.44%	0.00%	2.43%	0.98%	1.72%	1.29%	1.23%	2.08%	3.23%	4.55%	2.78%	0.47%	1.32%	1.92%	0.50%	0.85%	0.00%	3.85%	0.00%	1.44%	1.29%	1.71%	2.82%	0.72%	1.85%	0.49%	0.57%	0.92%	2.87%	3.92%	0.00%	3.41%	0.91%	1.81%	2.22%					
19	. Малышкин Олег Александрович	296	16	14	11	38	23	24	6	2	3	1	0	2	3	5	3	1	5	4	1	9	4	0	20	3	2	6	0	1	5	1	0	9	15	1	0	5	11	1	2	1	10	4	0	2	3	5	1	1	5	2	1	4					
		1.78%	1.57%	3.33%	1.43%	2.68%	1.43%	1.85%	2.58%	0.43%	4.62%	1.85%	0.00%	0.91%	2.13%	9.26%	2.78%	2.63%	1.77%	0.96%	1.15%	2.74%	1.95%	0.00%	1.99%	3.70%	2.08%	3.87%	0.00%	1.39%	2.35%	0.22%	0.00%	2.23%	3.18%	2.56%	0.00%	4.85%	1.58%	0.65%	1.71%	1.41%	1.81%	2.47%	0.00%	1.14%	1.38%	1.03%	1.96%	1.56%	1.31%	1.82%	0.60%	2.22%					
20	. Миронов Сергей Михайлович	126	7	3	2	11	13	12	3	1	1	0	0	1	3	1	2	0	0	1	2	3	2	0	3	1	0	3	1	1	1	1	1	9	5	0	2	1	9	1	1	3	6	1	1	0	0	4	0	1	2	0	0	0					
		0.76%	0.69%	0.71%	0.26%	0.78%	0.81%	0.93%	1.29%	0.21%	1.54%	0.00%	0.00%	0.46%	2.13%	1.85%	1.85%	0.00%	0.00%	0.24%	2.30%	0.91%	0.98%	0.00%	0.30%	1.23%	0.00%	1.94%	1.52%	1.39%	0.47%	0.22%	0.48%	2.23%	1.06%	0.00%	3.85%	0.97%	1.29%	0.65%	0.85%	4.23%	1.08%	0.62%	0.49%	0.00%	0.00%	0.82%	0.00%	1.56%	0.52%	0.00%	0.00%	0.00%					
21	. Путин Владимир Владимирович	13187	815	337	641	1118	1282	1037	185	301	54	46	87	173	119	43	82	32	255	312	70	236	145	50	854	71	78	120	50	64	188	335	179	335	369	28	43	84	554	139	101	57	416	127	177	142	179	362	38	55	276	89	128	129					
		79.44%	79.82%	80.05%	83.46%	78.95%	79.73%	80.14%	79.40%	64.59%	83.08%	85.19%	80.56%	79.00%	84.40%	79.63%	75.93%	84.21%	90.43%	75.00%	80.46%	71.73%	70.73%	86.21%	84.89%	87.65%	81.25%	77.42%	75.76%	88.89%	88.26%	73.95%	86.06%	82.92%	78.34%	71.79%	82.69%	81.55%	79.71%	89.68%	86.32%	80.28%	75.09%	78.40%	87.19%	80.68%	82.49%	74.33%	74.51%	85.94%	72.44%	80.91%	77.11%	71.67%					
22	. Хакамада Ирина Муцуовна	221	13	9	14	31	31	23	3	6	0	0	0	3	0	1	2	0	2	1	1	6	4	2	16	0	1	1	0	4	2	3	2	2	8	0	0	2	7	1	1	2	1	1	0	3	0	1	1	2	3	1	1	3					
		1.33%	1.27%	2.14%	1.82%	2.19%	1.93%	1.78%	1.29%	1.29%	0.00%	0.00%	0.00%	1.37%	0.00%	1.85%	1.85%	0.00%	0.71%	0.24%	1.15%	1.82%	1.95%	3.45%	1.59%	0.00%	1.04%	0.65%	0.00%	5.56%	0.94%	0.66%	0.96%	0.50%	1.70%	0.00%	0.00%	1.94%	1.01%	0.65%	0.85%	2.82%	0.18%	0.62%	0.00%	1.70%	0.00%	0.21%	1.96%	3.12%	0.79%	0.91%	0.60%	1.67%					
23	. Харитонов Николай Михайлович	1989	130	33	69	146	174	141	21	117	3	5	12	28	8	2	17	2	11	83	11	58	42	4	81	5	5	18	9	0	11	96	11	41	59	8	2	8	81	2	7	5	104	21	16	24	27	81	8	4	60	13	29	36					
		11.98%	12.73%	7.84%	8.98%	10.31%	10.82%	10.90%	9.01%	25.11%	4.62%	9.26%	11.11%	12.79%	5.67%	3.70%	15.74%	5.26%	3.90%	19.95%	12.64%	17.63%	20.49%	6.90%	8.05%	6.17%	5.21%	11.61%	13.64%	0.00%	5.16%	21.19%	5.29%	10.15%	12.53%	20.51%	3.85%	7.77%	11.65%	1.29%	5.98%	7.04%	18.77%	12.96%	7.88%	13.64%	12.44%	16.63%	15.69%	6.25%	15.75%	11.82%	17.47%	20.00%					
																																																											
24	Против всех	181	12	7	9	15	22	24	3	3	0	0	1	2	1	0	0	0	1	2	0	2	0	0	11	0	3	1	1	0	2	8	1	3	2	1	1	1	11	0	1	1	4	1	2	0	1	7	1	1	6	4	2	0					
		1.09%	1.18%	1.66%	1.17%	1.06%	1.37%	1.85%	1.29%	0.64%	0.00%	0.00%	0.93%	0.91%	0.71%	0.00%	0.00%	0.00%	0.35%	0.48%	0.00%	0.61%	0.00%	0.00%	1.09%	0.00%	3.12%	0.65%	1.52%	0.00%	0.94%	1.77%	0.48%	0.74%	0.42%	2.56%	1.92%	0.97%	1.58%	0.00%	0.85%	1.41%	0.72%	0.62%	0.99%	0.00%	0.46%	1.44%	1.96%	1.56%	1.57%	3.64%	1.20%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
