Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Нефтеюганская городская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344					
		0.52%	0.36%	0.0%	0.84%	0.45%	0.44%	0.54%	0.44%	1.09%	0.73%	0.82%	0.70%	0.17%	0.82%	0.51%	0.58%	0.21%	0.28%	0.0%	0.70%	0.86%	0.23%	0.20%	0.71%	0.37%	0.69%	0.44%	0.68%	0.53%	0.45%	0.29%	0.56%	0.40%					
23	"6. ""Объединенная Российская партия ""Русь"""	126	1	2	1	0	2	5	5	5	3	1	8	2	4	6	4	4	3	3	2	2	6	1	3	5	3	8	8	8	11	5	2	3					
		0.39%	0.09%	0.16%	0.10%	0.0%	0.17%	0.45%	0.56%	0.36%	0.36%	0.09%	0.80%	0.17%	0.33%	0.44%	0.33%	0.43%	0.86%	0.99%	0.35%	0.34%	0.70%	0.20%	0.26%	0.37%	0.29%	0.58%	0.60%	0.71%	0.71%	0.48%	0.14%	0.60%					
24	"7. ""Новый курс - Автомобильная Россия"""	283	4	12	8	3	14	10	8	15	10	10	0	4	8	14	11	7	5	2	6	5	4	5	10	13	17	9	22	11	16	5	12	3					
		0.88%	0.36%	1.01%	0.84%	0.45%	1.25%	0.90%	0.89%	1.09%	1.22%	0.92%	0.0%	0.35%	0.66%	1.03%	0.92%	0.75%	1.43%	0.66%	1.05%	0.86%	0.46%	1.00%	0.89%	0.97%	1.69%	0.66%	1.66%	0.98%	1.03%	0.48%	0.84%	0.60%					
25	"8. ""Народно-республиканская партия России"""	29	1	2	0	1	0	2	0	2	1	2	0	0	1	1	1	3	0	0	0	2	0	1	0	1	0	0	2	1	2	3	0	0					
		0.09%	0.09%	0.16%	0.0%	0.15%	0.0%	0.18%	0.0%	0.14%	0.12%	0.18%	0.0%	0.0%	0.08%	0.07%	0.08%	0.32%	0.0%	0.0%	0.0%	0.34%	0.0%	0.20%	0.0%	0.07%	0.0%	0.0%	0.15%	0.08%	0.12%	0.29%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	133	3	8	5	1	4	4	3	6	4	3	3	5	3	6	8	5	6	1	5	4	4	2	5	4	3	5	4	4	5	5	3	2					
		0.41%	0.27%	0.67%	0.52%	0.15%	0.35%	0.36%	0.33%	0.43%	0.49%	0.27%	0.30%	0.43%	0.24%	0.44%	0.67%	0.53%	1.72%	0.33%	0.88%	0.68%	0.46%	0.40%	0.44%	0.29%	0.29%	0.36%	0.30%	0.35%	0.32%	0.48%	0.21%	0.40%					
27	"10. ""Аграрная партия России"""	444	10	15	9	12	14	16	8	19	7	19	16	16	19	21	20	16	6	3	9	9	13	7	17	26	11	13	20	11	24	7	23	8					
		1.38%	0.90%	1.26%	0.94%	1.82%	1.25%	1.45%	0.89%	1.38%	0.85%	1.75%	1.61%	1.40%	1.56%	1.55%	1.67%	1.72%	1.72%	0.99%	1.58%	1.54%	1.52%	1.40%	1.52%	1.94%	1.09%	0.95%	1.51%	0.98%	1.55%	0.67%	1.61%	1.61%					
28	"11. ""Истинные патриоты России"""	56	5	1	3	0	2	1	0	5	0	2	1	3	1	3	1	2	0	1	6	0	0	2	0	2	1	2	0	2	4	0	5	1					
		0.17%	0.45%	0.08%	0.31%	0.0%	0.17%	0.09%	0.0%	0.36%	0.0%	0.18%	0.10%	0.26%	0.08%	0.22%	0.08%	0.21%	0.0%	0.33%	1.05%	0.0%	0.0%	0.40%	0.0%	0.14%	0.09%	0.14%	0.0%	0.17%	0.25%	0.0%	0.35%	0.20%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	487	26	16	15	12	23	16	10	22	13	19	15	18	10	17	13	13	2	7	7	7	9	19	16	20	13	27	23	11	20	21	17	10					
		1.52%	2.36%	1.34%	1.57%	1.82%	2.05%	1.45%	1.12%	1.59%	1.59%	1.75%	1.51%	1.58%	0.82%	1.25%	1.08%	1.39%	0.57%	2.32%	1.23%	1.20%	1.05%	3.81%	1.43%	1.49%	1.29%	1.98%	1.74%	0.98%	1.29%	2.03%	1.19%	2.02%					
30	"13. ""Демократическая партия России"""	80	4	0	3	2	4	1	0	6	4	3	3	3	2	3	2	2	1	3	2	1	1	0	2	4	4	0	8	4	2	4	2	0					
		0.25%	0.36%	0.0%	0.31%	0.30%	0.35%	0.09%	0.0%	0.43%	0.49%	0.27%	0.30%	0.26%	0.16%	0.22%	0.16%	0.21%	0.28%	0.99%	0.35%	0.17%	0.11%	0.0%	0.17%	0.29%	0.39%	0.0%	0.60%	0.35%	0.12%	0.38%	0.14%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	78	1	2	3	2	4	5	3	4	0	4	3	1	5	0	2	1	0	1	1	2	3	4	3	1	2	5	1	5	4	1	5	0					
		0.24%	0.09%	0.16%	0.31%	0.30%	0.35%	0.45%	0.33%	0.29%	0.0%	0.36%	0.30%	0.08%	0.41%	0.0%	0.16%	0.10%	0.0%	0.33%	0.17%	0.34%	0.35%	0.80%	0.26%	0.07%	0.19%	0.36%	0.07%	0.44%	0.25%	0.09%	0.35%	0.0%					
32	"15. ""Партия СЛОН"""	46	3	6	0	0	1	1	0	2	1	1	0	5	2	4	4	0	0	1	0	0	0	0	3	1	1	1	0	1	6	0	2	0					
		0.14%	0.27%	0.50%	0.0%	0.0%	0.08%	0.09%	0.0%	0.14%	0.12%	0.09%	0.0%	0.43%	0.16%	0.29%	0.33%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.26%	0.07%	0.09%	0.07%	0.0%	0.08%	0.38%	0.0%	0.14%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1926	57	94	65	60	63	61	58	74	55	59	52	62	65	77	66	58	3	12	27	21	32	21	73	92	75	98	71	81	108	50	97	39					
		6.01%	5.18%	7.91%	6.82%	9.10%	5.63%	5.54%	6.51%	5.37%	6.74%	5.43%	5.26%	5.45%	5.36%	5.70%	5.52%	6.24%	0.86%	3.98%	4.76%	3.61%	3.75%	4.21%	6.53%	6.86%	7.48%	7.19%	5.37%	7.23%	6.99%	4.84%	6.79%	7.87%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	1	4	4	0	0	0	3	1	2	4	2	0	1	2	0	2	1	1	0	1	1	0	3	3	0	1	3	1	2	0	1	0					
		0.13%	0.09%	0.33%	0.42%	0.0%	0.0%	0.0%	0.33%	0.07%	0.24%	0.36%	0.20%	0.0%	0.08%	0.14%	0.0%	0.21%	0.28%	0.33%	0.0%	0.17%	0.11%	0.0%	0.26%	0.22%	0.0%	0.07%	0.22%	0.08%	0.12%	0.0%	0.07%	0.0%					
35	"18. ""ЛДПР"""	5686	221	196	126	112	169	126	176	278	127	197	154	197	185	258	214	177	86	76	123	117	218	136	178	195	159	237	250	208	226	212	258	94					
		17.76%	20.10%	16.49%	13.23%	16.99%	15.11%	11.45%	19.77%	20.20%	15.58%	18.15%	15.58%	17.32%	15.26%	19.11%	17.92%	19.05%	24.71%	25.24%	21.69%	20.13%	25.58%	27.30%	15.93%	14.55%	15.86%	17.38%	18.93%	18.58%	14.63%	20.52%	18.07%	18.98%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	323	12	14	3	15	7	15	8	17	7	19	8	15	19	17	12	7	5	4	4	7	13	2	9	11	8	10	13	9	15	7	7	4					
		1.00%	1.09%	1.17%	0.31%	2.27%	0.62%	1.36%	0.89%	1.23%	0.85%	1.75%	0.80%	1.31%	1.56%	1.25%	1.00%	0.75%	1.43%	1.32%	0.70%	1.20%	1.52%	0.40%	0.80%	0.82%	0.79%	0.73%	0.98%	0.80%	0.97%	0.67%	0.49%	0.80%					
37	"20. ""Политическая партия ""Единая Россия"""	12366	431	467	394	231	457	481	315	500	320	432	398	477	502	510	436	335	148	98	184	226	325	160	454	463	397	501	501	450	620	389	548	216					
		38.64%	39.21%	39.30%	41.38%	35.05%	40.87%	43.72%	35.39%	36.33%	39.26%	39.81%	40.28%	41.95%	41.41%	37.77%	36.51%	36.06%	42.52%	32.55%	32.45%	38.89%	38.14%	32.12%	40.64%	34.55%	39.62%	36.75%	37.95%	40.21%	40.15%	37.65%	38.40%	43.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	154	2	3	0	2	3	3	5	1	1	3	2	1	3	5	4	0	1	0	0	0	2	1	3	100	0	1	1	1	2	3	1	0					
		0.48%	0.18%	0.25%	0.0%	0.30%	0.26%	0.27%	0.56%	0.07%	0.12%	0.27%	0.20%	0.08%	0.24%	0.37%	0.33%	0.0%	0.28%	0.0%	0.0%	0.0%	0.23%	0.20%	0.26%	7.46%	0.0%	0.07%	0.07%	0.08%	0.12%	0.29%	0.07%	0.0%					
39	"22. ""Развитие предпринимательства"""	110	0	5	3	0	2	5	5	4	2	0	4	7	3	1	5	5	0	2	4	0	4	0	6	5	8	6	5	3	10	1	3	2					
		0.34%	0.0%	0.42%	0.31%	0.0%	0.17%	0.45%	0.56%	0.29%	0.24%	0.0%	0.40%	0.61%	0.24%	0.07%	0.41%	0.53%	0.0%	0.66%	0.70%	0.0%	0.46%	0.0%	0.53%	0.37%	0.79%	0.44%	0.37%	0.26%	0.64%	0.09%	0.21%	0.40%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3042	106	88	80	76	131	88	86	145	77	105	103	123	119	139	108	90	26	30	54	58	90	59	101	116	101	167	105	98	137	91	113	32					
		9.50%	9.64%	7.40%	8.40%	11.53%	11.71%	8.0%	9.66%	10.53%	9.44%	9.67%	10.42%	10.81%	9.81%	10.29%	9.04%	9.68%	7.47%	9.96%	9.52%	9.98%	10.56%	11.84%	9.04%	8.65%	10.07%	12.25%	7.95%	8.75%	8.87%	8.80%	7.91%	6.46%					
																																							
41	Против всех	1989	85	76	63	34	64	55	58	89	53	58	52	54	70	72	88	60	23	21	47	36	46	31	62	94	62	81	87	59	130	61	97	21					
		6.21%	7.73%	6.39%	6.61%	5.15%	5.72%	5.0%	6.51%	6.46%	6.50%	5.34%	5.26%	4.74%	5.77%	5.33%	7.37%	6.45%	6.60%	6.97%	8.28%	6.19%	5.39%	6.22%	5.55%	7.01%	6.18%	5.94%	6.59%	5.27%	8.41%	5.90%	6.79%	4.24%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
