Выборы Президента Российской Федерации																																												
																																												
Наименование Избирательной комиссии:    Алейская																																												
																																												
Итоги голосования 																																												
																																												
		Сумма	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	32	0	1	1	1	0	4	0	0	0	1	1	0	1	1	0	0	0	0	0	3	4	2	1	1	0	0	2	0	2	1	1	0	1	1	1	0	1					
14	Число неиспользованных открепительных удостоверений	157	3	5	5	5	0	4	6	5	2	6	1	5	5	6	5	5	4	2	5	6	2	5	5	5	4	5	3	5	3	4	3	5	4	5	4	5	5					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	. Глазьев Сергей Юрьевич	363	11	4	1	1	1	3	18	2	1	18	2	26	26	10	2	13	14	12	3	6	24	8	0	7	2	1	22	12	37	0	13	14	8	7	7	10	17					
		3.13%	2.56%	2.20%	2.13%	0.81%	0.66%	0.93%	4.40%	0.75%	1.11%	2.45%	2.04%	8.55%	3.55%	3.21%	1.42%	6.53%	3.95%	2.88%	3.57%	1.24%	4.60%	1.69%	0.00%	6.67%	1.31%	0.89%	5.84%	3.30%	6.64%	0.00%	2.37%	3.65%	2.51%	1.80%	1.74%	2.28%	4.24%					
19	. Малышкин Олег Александрович	484	14	5	3	3	6	17	27	10	5	39	3	15	10	17	5	4	27	19	4	14	23	18	3	6	4	1	21	13	17	7	33	6	18	5	20	22	20					
		4.18%	3.26%	2.75%	6.38%	2.44%	3.97%	5.30%	6.60%	3.73%	5.56%	5.31%	3.06%	4.93%	1.36%	5.45%	3.55%	2.01%	7.63%	4.56%	4.76%	2.89%	4.41%	3.81%	3.70%	5.71%	2.61%	0.89%	5.57%	3.57%	3.05%	8.86%	6.02%	1.56%	5.64%	1.29%	4.96%	5.02%	4.99%					
20	. Миронов Сергей Михайлович	162	1	10	0	2	4	2	6	5	2	12	1	2	15	3	1	5	5	8	1	4	3	10	0	1	0	0	3	4	6	2	3	9	5	8	4	11	4					
		1.40%	0.23%	5.49%	0.00%	1.63%	2.65%	0.62%	1.47%	1.87%	2.22%	1.63%	1.02%	0.66%	2.05%	0.96%	0.71%	2.51%	1.41%	1.92%	1.19%	0.82%	0.57%	2.12%	0.00%	0.95%	0.00%	0.00%	0.80%	1.10%	1.08%	2.53%	0.55%	2.34%	1.57%	2.06%	0.99%	2.51%	1.00%					
21	. Путин Владимир Владимирович	7720	303	113	32	99	128	238	220	177	63	483	76	206	489	216	92	117	230	309	59	358	314	307	44	48	65	75	263	242	380	66	368	248	213	274	259	291	255					
		66.63%	70.47%	62.09%	68.09%	80.49%	84.77%	74.14%	53.79%	66.04%	70.00%	65.71%	77.55%	67.76%	66.71%	69.23%	65.25%	58.79%	64.97%	74.10%	70.24%	73.81%	60.15%	65.04%	54.32%	45.71%	42.48%	66.96%	69.76%	66.48%	68.22%	83.54%	67.15%	64.58%	66.77%	70.44%	64.27%	66.44%	63.59%					
22	. Хакамада Ирина Муцуовна	194	5	3	2	3	0	4	9	11	0	10	1	1	17	6	1	4	8	6	0	8	8	7	0	5	1	3	10	5	9	0	3	8	6	9	12	2	7					
		1.67%	1.16%	1.65%	4.26%	2.44%	0.00%	1.25%	2.20%	4.10%	0.00%	1.36%	1.02%	0.33%	2.32%	1.92%	0.71%	2.01%	2.26%	1.44%	0.00%	1.65%	1.53%	1.48%	0.00%	4.76%	0.65%	2.68%	2.65%	1.37%	1.62%	0.00%	0.55%	2.08%	1.88%	2.31%	2.98%	0.46%	1.75%					
23	. Харитонов Николай Михайлович	2345	88	41	9	14	10	50	120	55	17	159	11	49	151	49	33	55	61	45	16	82	127	118	27	35	75	28	47	80	89	3	115	81	60	67	94	91	93					
		20.24%	20.47%	22.53%	19.15%	11.38%	6.62%	15.58%	29.34%	20.52%	18.89%	21.63%	11.22%	16.12%	20.60%	15.71%	23.40%	27.64%	17.23%	10.79%	19.05%	16.91%	24.33%	25.00%	33.33%	33.33%	49.02%	25.00%	12.47%	21.98%	15.98%	3.80%	20.99%	21.09%	18.81%	17.22%	23.33%	20.78%	23.19%					
																																												
24	Против всех	163	7	1	0	1	2	2	2	5	2	5	1	3	6	7	3	1	7	10	0	7	16	3	4	3	3	2	6	4	5	1	10	12	2	8	6	4	2					
		1.41%	1.63%	0.55%	0.00%	0.81%	1.32%	0.62%	0.49%	1.87%	2.22%	0.68%	1.02%	0.99%	0.82%	2.24%	2.13%	0.50%	1.98%	2.40%	0.00%	1.44%	3.07%	0.64%	4.94%	2.86%	1.96%	1.79%	1.59%	1.10%	0.90%	1.27%	1.82%	3.12%	0.63%	2.06%	1.49%	0.91%	0.50%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
