Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
"Наименование Избирательной комиссии:    Волгоград, Ворошиловская"																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	290	7	6	6	11	9	4	6	6	4	4	3	11	6	8	15	22	11	9	11	15	5	15	13	11	7	5	5	6	11	4	16	9	9					
		0.95%	0.88%	0.60%	0.73%	1.04%	0.86%	0.47%	0.62%	0.81%	0.44%	0.33%	0.42%	1.32%	0.71%	0.75%	1.50%	1.87%	0.77%	0.81%	0.82%	1.19%	0.43%	1.25%	1.12%	1.09%	1.69%	1.18%	1.30%	0.78%	1.67%	0.69%	2.02%	1.67%	0.76%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1921	45	59	70	83	61	36	72	63	66	100	54	38	54	54	59	59	86	90	109	96	53	83	48	61	16	24	20	33	35	28	50	34	82					
		6.34%	5.69%	5.94%	8.53%	7.88%	5.84%	4.28%	7.49%	8.57%	7.40%	8.32%	7.56%	4.56%	6.40%	5.12%	5.92%	5.01%	6.08%	8.18%	8.18%	7.64%	4.59%	6.91%	4.15%	6.05%	3.88%	5.70%	5.23%	4.31%	5.33%	4.84%	6.33%	6.31%	6.97%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	982	37	36	26	30	29	34	42	16	33	38	17	28	33	47	21	39	61	31	29	24	36	34	44	31	10	10	14	27	23	26	33	19	24					
		3.24%	4.68%	3.62%	3.17%	2.85%	2.77%	4.04%	4.37%	2.17%	3.70%	3.16%	2.38%	3.36%	3.91%	4.46%	2.10%	3.31%	4.31%	2.82%	2.17%	1.91%	3.12%	2.83%	3.80%	3.07%	2.42%	2.37%	3.66%	3.53%	3.50%	4.49%	4.18%	3.53%	2.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1953	54	65	50	77	85	61	54	50	64	85	55	61	49	65	89	87	92	56	95	89	75	78	59	55	24	23	12	31	25	20	44	17	107					
		6.45%	6.83%	6.55%	6.09%	7.31%	8.14%	7.26%	5.61%	6.80%	7.18%	7.07%	7.70%	7.32%	5.81%	6.17%	8.93%	7.39%	6.50%	5.09%	7.13%	7.09%	6.50%	6.5%	5.10%	5.46%	5.82%	5.46%	3.14%	4.05%	3.81%	3.46%	5.57%	3.15%	9.09%					
22	"5. ""За Русь Святую"""	135	5	3	6	3	4	2	5	3	4	5	3	2	2	10	2	1	3	5	8	2	10	7	4	6	3	4	1	4	3	1	10	2	2					
		0.44%	0.63%	0.30%	0.73%	0.28%	0.38%	0.23%	0.52%	0.40%	0.44%	0.41%	0.42%	0.24%	0.23%	0.94%	0.20%	0.08%	0.21%	0.45%	0.60%	0.15%	0.86%	0.58%	0.34%	0.59%	0.72%	0.95%	0.26%	0.52%	0.45%	0.17%	1.26%	0.37%	0.17%					
23	"6. ""Объединенная Российская партия ""Русь"""	60	0	0	0	3	1	1	7	2	3	0	0	0	1	2	2	0	4	0	5	0	5	1	2	1	5	0	2	3	4	2	1	2	1					
		0.19%	0.0%	0.0%	0.0%	0.28%	0.09%	0.11%	0.72%	0.27%	0.33%	0.0%	0.0%	0.0%	0.11%	0.18%	0.20%	0.0%	0.28%	0.0%	0.37%	0.0%	0.43%	0.08%	0.17%	0.09%	1.21%	0.0%	0.52%	0.39%	0.60%	0.34%	0.12%	0.37%	0.08%					
24	"7. ""Новый курс - Автомобильная Россия"""	256	4	10	4	8	7	3	7	3	10	8	4	10	5	9	17	10	10	8	17	11	6	15	4	9	6	5	5	6	3	7	4	7	14					
		0.84%	0.50%	1.00%	0.48%	0.76%	0.67%	0.35%	0.72%	0.40%	1.12%	0.66%	0.56%	1.20%	0.59%	0.85%	1.70%	0.85%	0.70%	0.72%	1.27%	0.87%	0.52%	1.25%	0.34%	0.89%	1.45%	1.18%	1.30%	0.78%	0.45%	1.21%	0.50%	1.30%	1.19%					
25	"8. ""Народно-республиканская партия России"""	27	1	1	0	0	2	2	0	3	0	2	0	2	0	1	0	1	1	0	4	0	0	0	3	0	1	0	0	0	0	0	2	1	0					
		0.08%	0.12%	0.10%	0.0%	0.0%	0.19%	0.23%	0.0%	0.40%	0.0%	0.16%	0.0%	0.24%	0.0%	0.09%	0.0%	0.08%	0.07%	0.0%	0.30%	0.0%	0.0%	0.0%	0.25%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.18%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	157	8	6	5	2	4	4	6	6	6	4	1	2	5	9	7	10	7	9	10	7	3	3	8	5	0	1	1	4	3	2	1	1	7					
		0.51%	1.01%	0.60%	0.60%	0.19%	0.38%	0.47%	0.62%	0.81%	0.67%	0.33%	0.14%	0.24%	0.59%	0.85%	0.70%	0.85%	0.49%	0.81%	0.75%	0.55%	0.26%	0.25%	0.69%	0.49%	0.0%	0.23%	0.26%	0.52%	0.45%	0.34%	0.12%	0.18%	0.59%					
27	"10. ""Аграрная партия России"""	450	10	18	10	10	12	18	15	10	11	22	11	6	10	27	16	16	22	10	23	22	18	34	11	18	6	2	3	15	6	4	18	6	10					
		1.48%	1.26%	1.81%	1.21%	0.95%	1.14%	2.14%	1.56%	1.36%	1.23%	1.83%	1.54%	0.72%	1.18%	2.56%	1.60%	1.36%	1.55%	0.90%	1.72%	1.75%	1.56%	2.83%	0.95%	1.78%	1.45%	0.47%	0.78%	1.96%	0.91%	0.69%	2.28%	1.11%	0.85%					
28	"11. ""Истинные патриоты России"""	25	0	0	2	1	0	1	0	0	0	0	0	2	0	0	1	2	0	0	2	1	0	2	0	1	1	0	4	0	2	2	1	0	0					
		0.08%	0.0%	0.0%	0.24%	0.09%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.10%	0.17%	0.0%	0.0%	0.15%	0.07%	0.0%	0.16%	0.0%	0.09%	0.24%	0.0%	1.04%	0.0%	0.30%	0.34%	0.12%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	210	2	6	1	3	5	7	5	5	8	10	3	1	6	15	7	9	12	10	9	8	10	12	9	5	3	4	3	5	6	7	2	4	8					
		0.69%	0.25%	0.60%	0.12%	0.28%	0.47%	0.83%	0.52%	0.68%	0.89%	0.83%	0.42%	0.12%	0.71%	1.42%	0.70%	0.76%	0.84%	0.90%	0.67%	0.63%	0.86%	1.0%	0.77%	0.49%	0.72%	0.95%	0.78%	0.65%	0.91%	1.21%	0.25%	0.74%	0.68%					
30	"13. ""Демократическая партия России"""	51	0	3	4	0	0	1	3	2	1	5	2	0	0	0	1	4	0	1	5	2	2	2	2	3	0	0	0	3	1	0	1	1	2					
		0.16%	0.0%	0.30%	0.48%	0.0%	0.0%	0.11%	0.31%	0.27%	0.11%	0.41%	0.28%	0.0%	0.0%	0.0%	0.10%	0.34%	0.0%	0.09%	0.37%	0.15%	0.17%	0.16%	0.17%	0.29%	0.0%	0.0%	0.0%	0.39%	0.15%	0.0%	0.12%	0.18%	0.17%					
31	"14. ""Великая Россия - Евразийский Союз"""	55	0	1	7	0	4	2	1	2	0	2	3	2	2	4	4	1	0	1	1	0	1	4	1	1	1	0	0	0	3	0	4	1	2					
		0.18%	0.0%	0.10%	0.85%	0.0%	0.38%	0.23%	0.10%	0.27%	0.0%	0.16%	0.42%	0.24%	0.23%	0.37%	0.40%	0.08%	0.0%	0.09%	0.07%	0.0%	0.08%	0.33%	0.08%	0.09%	0.24%	0.0%	0.0%	0.0%	0.45%	0.0%	0.50%	0.18%	0.17%					
32	"15. ""Партия СЛОН"""	70	4	2	2	2	2	1	0	2	2	4	2	4	2	3	2	2	5	5	4	4	2	0	0	3	0	2	0	1	0	0	0	1	7					
		0.23%	0.50%	0.20%	0.24%	0.19%	0.19%	0.11%	0.0%	0.27%	0.22%	0.33%	0.28%	0.48%	0.23%	0.28%	0.20%	0.17%	0.35%	0.45%	0.30%	0.31%	0.17%	0.0%	0.0%	0.29%	0.0%	0.47%	0.0%	0.13%	0.0%	0.0%	0.0%	0.18%	0.59%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4422	131	159	112	157	134	125	101	94	137	188	97	129	104	147	170	210	234	225	206	254	179	183	128	118	53	45	38	85	75	59	86	72	187					
		14.60%	16.58%	16.02%	13.65%	14.92%	12.83%	14.88%	10.50%	12.78%	15.37%	15.65%	13.58%	15.48%	12.33%	13.96%	17.06%	17.85%	16.54%	20.47%	15.46%	20.23%	15.52%	15.25%	11.07%	11.71%	12.86%	10.68%	9.94%	11.12%	11.43%	10.20%	10.89%	13.38%	15.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	51	1	1	3	3	1	2	4	2	0	2	2	3	1	0	2	0	1	1	1	1	1	3	3	1	0	0	0	4	3	0	3	1	1					
		0.16%	0.12%	0.10%	0.36%	0.28%	0.09%	0.23%	0.41%	0.27%	0.0%	0.16%	0.28%	0.36%	0.11%	0.0%	0.20%	0.0%	0.07%	0.09%	0.07%	0.07%	0.08%	0.25%	0.25%	0.09%	0.0%	0.0%	0.0%	0.52%	0.45%	0.0%	0.38%	0.18%	0.08%					
35	"18. ""ЛДПР"""	3600	74	98	72	83	94	101	123	74	94	124	55	69	106	96	115	123	173	131	165	136	131	173	184	140	83	85	53	134	89	69	120	86	147					
		11.89%	9.36%	9.87%	8.78%	7.88%	9.00%	12.02%	12.79%	10.06%	10.54%	10.32%	7.70%	8.28%	12.57%	9.11%	11.54%	10.45%	12.23%	11.91%	12.38%	10.83%	11.36%	14.41%	15.91%	13.90%	20.14%	20.19%	13.87%	17.53%	13.56%	11.93%	15.20%	15.98%	12.5%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	346	8	10	3	12	12	8	14	7	10	19	14	11	10	16	8	15	12	12	12	15	11	15	19	10	2	2	6	10	9	3	12	9	10					
		1.14%	1.01%	1.00%	0.36%	1.14%	1.14%	0.95%	1.45%	0.95%	1.12%	1.58%	1.96%	1.32%	1.18%	1.51%	0.80%	1.27%	0.84%	1.09%	0.90%	1.19%	0.95%	1.25%	1.64%	0.99%	0.48%	0.47%	1.57%	1.30%	1.37%	0.51%	1.52%	1.67%	0.85%					
37	"20. ""Политическая партия ""Единая Россия"""	8760	241	293	276	329	321	220	306	256	226	358	219	258	274	298	224	322	386	243	354	327	350	286	342	315	120	132	133	219	220	190	231	139	352					
		28.93%	30.50%	29.53%	33.65%	31.27%	30.74%	26.19%	31.84%	34.82%	25.36%	29.80%	30.67%	30.97%	32.50%	28.30%	22.48%	27.38%	27.29%	22.11%	26.57%	26.05%	30.35%	23.83%	29.58%	31.28%	29.12%	31.35%	34.81%	28.66%	33.53%	32.87%	29.27%	25.83%	29.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	0	0	0	1	2	2	2	0	1	0	0	1	0	1	4	1	2	5	4	0	2	0	3	2	0	1	0	1	0	1	2	1	0					
		0.12%	0.0%	0.0%	0.0%	0.09%	0.19%	0.23%	0.20%	0.0%	0.11%	0.0%	0.0%	0.12%	0.0%	0.09%	0.40%	0.08%	0.14%	0.45%	0.30%	0.0%	0.17%	0.0%	0.25%	0.19%	0.0%	0.23%	0.0%	0.13%	0.0%	0.17%	0.25%	0.18%	0.0%					
39	"22. ""Развитие предпринимательства"""	73	3	2	2	3	3	1	1	2	6	0	3	0	3	1	2	3	2	0	5	7	2	3	1	1	2	2	1	1	2	4	0	3	2					
		0.24%	0.37%	0.20%	0.24%	0.28%	0.28%	0.11%	0.10%	0.27%	0.67%	0.0%	0.42%	0.0%	0.35%	0.09%	0.20%	0.25%	0.14%	0.0%	0.37%	0.55%	0.17%	0.25%	0.08%	0.09%	0.48%	0.47%	0.26%	0.13%	0.30%	0.69%	0.0%	0.55%	0.17%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4425	114	167	112	167	186	150	121	93	151	158	128	144	102	158	172	158	201	179	161	153	182	160	172	119	46	39	54	121	102	104	117	100	134					
		14.61%	14.43%	16.83%	13.65%	15.87%	17.81%	17.85%	12.59%	12.65%	16.94%	13.15%	17.92%	17.28%	12.09%	15.00%	17.26%	13.43%	14.21%	16.28%	12.08%	12.19%	15.78%	13.33%	14.87%	11.81%	11.16%	9.26%	14.13%	15.83%	15.54%	17.99%	14.82%	18.58%	11.39%					
																																								
41	Против всех	1392	33	40	27	46	43	35	52	28	44	57	25	34	38	57	50	67	69	55	85	72	50	57	75	46	13	16	16	34	20	12	22	11	63					
		4.59%	4.17%	4.03%	3.29%	4.37%	4.11%	4.16%	5.41%	3.80%	4.93%	4.74%	3.50%	4.08%	4.50%	5.41%	5.02%	5.69%	4.87%	5.00%	6.38%	5.73%	4.33%	4.75%	6.48%	4.56%	3.15%	3.80%	4.18%	4.45%	3.04%	2.07%	2.78%	2.04%	5.35%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
