Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Чарышская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811					
		0.40%	0.00%	0.28%	3.85%	1.30%	1.11%	1.10%	0.00%	0.00%	0.00%	0.00%	0.45%	0.26%	0.75%	0.00%	2.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	1.19%	1.41%	0.22%	0.00%	0.74%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
