Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Александровская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	562	15	20	35	5	38	50	50	24	35	15	15	15	65	15	10	35	30	5	25	10	10	5	5	5	10	5	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	422	14	13	35	5	38	35	43	16	35	9	15	15	18	14	9	27	19	5	24	2	1	5	5	3	10	5	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	163	3	1	0	1	12	7	4	6	14	0	4	9	11	3	4	27	10	4	14	2	0	12	4	2	3	3	3					
14	Число погашенных открепительных удостоверений	140	1	7	0	0	0	15	7	8	0	6	0	0	47	1	1	8	11	0	1	8	9	0	0	2	0	0	8					
15	Число открепительных удостоверений выданных ТИК	68	2	2	6	0	4	6	3	4	4	5	3	4	3	2	1	3	1	0	4	4	0	1	2	0	1	2	1					
16	Число утраченных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	271	7	13	8	5	19	14	23	21	26	9	14	13	22	13	0	19	8	3	7	2	3	7	5	1	4	4	1					
		1.44%	1.62%	2.78%	2.43%	1.83%	1.23%	1.09%	1.56%	1.45%	1.72%	2.52%	1.05%	1.03%	1.42%	1.52%	0.0%	1.66%	1.55%	1.47%	0.68%	1.14%	2.75%	1.58%	1.53%	1.36%	3.25%	1.43%	1.21%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	840	19	23	21	19	65	59	59	84	62	26	58	61	44	28	24	46	22	22	40	6	2	20	19	0	4	6	1					
		4.49%	4.39%	4.92%	6.40%	6.98%	4.23%	4.60%	4.00%	5.83%	4.11%	7.30%	4.37%	4.84%	2.84%	3.29%	16.0%	4.03%	4.28%	10.78%	3.92%	3.42%	1.83%	4.52%	5.84%	0.0%	3.25%	2.15%	1.21%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	737	18	21	19	8	67	65	32	42	58	18	48	52	51	32	6	71	20	2	46	13	5	16	10	1	7	9	0					
		3.94%	4.16%	4.49%	5.79%	2.94%	4.36%	5.07%	2.17%	2.91%	3.85%	5.05%	3.62%	4.12%	3.29%	3.76%	4.0%	6.22%	3.89%	0.98%	4.51%	7.42%	4.58%	3.61%	3.07%	1.36%	5.69%	3.23%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	598	7	12	3	5	45	50	72	60	51	2	65	48	48	24	1	20	20	5	34	5	1	5	2	0	2	11	0					
		3.19%	1.62%	2.56%	0.91%	1.83%	2.92%	3.90%	4.89%	4.16%	3.38%	0.56%	4.90%	3.80%	3.10%	2.82%	0.66%	1.75%	3.89%	2.45%	3.33%	2.85%	0.91%	1.13%	0.61%	0.0%	1.62%	3.95%	0.0%					
22	"5. ""За Русь Святую"""	123	7	5	1	0	17	4	9	7	9	5	8	8	11	6	1	10	2	2	5	1	1	0	0	1	2	1	0					
		0.65%	1.62%	1.07%	0.30%	0.0%	1.10%	0.31%	0.61%	0.48%	0.59%	1.40%	0.60%	0.63%	0.71%	0.70%	0.66%	0.87%	0.38%	0.98%	0.49%	0.57%	0.91%	0.0%	0.0%	1.36%	1.62%	0.35%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	51	0	2	0	0	2	5	2	4	0	0	7	1	9	5	0	6	0	0	1	0	0	3	2	0	0	1	1					
		0.27%	0.0%	0.42%	0.0%	0.0%	0.13%	0.39%	0.13%	0.27%	0.0%	0.0%	0.52%	0.07%	0.58%	0.58%	0.0%	0.52%	0.0%	0.0%	0.09%	0.0%	0.0%	0.67%	0.61%	0.0%	0.0%	0.35%	1.21%					
24	"7. ""Новый курс - Автомобильная Россия"""	168	3	7	0	4	13	13	14	10	16	4	13	19	5	8	0	13	3	0	20	1	1	0	1	0	0	0	0					
		0.89%	0.69%	1.49%	0.0%	1.47%	0.84%	1.01%	0.95%	0.69%	1.06%	1.12%	0.98%	1.50%	0.32%	0.94%	0.0%	1.13%	0.58%	0.0%	1.96%	0.57%	0.91%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	33	0	0	2	1	1	2	1	1	2	3	2	0	4	1	1	3	0	0	4	1	0	3	0	0	1	0	0					
		0.17%	0.0%	0.0%	0.60%	0.36%	0.06%	0.15%	0.06%	0.06%	0.13%	0.84%	0.15%	0.0%	0.25%	0.11%	0.66%	0.26%	0.0%	0.0%	0.39%	0.57%	0.0%	0.67%	0.0%	0.0%	0.81%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	50	2	1	0	2	4	4	6	4	0	2	2	3	2	4	2	4	1	0	1	3	0	2	0	0	0	1	0					
		0.26%	0.46%	0.21%	0.0%	0.73%	0.26%	0.31%	0.40%	0.27%	0.0%	0.56%	0.15%	0.23%	0.12%	0.47%	1.33%	0.35%	0.19%	0.0%	0.09%	1.71%	0.0%	0.45%	0.0%	0.0%	0.0%	0.35%	0.0%					
27	"10. ""Аграрная партия России"""	536	12	9	9	11	34	31	27	32	39	6	34	42	45	30	10	48	19	5	16	2	3	43	15	4	3	5	2					
		2.86%	2.77%	1.92%	2.74%	4.04%	2.21%	2.42%	1.83%	2.22%	2.59%	1.68%	2.56%	3.33%	2.90%	3.52%	6.66%	4.20%	3.70%	2.45%	1.57%	1.14%	2.75%	9.72%	4.61%	5.47%	2.43%	1.79%	2.43%					
28	"11. ""Истинные патриоты России"""	25	2	0	0	0	2	0	12	0	3	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0					
		0.13%	0.46%	0.0%	0.0%	0.0%	0.13%	0.0%	0.81%	0.0%	0.19%	0.0%	0.0%	0.07%	0.06%	0.11%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	240	8	5	5	2	12	11	2	7	13	11	25	14	49	32	3	4	9	8	12	0	0	3	1	0	3	1	0					
		1.28%	1.85%	1.07%	1.52%	0.73%	0.78%	0.85%	0.13%	0.48%	0.86%	3.08%	1.88%	1.11%	3.16%	3.76%	2.0%	0.35%	1.75%	3.92%	1.17%	0.0%	0.0%	0.67%	0.30%	0.0%	2.43%	0.35%	0.0%					
30	"13. ""Демократическая партия России"""	56	1	3	0	0	0	4	5	5	6	1	3	2	5	1	0	7	2	0	4	2	3	0	1	1	0	0	0					
		0.29%	0.23%	0.64%	0.0%	0.0%	0.0%	0.31%	0.33%	0.34%	0.39%	0.28%	0.22%	0.15%	0.32%	0.11%	0.0%	0.61%	0.38%	0.0%	0.39%	1.14%	2.75%	0.0%	0.30%	1.36%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	42	2	0	2	1	2	1	1	4	4	0	2	3	1	5	0	5	2	0	3	0	2	1	0	0	1	0	0					
		0.22%	0.46%	0.0%	0.60%	0.36%	0.13%	0.07%	0.06%	0.27%	0.26%	0.0%	0.15%	0.23%	0.06%	0.58%	0.0%	0.43%	0.38%	0.0%	0.29%	0.0%	1.83%	0.22%	0.0%	0.0%	0.81%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	24	0	0	0	0	4	2	3	2	2	0	1	1	1	1	0	3	1	0	0	0	0	1	1	0	1	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.26%	0.15%	0.20%	0.13%	0.13%	0.0%	0.07%	0.07%	0.06%	0.11%	0.0%	0.26%	0.19%	0.0%	0.0%	0.0%	0.0%	0.22%	0.30%	0.0%	0.81%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1127	28	23	19	12	71	76	101	61	62	26	129	107	115	52	5	61	17	12	73	3	12	13	7	2	3	28	9					
		6.02%	6.48%	4.92%	5.79%	4.41%	4.62%	5.93%	6.86%	4.23%	4.11%	7.30%	9.73%	8.49%	7.42%	6.11%	3.33%	5.34%	3.31%	5.88%	7.17%	1.71%	11.00%	2.94%	2.15%	2.73%	2.43%	10.07%	10.97%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	3	1	3	0	8	1	1	3	5	4	4	2	2	4	0	10	1	1	3	0	0	2	1	0	0	0	0					
		0.31%	0.69%	0.21%	0.91%	0.0%	0.52%	0.07%	0.06%	0.20%	0.33%	1.12%	0.30%	0.15%	0.12%	0.47%	0.0%	0.87%	0.19%	0.49%	0.29%	0.0%	0.0%	0.45%	0.30%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3813	105	102	60	67	318	250	263	321	337	74	266	238	349	199	44	171	88	35	201	42	21	87	79	15	28	30	23					
		20.38%	24.30%	21.84%	18.29%	24.63%	20.70%	19.53%	17.86%	22.30%	22.39%	20.78%	20.07%	18.88%	22.54%	23.41%	29.33%	14.98%	17.15%	17.15%	19.74%	24.0%	19.26%	19.68%	24.30%	20.54%	22.76%	10.79%	28.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	533	12	15	6	9	24	35	40	51	28	14	38	29	39	23	5	39	21	1	25	4	10	10	19	2	4	27	3					
		2.84%	2.77%	3.21%	1.82%	3.30%	1.56%	2.73%	2.71%	3.54%	1.86%	3.93%	2.86%	2.30%	2.51%	2.70%	3.33%	3.41%	4.09%	0.49%	2.45%	2.28%	9.17%	2.26%	5.84%	2.73%	3.25%	9.71%	3.65%					
37	"20. ""Политическая партия ""Единая Россия"""	6073	140	156	114	76	476	358	482	412	501	93	403	441	534	290	35	381	158	50	362	56	39	151	121	41	52	123	28					
		32.47%	32.40%	33.40%	34.75%	27.94%	30.98%	27.96%	32.74%	28.63%	33.28%	26.12%	30.41%	35.0%	34.49%	34.11%	23.33%	33.39%	30.79%	24.50%	35.55%	32.0%	35.77%	34.16%	37.23%	56.16%	42.27%	44.24%	34.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	1	0	0	0	0	4	3	3	1	0	1	2	5	3	0	4	2	0	1	0	1	4	0	0	0	0	0					
		0.18%	0.23%	0.0%	0.0%	0.0%	0.0%	0.31%	0.20%	0.20%	0.06%	0.0%	0.07%	0.15%	0.32%	0.35%	0.0%	0.35%	0.38%	0.0%	0.09%	0.0%	0.91%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	1	0	1	1	2	6	2	3	3	1	2	3	4	1	0	0	0	0	1	0	0	0	1	0	0	0	0					
		0.17%	0.23%	0.0%	0.30%	0.36%	0.13%	0.46%	0.13%	0.20%	0.19%	0.28%	0.15%	0.23%	0.25%	0.11%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1675	28	31	35	31	195	179	169	164	138	34	81	68	67	33	8	141	67	18	60	20	4	48	24	2	3	19	8					
		8.95%	6.48%	6.63%	10.67%	11.39%	12.69%	13.98%	11.48%	11.39%	9.16%	9.55%	6.11%	5.39%	4.32%	3.88%	5.33%	12.35%	13.06%	8.82%	5.89%	11.42%	3.66%	10.85%	7.38%	2.73%	2.43%	6.83%	9.75%					
																																		
41	Против всех	1306	23	28	13	8	132	91	128	117	109	18	102	88	121	47	5	62	36	25	84	9	0	23	14	2	4	12	5					
		6.98%	5.32%	5.99%	3.96%	2.94%	8.59%	7.10%	8.69%	8.13%	7.24%	5.05%	7.69%	6.98%	7.81%	5.52%	3.33%	5.43%	7.01%	12.25%	8.25%	5.14%	0.0%	5.20%	4.30%	2.73%	3.25%	4.31%	6.09%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
