Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Поспелихинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	77	4	5	7	6	15	6	1	2	1	0	2	0	1	1	2	12	1	0	7	4	0					
		0.58%	0.32%	0.40%	0.60%	0.43%	1.30%	0.73%	0.37%	0.24%	0.15%	0.00%	0.42%	0.00%	0.20%	1.12%	0.47%	1.44%	0.23%	0.00%	1.01%	1.31%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7873	765	677	621	842	682	531	168	576	373	66	225	36	253	64	268	526	309	190	418	164	119					
		59.37%	60.96%	54.51%	53.63%	59.76%	59.30%	64.76%	61.54%	68.41%	57.30%	58.93%	47.77%	46.15%	51.63%	71.91%	63.51%	63.22%	71.36%	61.69%	60.49%	53.77%	51.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	4	0	6	4	5	2	0	4	3	0	0	0	1	0	2	1	2	0	0	0	0					
		0.26%	0.32%	0.00%	0.52%	0.28%	0.43%	0.24%	0.00%	0.48%	0.46%	0.00%	0.00%	0.00%	0.20%	0.00%	0.47%	0.12%	0.46%	0.00%	0.00%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
