Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Кармаскалинская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342	УИК №2343	УИК №2344	УИК №2345	УИК №2346	УИК №2347	УИК №2348	УИК №2349	УИК №2350	УИК №2351	УИК №2352	УИК №2353	УИК №2354	УИК №2355	УИК №2356	УИК №2357	УИК №2358	УИК №2359	УИК №2360	УИК №2361	УИК №2362	УИК №2363	УИК №2364	УИК №2365	УИК №2366	УИК №2367	УИК №2368	УИК №2369	УИК №2370	УИК №2371	УИК №2372	УИК №2373					
20	3.Политическая партия «Демократическая партия России»	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	660	3	2	2	2	17	3	21	21	10	0	4	6	6	96	21	19	7	22	123	19	6	14	2	6	4	19	16	5	24	16	4	27	3	9	2	7	5	3	2	1	6	5	3	45	22					
		1.99%	0.54%	0.72%	0.45%	0.44%	1.55%	0.73%	2.20%	0.99%	1.33%	0.00%	1.25%	2.91%	1.67%	7.29%	1.35%	8.09%	1.66%	1.38%	6.61%	0.98%	1.41%	1.27%	0.32%	3.03%	2.14%	2.52%	2.56%	1.85%	1.97%	3.21%	1.99%	3.01%	1.18%	1.02%	0.90%	1.71%	0.65%	1.41%	0.32%	0.37%	0.84%	1.13%	0.49%	2.41%	1.18%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	2					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.13%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.11%					
24	7.Политическая партия «Либерально-демократическая партия России»	129	2	0	2	1	2	2	0	16	3	0	6	0	0	38	3	3	2	3	0	11	0	2	5	0	0	1	1	0	2	0	0	1	0	2	0	0	2	0	0	1	5	2	1	4	6					
		0.39%	0.36%	0.00%	0.45%	0.22%	0.18%	0.48%	0.00%	0.75%	0.40%	0.00%	1.88%	0.00%	0.00%	2.89%	0.19%	1.28%	0.48%	0.19%	0.00%	0.57%	0.00%	0.18%	0.79%	0.00%	0.00%	0.13%	0.16%	0.00%	0.16%	0.00%	0.00%	0.11%	0.00%	0.23%	0.00%	0.00%	0.26%	0.00%	0.00%	0.37%	0.70%	0.45%	0.16%	0.21%	0.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	112	0	0	1	1	0	0	0	7	3	1	0	0	1	32	12	4	0	4	10	4	0	10	0	0	1	1	0	0	7	0	0	1	1	2	0	0	2	0	0	1	2	0	0	2	2					
		0.34%	0.00%	0.00%	0.23%	0.22%	0.00%	0.00%	0.00%	0.33%	0.40%	0.84%	0.00%	0.00%	0.28%	2.43%	0.77%	1.70%	0.00%	0.25%	0.54%	0.21%	0.00%	0.91%	0.00%	0.00%	0.53%	0.13%	0.00%	0.00%	0.57%	0.00%	0.00%	0.11%	0.39%	0.23%	0.00%	0.00%	0.26%	0.00%	0.00%	0.37%	0.28%	0.00%	0.00%	0.11%	0.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	34	0	0	0	0	0	0	2	0	1	0	0	0	0	10	0	1	2	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	1					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.43%	0.48%	0.19%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.37%	0.00%	0.00%	0.49%	0.00%	0.05%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	31999	534	274	433	448	1076	405	923	2075	733	118	310	200	347	1103	1473	199	410	1553	1712	1889	420	1071	622	192	181	730	607	265	1188	479	197	868	250	868	220	403	756	209	621	264	692	436	609	1810	1826					
		96.54%	96.91%	99.28%	98.41%	98.90%	97.82%	98.06%	96.85%	97.60%	97.21%	99.16%	96.88%	97.09%	96.66%	83.75%	95.03%	84.68%	97.39%	97.67%	91.99%	97.67%	98.59%	97.01%	98.42%	96.97%	96.79%	96.95%	96.96%	97.79%	97.30%	96.18%	98.01%	96.66%	98.43%	98.30%	98.65%	98.29%	98.05%	98.12%	99.04%	97.42%	97.05%	98.42%	98.70%	97.05%	98.01%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	8	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0					
		0.02%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.43%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.05%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
