Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Матвеевская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721					
12	Число выданных открепительных удостоверений	230	1	0	5	0	30	2	5	12	44	30	8	4	0	4	7	24	3	12	12	7	0	0	2	3	1	2	6	6	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	43	1	1	1	0	1	1	1	2	7	10	2	0	3	0	0	1	0	2	3	1	0	2	0	0	1	1	0	2	0					
14	Число неиспользованных открепительных удостоверений	170	11	12	7	12	2	1	7	0	9	8	4	3	8	8	0	8	3	0	0	5	12	12	4	3	2	10	6	1	12					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																				
18	. Глазьев Сергей Юрьевич	257	4	11	7	2	8	5	1	21	28	35	10	5	1	14	3	9	10	11	14	6	17	2	3	5	0	0	12	7	6					
		2.96%	1.41%	5.37%	3.07%	1.90%	1.56%	3.27%	0.98%	7.05%	3.47%	3.95%	1.91%	1.62%	0.26%	6.19%	3.26%	3.52%	5.24%	2.66%	3.41%	0.93%	5.52%	1.44%	2.07%	3.23%	0.00%	0.00%	4.84%	2.75%	4.65%					
19	. Малышкин Олег Александрович	330	11	1	4	3	20	6	4	7	25	53	7	5	10	7	9	13	7	11	19	28	15	10	21	5	6	4	2	10	7					
		3.80%	3.89%	0.49%	1.75%	2.86%	3.90%	3.92%	3.92%	2.35%	3.10%	5.99%	1.34%	1.62%	2.62%	3.10%	9.78%	5.08%	3.66%	2.66%	4.63%	4.33%	4.87%	7.19%	14.48%	3.23%	5.66%	2.38%	0.81%	3.92%	5.43%					
20	. Миронов Сергей Михайлович	74	2	1	2	6	3	0	0	5	4	7	5	2	0	1	0	2	1	1	4	5	7	4	7	0	2	0	2	1	0					
		0.85%	0.71%	0.49%	0.88%	5.71%	0.58%	0.00%	0.00%	1.68%	0.50%	0.79%	0.96%	0.65%	0.00%	0.44%	0.00%	0.78%	0.52%	0.24%	0.98%	0.77%	2.27%	2.88%	4.83%	0.00%	1.89%	0.00%	0.81%	0.39%	0.00%					
21	. Путин Владимир Владимирович	4570	105	145	144	48	272	117	91	111	474	494	292	209	142	121	32	125	135	220	157	307	146	72	56	95	74	67	118	142	59					
		52.66%	37.10%	70.73%	63.16%	45.71%	53.02%	76.47%	89.22%	37.25%	58.74%	55.82%	55.83%	67.86%	37.27%	53.54%	34.78%	48.83%	70.68%	53.27%	38.29%	47.52%	47.40%	51.80%	38.62%	61.29%	69.81%	39.88%	47.58%	55.69%	45.74%					
22	. Хакамада Ирина Муцуовна	156	0	3	0	7	6	1	2	3	30	16	13	1	6	2	0	11	4	6	9	8	6	6	0	5	4	0	4	1	2					
		1.80%	0.00%	1.46%	0.00%	6.67%	1.17%	0.65%	1.96%	1.01%	3.72%	1.81%	2.49%	0.32%	1.57%	0.88%	0.00%	4.30%	2.09%	1.45%	2.20%	1.24%	1.95%	4.32%	0.00%	3.23%	3.77%	0.00%	1.61%	0.39%	1.55%					
23	. Харитонов Николай Михайлович	3058	157	44	63	37	190	20	4	145	205	241	179	81	218	77	44	89	26	159	198	281	110	41	56	40	16	94	101	90	52					
		35.24%	55.48%	21.46%	27.63%	35.24%	37.04%	13.07%	3.92%	48.66%	25.40%	27.23%	34.23%	26.30%	57.22%	34.07%	47.83%	34.77%	13.61%	38.50%	48.29%	43.50%	35.71%	29.50%	38.62%	25.81%	15.09%	55.95%	40.73%	35.29%	40.31%					
																																				
24	Против всех	157	4	0	5	1	8	2	0	5	31	33	12	3	2	3	3	4	3	1	5	8	4	3	1	2	2	2	6	3	1					
		1.81%	1.41%	0.00%	2.19%	0.95%	1.56%	1.31%	0.00%	1.68%	3.84%	3.73%	2.29%	0.97%	0.52%	1.33%	3.26%	1.56%	1.57%	0.24%	1.22%	1.24%	1.30%	2.16%	0.69%	1.29%	1.89%	1.19%	2.42%	1.18%	0.78%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
