Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Комсомольская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573					
		1.33%	0.00%	2.00%	0.65%	1.64%	0.93%	0.00%	1.48%	1.65%	2.20%	0.47%	0.93%	3.20%	0.54%	0.51%	1.49%	1.18%	1.55%	2.80%	0.78%	1.39%	1.35%	1.04%	1.06%	1.65%	0.69%	0.87%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8773	161	541	310	422	208	59	104	381	283	169	94	197	269	133	548	766	481	269	151	456	307	407	226	340	619	872					
		54.41%	74.19%	51.52%	66.95%	53.08%	64.40%	81.94%	77.04%	48.23%	56.49%	79.34%	87.85%	70.11%	72.70%	67.86%	40.96%	50.36%	57.40%	47.11%	58.53%	52.66%	68.83%	42.13%	60.11%	51.13%	53.18%	54.40%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	98	1	9	2	2	2	0	1	2	0	0	0	0	2	0	10	13	7	3	2	2	0	9	3	7	7	14					
		0.61%	0.46%	0.86%	0.43%	0.25%	0.62%	0.00%	0.74%	0.25%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.75%	0.85%	0.84%	0.53%	0.78%	0.23%	0.00%	0.93%	0.80%	1.05%	0.60%	0.87%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
