Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Зимовниковская районная																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	691	27	35	35	35	40	30	35	30	15	15	15	15	15	15	25	20	15	15	25	15	30	25	15	15	20	15	25	15	30	29					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	192	21	9	18	18	21	12	7	6	0	0	2	0	1	0	2	8	1	1	2	1	4	2	2	0	5	6	15	8	13	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	126	17	3	5	10	8	2	3	15	2	3	3	3	4	0	2	4	2	3	1	1	4	0	4	1	9	3	4	3	5	2					
14	Число погашенных неиспользованных открепительных удостоверений	499	6	26	17	17	19	18	28	24	15	15	13	15	14	15	23	12	14	14	23	14	26	23	13	15	15	9	10	7	17	22					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	2	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	543	34	33	24	25	23	17	14	12	9	8	3	1	1	7	13	13	6	10	45	14	34	31	13	17	19	13	28	7	46	23					
		3.41%	3.46%	4.10%	3.07%	2.98%	1.79%	3.13%	1.58%	1.54%	3.37%	4.85%	1.06%	1.05%	1.45%	3.47%	1.67%	2.77%	2.41%	4.17%	8.49%	5.53%	3.78%	5.60%	3.95%	3.93%	3.78%	3.35%	3.24%	2.53%	8.44%	3.68%					
19	2.Всероссийская политическая партия «Гражданская Сила»	44	3	2	3	0	8	2	4	3	0	1	1	0	1	0	0	2	0	0	1	0	2	2	1	1	1	2	1	2	0	1					
		0.28%	0.30%	0.25%	0.38%	0.00%	0.62%	0.37%	0.45%	0.39%	0.00%	0.61%	0.35%	0.00%	1.45%	0.00%	0.00%	0.43%	0.00%	0.00%	0.19%	0.00%	0.22%	0.36%	0.30%	0.23%	0.20%	0.52%	0.12%	0.72%	0.00%	0.16%					
20	3.Политическая партия «Демократическая партия России»	20	2	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1	2	1	3	0	0	1	0	1	0					
		0.13%	0.20%	0.00%	0.00%	0.12%	0.08%	0.18%	0.00%	0.13%	0.37%	0.61%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.42%	0.19%	0.00%	0.11%	0.36%	0.30%	0.69%	0.00%	0.00%	0.12%	0.00%	0.18%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2202	189	108	88	129	254	72	142	124	23	23	27	13	0	22	71	74	4	32	42	39	84	87	27	58	90	59	74	18	92	137					
		13.83%	19.21%	13.42%	11.25%	15.36%	19.75%	13.26%	16.01%	15.92%	8.61%	13.94%	9.54%	13.68%	0.00%	10.89%	9.13%	15.78%	1.61%	13.33%	7.92%	15.42%	9.33%	15.70%	8.21%	13.39%	17.93%	15.21%	8.57%	6.50%	16.88%	21.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	4	0	3	1	1	1	0	0	0	2	0	0	0	0	1	1	0	0	2	1	0	1	1	3	2	0	0	0	0	0					
		0.15%	0.41%	0.00%	0.38%	0.12%	0.08%	0.18%	0.00%	0.00%	0.00%	1.21%	0.00%	0.00%	0.00%	0.00%	0.13%	0.21%	0.00%	0.00%	0.38%	0.40%	0.00%	0.18%	0.30%	0.69%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	52	1	3	2	1	3	0	3	22	0	2	1	0	1	0	2	0	0	2	0	0	1	0	0	0	0	3	2	0	2	1					
		0.33%	0.10%	0.37%	0.26%	0.12%	0.23%	0.00%	0.34%	2.82%	0.00%	1.21%	0.35%	0.00%	1.45%	0.00%	0.26%	0.00%	0.00%	0.83%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.77%	0.23%	0.00%	0.37%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	966	52	49	59	41	62	34	59	50	23	8	10	3	1	9	57	37	13	32	48	9	48	46	14	27	21	27	49	28	31	19					
		6.07%	5.28%	6.09%	7.54%	4.88%	4.82%	6.26%	6.65%	6.42%	8.61%	4.85%	3.53%	3.16%	1.45%	4.46%	7.33%	7.89%	5.22%	13.33%	9.06%	3.56%	5.33%	8.30%	4.26%	6.24%	4.18%	6.96%	5.68%	10.11%	5.69%	3.04%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1458	109	111	92	94	145	45	132	69	20	20	31	4	4	19	39	55	8	10	54	17	52	29	18	40	37	53	50	21	45	35					
		9.16%	11.08%	13.79%	11.76%	11.19%	11.28%	8.29%	14.88%	8.86%	7.49%	12.12%	10.95%	4.21%	5.80%	9.41%	5.01%	11.73%	3.21%	4.17%	10.19%	6.72%	5.78%	5.23%	5.47%	9.24%	7.37%	13.66%	5.79%	7.58%	8.26%	5.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	128	7	6	4	4	10	3	4	18	3	1	6	1	0	0	5	6	0	3	3	1	6	10	2	1	5	1	8	4	4	2					
		0.80%	0.71%	0.75%	0.51%	0.48%	0.78%	0.55%	0.45%	2.31%	1.12%	0.61%	2.12%	1.05%	0.00%	0.00%	0.64%	1.28%	0.00%	1.25%	0.57%	0.40%	0.67%	1.81%	0.61%	0.23%	0.99%	0.26%	0.93%	1.44%	0.73%	0.32%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10301	563	487	497	539	768	365	517	466	186	98	200	73	61	137	584	278	213	144	333	168	668	344	252	269	320	219	636	195	320	401					
		64.70%	57.22%	60.50%	63.55%	64.17%	59.72%	67.22%	58.29%	59.82%	69.66%	59.39%	70.67%	76.84%	88.41%	67.82%	75.06%	59.28%	85.54%	60.00%	62.83%	66.40%	74.22%	62.09%	76.60%	62.12%	63.75%	56.44%	73.70%	70.40%	58.72%	64.16%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	61	9	0	3	1	5	0	5	2	1	1	1	0	0	2	2	1	0	4	0	0	1	0	0	4	4	8	2	1	2	2					
		0.38%	0.91%	0.00%	0.38%	0.12%	0.39%	0.00%	0.56%	0.26%	0.37%	0.61%	0.35%	0.00%	0.00%	0.99%	0.26%	0.21%	0.00%	1.67%	0.00%	0.00%	0.11%	0.00%	0.00%	0.92%	0.80%	2.06%	0.23%	0.36%	0.37%	0.32%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
