Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Шелковская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	60	1	1	0	3	3	3	3	2	3	5	4	4	4	2	3	1	3	2	1	1	2	4	0	1	2	2					
		0.20%	0.28%	0.10%	0.00%	0.27%	0.20%	0.24%	0.24%	0.38%	0.17%	0.25%	0.20%	0.19%	0.22%	0.19%	0.39%	0.13%	0.24%	0.16%	0.25%	0.18%	0.16%	0.19%	0.00%	0.27%	0.24%	0.25%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	19	1	0	0	1	1	1	1	0	1	2	1	1	2	0	0	1	2	0	0	1	0	2	0	0	1	0					
		0.06%	0.28%	0.00%	0.00%	0.09%	0.07%	0.08%	0.08%	0.00%	0.06%	0.10%	0.05%	0.05%	0.11%	0.00%	0.00%	0.13%	0.16%	0.00%	0.00%	0.18%	0.00%	0.09%	0.00%	0.00%	0.12%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	39	0	0	1	1	2	1	2	1	2	2	2	3	1	3	1	1	1	2	1	0	2	4	1	1	1	3					
		0.13%	0.00%	0.00%	0.09%	0.09%	0.13%	0.08%	0.16%	0.19%	0.11%	0.10%	0.10%	0.14%	0.06%	0.29%	0.13%	0.13%	0.08%	0.16%	0.25%	0.00%	0.16%	0.19%	0.54%	0.27%	0.12%	0.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	15	0	0	0	1	0	1	1	0	2	2	1	2	1	0	0	1	0	1	0	0	1	1	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.09%	0.00%	0.08%	0.08%	0.00%	0.11%	0.10%	0.05%	0.09%	0.06%	0.00%	0.00%	0.13%	0.00%	0.08%	0.00%	0.00%	0.08%	0.05%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	29308	349	1006	1119	1126	1502	1234	1256	524	1770	2010	2008	2137	1769	1021	771	742	1223	1238	391	538	1242	2143	185	375	829	800					
		99.47%	99.43%	99.90%	99.82%	99.47%	99.54%	99.44%	99.45%	99.43%	99.38%	99.41%	99.50%	99.44%	99.44%	99.51%	99.48%	99.46%	99.35%	99.44%	99.49%	99.45%	99.36%	99.44%	99.46%	99.47%	99.40%	99.38%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	11	0	0	0	0	1	1	0	0	2	0	0	1	1	0	0	0	0	1	0	1	2	0	0	0	1	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.07%	0.08%	0.00%	0.00%	0.11%	0.00%	0.00%	0.05%	0.06%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.18%	0.16%	0.00%	0.00%	0.00%	0.12%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
