Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Шелковская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22455	149	951	1001	999	1106	1096	901	357	1475	1899	1190	1043	1120	847	580	685	1059	1000	337	440	1237	780	181	421	763	838					
		99.40%	99.33%	99.27%	99.60%	99.01%	99.37%	99.19%	99.34%	99.72%	99.66%	99.42%	99.50%	99.24%	99.20%	99.65%	99.83%	99.71%	99.34%	99.50%	99.70%	99.55%	99.28%	99.24%	99.45%	99.29%	99.35%	99.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	14	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	1	3	0	0	1	2	0	0	0	2	0					
		0.06%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.09%	0.00%	0.00%	0.15%	0.28%	0.00%	0.00%	0.23%	0.16%	0.00%	0.00%	0.00%	0.26%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
