Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Новодеревеньковская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	170	29	26	7	6	4	4	17	0	2	3	2	4	7	8	9	8	14	3	4	4	3	6					
		2.33%	2.21%	2.22%	3.47%	2.64%	1.54%	1.13%	5.47%	0.00%	1.04%	1.69%	0.97%	1.10%	2.62%	2.27%	5.84%	5.41%	2.95%	0.99%	2.47%	2.26%	1.76%	2.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	10	7	0	1	1	1	0	1	0	0	0	0	0	0	1	1	6	0	0	1	0	0					
		0.41%	0.76%	0.60%	0.00%	0.44%	0.38%	0.28%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.68%	1.27%	0.00%	0.00%	0.56%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1					
		0.11%	0.15%	0.17%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.44%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	911	225	181	25	18	23	38	16	12	18	31	16	73	49	45	20	18	41	23	6	7	16	10					
		12.47%	17.18%	15.44%	12.38%	7.93%	8.85%	10.73%	5.14%	12.63%	9.38%	17.51%	7.73%	20.00%	18.35%	12.75%	12.99%	12.16%	8.65%	7.57%	3.70%	3.95%	9.41%	4.41%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	27	13	5	0	1	1	1	0	0	1	0	0	0	0	1	0	3	0	0	0	0	1	0					
		0.37%	0.99%	0.43%	0.00%	0.44%	0.38%	0.28%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	2.03%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0					
		0.04%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	503	123	117	14	15	13	21	16	4	23	6	14	3	7	15	8	12	43	4	13	8	8	16					
		6.88%	9.39%	9.98%	6.93%	6.61%	5.00%	5.93%	5.14%	4.21%	11.98%	3.39%	6.76%	0.82%	2.62%	4.25%	5.19%	8.11%	9.07%	1.32%	8.02%	4.52%	4.71%	7.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	610	111	103	33	18	7	25	24	10	6	66	18	45	17	7	12	14	30	18	6	8	19	13					
		8.35%	8.47%	8.79%	16.34%	7.93%	2.69%	7.06%	7.72%	10.53%	3.13%	37.29%	8.70%	12.33%	6.37%	1.98%	7.79%	9.46%	6.33%	5.92%	3.70%	4.52%	11.18%	5.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	38	4	6	0	1	3	2	5	0	0	0	1	4	2	1	0	4	1	1	2	0	0	1					
		0.52%	0.31%	0.51%	0.00%	0.44%	1.15%	0.56%	1.61%	0.00%	0.00%	0.00%	0.48%	1.10%	0.75%	0.28%	0.00%	2.70%	0.21%	0.33%	1.23%	0.00%	0.00%	0.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4856	768	711	123	165	201	260	210	65	140	71	151	214	180	272	96	87	335	254	121	145	113	174					
		66.45%	58.63%	60.67%	60.89%	72.69%	77.31%	73.45%	67.52%	68.42%	72.92%	40.11%	72.95%	58.63%	67.42%	77.05%	62.34%	58.78%	70.68%	83.55%	74.69%	81.92%	66.47%	76.65%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	10	5	0	0	2	1	1	2	0	0	3	0	1	1	4	0	3	0	0	0	0	0					
		0.45%	0.76%	0.43%	0.00%	0.00%	0.77%	0.28%	0.32%	2.11%	0.00%	0.00%	1.45%	0.00%	0.37%	0.28%	2.60%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
