Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Чесменская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.81%	0.0%	0.0%	0.34%	0.0%	0.18%	0.0%	0.0%	0.0%	0.29%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	34	2	1	0	1	1	0	0	0	1	1	1	4	4	0	1	0	2	2	1	0	2	1	3	1	2	0	2	0	1					
		0.37%	0.36%	0.82%	0.0%	0.55%	0.33%	0.0%	0.0%	0.0%	0.73%	0.41%	0.53%	1.41%	0.53%	0.0%	1.29%	0.0%	0.62%	0.99%	0.24%	0.0%	1.55%	0.42%	0.51%	0.93%	0.36%	0.0%	0.16%	0.0%	0.29%					
30	"13. ""Демократическая партия России"""	15	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	1	4	2	1	0					
		0.16%	0.0%	0.0%	0.0%	1.10%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.17%	0.0%	0.18%	0.40%	0.16%	0.43%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	3	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1					
		0.12%	0.54%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.08%	0.43%	0.29%					
32	"15. ""Партия СЛОН"""	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	2	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.36%	0.30%	0.16%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	228	15	1	0	8	5	7	0	5	6	3	4	5	27	0	2	2	9	9	12	0	1	1	15	4	21	29	18	3	16					
		2.50%	2.73%	0.82%	0.0%	4.41%	1.65%	2.16%	0.0%	2.17%	4.41%	1.25%	2.15%	1.76%	3.64%	0.0%	2.59%	3.44%	2.83%	4.45%	2.94%	0.0%	0.77%	0.42%	2.59%	3.73%	3.82%	2.96%	1.52%	1.31%	4.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	0	0	3	2	1	1	0	4	0	2	0	0	5	0	0	1	2	0	1	0	0	1	0	2	1	1	2	2	0					
		0.34%	0.0%	0.0%	2.94%	1.10%	0.33%	0.30%	0.0%	1.73%	0.0%	0.83%	0.0%	0.0%	0.67%	0.0%	0.0%	1.72%	0.62%	0.0%	0.24%	0.0%	0.0%	0.42%	0.0%	1.86%	0.18%	0.10%	0.16%	0.87%	0.0%					
35	"18. ""ЛДПР"""	999	86	3	14	22	38	24	19	41	21	24	31	22	105	12	6	5	34	32	20	6	27	16	35	8	82	104	117	10	35					
		10.98%	15.69%	2.47%	13.72%	12.15%	12.58%	7.43%	18.44%	17.82%	15.44%	10.04%	16.66%	7.77%	14.17%	14.45%	7.79%	8.62%	10.69%	15.84%	4.90%	4.91%	20.93%	6.72%	6.05%	7.47%	14.93%	10.63%	9.93%	4.36%	10.23%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	126	14	2	0	1	1	6	0	5	0	5	5	3	20	0	0	1	2	3	5	1	1	0	10	1	6	10	9	4	11					
		1.38%	2.55%	1.65%	0.0%	0.55%	0.33%	1.85%	0.0%	2.17%	0.0%	2.09%	2.68%	1.06%	2.69%	0.0%	0.0%	1.72%	0.62%	1.48%	1.22%	0.81%	0.77%	0.0%	1.73%	0.93%	1.09%	1.02%	0.76%	1.74%	3.21%					
37	"20. ""Политическая партия ""Единая Россия"""	3550	155	69	33	75	156	105	43	51	52	94	77	137	229	32	23	26	125	77	100	14	44	142	411	60	192	356	495	74	103					
		39.04%	28.28%	57.02%	32.35%	41.43%	51.65%	32.50%	41.74%	22.17%	38.23%	39.33%	41.39%	48.40%	30.90%	38.55%	29.87%	44.82%	39.30%	38.11%	24.50%	11.47%	34.10%	59.66%	71.10%	56.07%	34.97%	36.40%	42.02%	32.31%	30.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	2	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	2	2	1	1					
		0.16%	0.0%	1.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.41%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.16%	0.43%	0.29%					
39	"22. ""Развитие предпринимательства"""	11	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	2	1	1	0					
		0.12%	0.18%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.31%	0.49%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.18%	0.20%	0.08%	0.43%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1256	101	13	16	35	26	62	11	21	16	29	31	26	109	17	11	2	32	23	80	15	16	24	45	2	69	153	180	57	34					
		13.81%	18.43%	10.74%	15.68%	19.33%	8.60%	19.19%	10.67%	9.13%	11.76%	12.13%	16.66%	9.18%	14.70%	20.48%	14.28%	3.44%	10.06%	11.38%	19.60%	12.29%	12.40%	10.08%	7.78%	1.86%	12.56%	15.64%	15.28%	24.89%	9.94%					
																																				
41	Против всех	203	8	0	0	0	12	12	4	11	3	4	1	9	8	2	2	1	11	5	11	3	3	3	7	0	9	37	28	4	5					
		2.23%	1.45%	0.0%	0.0%	0.0%	3.97%	3.71%	3.88%	4.78%	2.20%	1.67%	0.53%	3.18%	1.07%	2.40%	2.59%	1.72%	3.45%	2.47%	2.69%	2.45%	2.32%	1.26%	1.21%	0.0%	1.63%	3.78%	2.37%	1.74%	1.46%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
