Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Брасовская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	240	10	3	8	5	5	2	2	2	5	3	5	5	3	3	5	3	3	3	5	3	3	5	3	5	3	3	3	6	15	15	25	20	15	19	7	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	130	7	2	8	1	2	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	5	10	14	17	16	11	18	4	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	89	1	0	2	1	1	3	0	1	5	3	6	0	2	0	3	1	1	1	3	2	4	1	1	4	1	0	1	5	3	6	4	4	3	3	3	10					
14	Число погашенных неиспользованных открепительных удостоверений	110	3	1	0	4	3	2	2	2	3	3	5	4	3	2	4	3	3	3	5	3	2	3	3	5	3	3	3	1	5	1	8	4	4	1	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	220	20	7	6	10	9	5	0	0	3	6	1	3	3	12	5	7	9	1	4	3	2	8	0	6	0	3	2	9	15	13	14	12	9	7	4	2					
		2.09%	3.21%	4.19%	2.52%	4.02%	2.33%	4.46%	0.00%	0.00%	1.00%	8.22%	0.56%	1.11%	4.76%	5.15%	0.71%	2.65%	5.29%	1.49%	1.82%	1.44%	2.20%	1.79%	0.00%	2.86%	0.00%	2.80%	2.78%	1.84%	2.69%	1.50%	2.16%	1.81%	1.61%	1.54%	1.03%	0.81%					
19	2.Всероссийская политическая партия «Гражданская Сила»	47	1	4	1	0	1	7	0	0	1	0	1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	6	2	3	5	4	1	0					
		0.45%	0.16%	2.40%	0.42%	0.00%	0.26%	6.25%	0.00%	0.00%	0.33%	0.00%	0.56%	0.37%	3.17%	0.86%	0.00%	0.38%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.18%	0.69%	0.31%	0.45%	0.89%	0.88%	0.26%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	1	0					
		0.09%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	1.39%	0.41%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.26%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1868	118	19	66	14	38	28	6	7	57	8	16	44	15	60	95	40	36	9	20	67	24	66	1	57	16	17	22	75	131	212	137	112	80	71	61	23					
		17.76%	18.94%	11.38%	27.73%	5.62%	9.82%	25.00%	17.14%	26.92%	19.00%	10.96%	8.94%	16.24%	23.81%	25.75%	13.46%	15.15%	21.18%	13.43%	9.09%	32.21%	26.37%	14.77%	1.45%	27.14%	29.09%	15.89%	30.56%	15.31%	23.52%	24.45%	21.17%	16.87%	14.29%	15.60%	15.64%	9.31%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	61	0	0	0	1	4	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	8	5	7	8	5	1	4	0	2					
		0.58%	0.00%	0.00%	0.00%	0.40%	1.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.12%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.63%	0.90%	0.81%	1.24%	0.75%	0.18%	0.88%	0.00%	0.81%					
23	6.Политическая партия «Партия социальной справедливости»	15	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	2	0	0	1	2	0	0					
		0.14%	0.32%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	1.37%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.90%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.23%	0.00%	0.00%	0.18%	0.44%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	534	27	10	8	20	24	7	2	1	21	4	17	8	2	11	43	19	3	4	7	7	6	15	2	2	2	4	3	37	32	34	37	27	35	20	13	20					
		5.08%	4.33%	5.99%	3.36%	8.03%	6.20%	6.25%	5.71%	3.85%	7.00%	5.48%	9.50%	2.95%	3.17%	4.72%	6.09%	7.20%	1.76%	5.97%	3.18%	3.37%	6.59%	3.36%	2.90%	0.95%	3.64%	3.74%	4.17%	7.55%	5.75%	3.92%	5.72%	4.07%	6.25%	4.40%	3.33%	8.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	789	42	15	9	10	29	5	3	5	14	2	18	26	3	23	44	28	12	14	10	12	3	32	3	18	4	6	0	27	35	75	57	49	76	47	25	8					
		7.50%	6.74%	8.98%	3.78%	4.02%	7.49%	4.46%	8.57%	19.23%	4.67%	2.74%	10.06%	9.59%	4.76%	9.87%	6.23%	10.61%	7.06%	20.90%	4.55%	5.77%	3.30%	7.16%	4.35%	8.57%	7.27%	5.61%	0.00%	5.51%	6.28%	8.65%	8.81%	7.38%	13.57%	10.33%	6.41%	3.24%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	95	9	1	0	2	2	0	1	0	2	1	4	6	0	2	7	2	1	1	2	0	1	0	0	0	0	1	1	2	11	4	3	10	5	9	4	1					
		0.90%	1.44%	0.60%	0.00%	0.80%	0.52%	0.00%	2.86%	0.00%	0.67%	1.37%	2.23%	2.21%	0.00%	0.86%	0.99%	0.76%	0.59%	1.49%	0.91%	0.00%	1.10%	0.00%	0.00%	0.00%	0.00%	0.93%	1.39%	0.41%	1.97%	0.46%	0.46%	1.51%	0.89%	1.98%	1.03%	0.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6737	385	106	142	187	277	59	23	13	200	50	119	182	36	123	486	161	107	38	175	119	54	320	60	125	33	76	39	321	318	501	375	441	346	280	271	189					
		64.05%	61.80%	63.47%	59.66%	75.10%	71.58%	52.68%	65.71%	50.00%	66.67%	68.49%	66.48%	67.16%	57.14%	52.79%	68.84%	60.98%	62.94%	56.72%	79.55%	57.21%	59.34%	71.59%	86.96%	59.52%	60.00%	71.03%	54.17%	65.51%	57.09%	57.79%	57.96%	66.42%	61.79%	61.54%	69.49%	76.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	46	10	2	1	2	1	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	2	1	0	0	0	0	1	4	4	5	3	0	3	1	1					
		0.44%	1.61%	1.20%	0.42%	0.80%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.38%	0.59%	0.00%	0.45%	0.00%	0.00%	0.45%	1.45%	0.00%	0.00%	0.00%	0.00%	0.20%	0.72%	0.46%	0.77%	0.45%	0.00%	0.66%	0.26%	0.40%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
