Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
"Наименование Избирательной комиссии:    Ярославль, Кировская"																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	2100	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	50	550					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	543	12	10	27	22	34	22	21	15	18	23	38	16	23	25	18	19	15	29	23	31	26	17	17	32	8	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	439	17	11	27	18	22	10	16	9	12	6	17	11	13	10	15	20	14	17	11	8	12	16	31	18	18	57	3					
14	Число погашенных открепительных удостоверений	1588	48	50	33	38	26	38	39	45	42	37	22	44	37	35	42	41	45	31	37	29	34	43	74	28	52	49	549					
15	Число открепительных удостоверений выданных ТИК	12	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных бюллетеней	4	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	333	11	7	11	6	9	13	5	12	8	11	8	10	15	17	15	12	5	14	17	10	22	17	27	17	14	6	14					
		0.92%	1.18%	0.63%	0.85%	0.42%	0.56%	0.92%	0.32%	1.04%	0.73%	0.85%	0.71%	0.64%	0.99%	1.01%	1.13%	0.80%	0.46%	0.83%	1.27%	0.78%	1.50%	1.11%	1.76%	1.19%	1.60%	3.29%	0.67%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3601	90	146	163	160	177	176	165	162	110	134	142	159	208	164	143	156	68	155	129	106	125	143	131	129	38	12	110					
		10.03%	9.65%	13.30%	12.68%	11.26%	11.20%	12.58%	10.72%	14.07%	10.04%	10.43%	12.65%	10.17%	13.85%	9.82%	10.81%	10.40%	6.36%	9.26%	9.68%	8.30%	8.54%	9.39%	8.58%	9.04%	4.36%	6.59%	5.30%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	894	22	30	24	36	38	30	38	31	22	42	22	28	39	43	38	42	30	39	45	36	52	38	48	36	29	2	14					
		2.49%	2.36%	2.73%	1.86%	2.53%	2.40%	2.14%	2.46%	2.69%	2.00%	3.27%	1.96%	1.79%	2.59%	2.57%	2.87%	2.80%	2.80%	2.33%	3.37%	2.81%	3.55%	2.49%	3.14%	2.52%	3.32%	1.09%	0.67%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2831	95	135	87	116	150	94	136	116	102	107	72	140	151	156	81	128	79	132	91	110	115	117	124	89	25	6	77					
		7.89%	10.19%	12.30%	6.77%	8.16%	9.49%	6.71%	8.83%	10.07%	9.31%	8.33%	6.41%	8.96%	10.05%	9.34%	6.12%	8.53%	7.39%	7.89%	6.83%	8.61%	7.86%	7.68%	8.12%	6.24%	2.87%	3.29%	3.71%					
22	"5. ""За Русь Святую"""	234	1	4	5	11	9	6	7	10	9	8	12	10	7	7	5	14	7	19	12	11	8	7	12	9	11	1	12					
		0.65%	0.10%	0.36%	0.38%	0.77%	0.56%	0.42%	0.45%	0.86%	0.82%	0.62%	1.06%	0.64%	0.46%	0.41%	0.37%	0.93%	0.65%	1.13%	0.90%	0.86%	0.54%	0.45%	0.78%	0.63%	1.26%	0.54%	0.57%					
23	"6. ""Объединенная Российская партия ""Русь"""	75	1	8	8	1	4	2	6	0	1	1	0	2	2	5	1	1	2	1	1	5	1	4	5	3	2	0	8					
		0.20%	0.10%	0.72%	0.62%	0.07%	0.25%	0.14%	0.38%	0.0%	0.09%	0.07%	0.0%	0.12%	0.13%	0.29%	0.07%	0.06%	0.18%	0.05%	0.07%	0.39%	0.06%	0.26%	0.32%	0.21%	0.22%	0.0%	0.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	390	10	17	20	25	18	15	16	15	15	24	3	13	16	12	9	13	8	18	6	21	19	18	16	10	13	0	20					
		1.08%	1.07%	1.54%	1.55%	1.76%	1.13%	1.07%	1.03%	1.30%	1.36%	1.86%	0.26%	0.83%	1.06%	0.71%	0.68%	0.86%	0.74%	1.07%	0.45%	1.64%	1.29%	1.18%	1.04%	0.70%	1.49%	0.0%	0.96%					
25	"8. ""Народно-республиканская партия России"""	35	2	0	1	1	1	2	1	0	1	1	0	2	1	2	1	0	1	2	2	1	3	1	1	2	4	1	1					
		0.09%	0.21%	0.0%	0.07%	0.07%	0.06%	0.14%	0.06%	0.0%	0.09%	0.07%	0.0%	0.12%	0.06%	0.11%	0.07%	0.0%	0.09%	0.11%	0.15%	0.07%	0.20%	0.06%	0.06%	0.14%	0.45%	0.54%	0.04%					
26	"9. ""Российская экологическая партия ""Зеленые"""	356	16	9	15	21	16	9	19	8	14	7	15	11	11	21	6	9	6	24	16	15	14	18	11	9	7	3	26					
		0.99%	1.71%	0.82%	1.16%	1.47%	1.01%	0.64%	1.23%	0.69%	1.27%	0.54%	1.33%	0.70%	0.73%	1.25%	0.45%	0.60%	0.56%	1.43%	1.20%	1.17%	0.95%	1.18%	0.72%	0.63%	0.80%	1.64%	1.25%					
27	"10. ""Аграрная партия России"""	1019	36	25	34	38	63	45	33	34	25	33	30	42	31	50	39	59	34	53	49	33	52	55	49	28	24	8	17					
		2.84%	3.86%	2.27%	2.64%	2.67%	3.98%	3.21%	2.14%	2.95%	2.28%	2.57%	2.67%	2.68%	2.06%	2.99%	2.95%	3.93%	3.18%	3.16%	3.67%	2.58%	3.55%	3.61%	3.21%	1.96%	2.75%	4.39%	0.81%					
28	"11. ""Истинные патриоты России"""	30	0	0	1	3	0	1	0	1	1	0	3	0	2	1	0	0	0	3	1	0	1	1	0	0	0	1	10					
		0.08%	0.0%	0.0%	0.07%	0.21%	0.0%	0.07%	0.0%	0.08%	0.09%	0.0%	0.26%	0.0%	0.13%	0.05%	0.0%	0.0%	0.0%	0.17%	0.07%	0.0%	0.06%	0.06%	0.0%	0.0%	0.0%	0.54%	0.48%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	442	17	14	19	14	16	18	21	14	15	18	8	21	17	21	14	22	25	16	14	8	22	16	16	13	13	5	25					
		1.23%	1.82%	1.27%	1.47%	0.98%	1.01%	1.28%	1.36%	1.21%	1.36%	1.40%	0.71%	1.34%	1.13%	1.25%	1.05%	1.46%	2.34%	0.95%	1.05%	0.62%	1.50%	1.05%	1.04%	0.91%	1.49%	2.74%	1.20%					
30	"13. ""Демократическая партия России"""	63	2	2	2	2	4	4	2	0	0	0	0	4	3	4	1	2	5	5	2	0	4	2	2	4	3	0	4					
		0.17%	0.21%	0.18%	0.15%	0.14%	0.25%	0.28%	0.12%	0.0%	0.0%	0.0%	0.0%	0.25%	0.19%	0.23%	0.07%	0.13%	0.46%	0.29%	0.15%	0.0%	0.27%	0.13%	0.13%	0.28%	0.34%	0.0%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	75	0	2	4	2	3	1	5	1	4	4	2	3	1	2	4	1	3	2	4	6	0	8	3	2	0	1	7					
		0.20%	0.0%	0.18%	0.31%	0.14%	0.18%	0.07%	0.32%	0.08%	0.36%	0.31%	0.17%	0.19%	0.06%	0.11%	0.30%	0.06%	0.28%	0.11%	0.30%	0.46%	0.0%	0.52%	0.19%	0.14%	0.0%	0.54%	0.33%					
32	"15. ""Партия СЛОН"""	111	2	5	3	7	3	5	6	0	7	1	5	4	2	2	3	3	2	2	6	2	2	3	5	4	1	1	25					
		0.30%	0.21%	0.45%	0.23%	0.49%	0.18%	0.35%	0.38%	0.0%	0.63%	0.07%	0.44%	0.25%	0.13%	0.11%	0.22%	0.20%	0.18%	0.11%	0.45%	0.15%	0.13%	0.19%	0.32%	0.28%	0.11%	0.54%	1.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4665	118	119	162	179	205	215	216	152	190	163	158	228	170	224	179	224	112	273	210	145	175	208	157	163	91	25	204					
		13.00%	12.66%	10.84%	12.60%	12.60%	12.98%	15.36%	14.03%	13.20%	17.35%	12.69%	14.08%	14.59%	11.32%	13.41%	13.54%	14.94%	10.48%	16.31%	15.76%	11.35%	11.96%	13.66%	10.28%	11.43%	10.44%	13.73%	9.83%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	51	1	3	3	2	0	1	0	0	1	3	0	2	2	0	0	3	4	2	4	0	1	3	1	1	4	0	10					
		0.14%	0.10%	0.27%	0.23%	0.14%	0.0%	0.07%	0.0%	0.0%	0.09%	0.23%	0.0%	0.12%	0.13%	0.0%	0.0%	0.20%	0.37%	0.11%	0.30%	0.0%	0.06%	0.19%	0.06%	0.07%	0.45%	0.0%	0.48%					
35	"18. ""ЛДПР"""	2936	72	67	121	126	106	94	124	79	85	100	63	125	94	127	98	129	84	118	104	89	145	110	128	116	98	18	316					
		8.18%	7.72%	6.10%	9.41%	8.87%	6.71%	6.71%	8.05%	6.86%	7.76%	7.78%	5.61%	8.00%	6.26%	7.60%	7.41%	8.60%	7.86%	7.05%	7.80%	6.96%	9.91%	7.22%	8.38%	8.13%	11.25%	9.89%	15.22%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	521	7	9	14	31	12	14	27	15	18	24	30	27	26	22	13	17	19	18	15	23	16	28	25	34	17	2	18					
		1.45%	0.75%	0.82%	1.08%	2.18%	0.75%	1.00%	1.75%	1.30%	1.64%	1.86%	2.67%	1.72%	1.73%	1.31%	0.98%	1.13%	1.77%	1.07%	1.12%	1.80%	1.09%	1.83%	1.63%	2.38%	1.95%	1.09%	0.86%					
37	"20. ""Политическая партия ""Единая Россия"""	10817	253	318	410	402	448	385	460	305	288	386	356	471	424	511	434	392	370	457	377	398	398	445	478	506	289	54	802					
		30.15%	27.14%	28.98%	31.90%	28.30%	28.37%	27.51%	29.88%	26.49%	26.30%	30.06%	31.72%	30.15%	28.24%	30.59%	32.82%	26.15%	34.64%	27.31%	28.30%	31.16%	27.20%	29.23%	31.32%	35.48%	33.18%	29.67%	38.65%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	1	4	1	0	1	0	0	0	1	1	0	2	1	0	0	1	2	0	0	1	2	3	2	1	0	1	8					
		0.09%	0.10%	0.36%	0.07%	0.0%	0.06%	0.0%	0.0%	0.0%	0.09%	0.07%	0.0%	0.12%	0.06%	0.0%	0.0%	0.06%	0.18%	0.0%	0.0%	0.07%	0.13%	0.19%	0.13%	0.07%	0.0%	0.54%	0.38%					
39	"22. ""Развитие предпринимательства"""	119	6	1	4	1	9	5	3	10	3	2	3	5	3	2	4	3	2	0	5	3	2	9	5	5	4	0	20					
		0.33%	0.64%	0.09%	0.31%	0.07%	0.56%	0.35%	0.19%	0.86%	0.27%	0.15%	0.26%	0.32%	0.19%	0.11%	0.30%	0.20%	0.18%	0.0%	0.37%	0.23%	0.13%	0.59%	0.32%	0.35%	0.45%	0.0%	0.96%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3574	81	102	93	135	185	150	141	106	122	116	111	156	177	163	121	158	133	193	148	144	181	146	156	135	97	20	104					
		9.96%	8.69%	9.29%	7.23%	9.50%	11.71%	10.72%	9.16%	9.20%	11.14%	9.03%	9.89%	9.98%	11.79%	9.76%	9.15%	10.54%	12.45%	11.53%	11.11%	11.27%	12.37%	9.59%	10.22%	9.46%	11.13%	10.98%	5.01%					
																																		
41	Против всех	2189	71	61	65	87	88	100	91	63	51	77	73	81	83	90	81	93	55	104	64	92	78	90	91	87	42	13	218					
		6.10%	7.61%	5.56%	5.05%	6.12%	5.57%	7.14%	5.91%	5.47%	4.65%	5.99%	6.50%	5.18%	5.52%	5.38%	6.12%	6.20%	5.14%	6.21%	4.80%	7.20%	5.33%	5.91%	5.96%	6.10%	4.82%	7.14%	10.50%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
