Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Ревдинская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753					
		7.56%	8.79%	5.98%	6.81%	9.19%	7.34%	6.57%	7.66%	8.31%	6.89%	10.56%	10.77%	7.46%	6.57%	9.51%	9.66%	7.03%	7.97%	7.36%	8.38%	6.71%	6.64%	8.96%	5.34%	5.36%	9.24%	3.57%	4.36%	7.29%	5.99%	8.14%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	173	2	3	4	5	5	12	17	8	9	2	2	6	8	9	3	10	10	7	4	9	1	9	2	6	2	7	4	1	0	6					
		0.60%	0.65%	0.64%	0.32%	0.92%	0.80%	0.82%	1.67%	0.50%	0.63%	0.24%	0.36%	0.41%	0.51%	0.55%	0.38%	1.28%	0.65%	0.46%	0.26%	0.61%	0.35%	0.75%	0.37%	0.60%	0.66%	0.76%	1.25%	0.52%	0.00%	0.41%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16999	182	297	772	321	360	857	560	967	835	458	327	871	899	965	424	442	939	878	917	855	154	677	351	623	171	613	211	137	110	826					
		58.99%	59.28%	63.46%	61.17%	59.01%	57.42%	58.66%	55.01%	60.86%	58.72%	55.58%	59.67%	59.58%	56.83%	58.81%	53.20%	56.52%	60.82%	57.20%	59.55%	57.97%	53.85%	56.70%	64.64%	61.87%	56.44%	66.34%	65.73%	71.35%	65.87%	57.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	336	3	10	4	11	11	29	15	21	14	9	10	13	23	12	8	12	11	13	19	20	2	18	9	13	1	8	1	2	0	14					
		1.17%	0.98%	2.14%	0.32%	2.02%	1.75%	1.98%	1.47%	1.32%	0.98%	1.09%	1.82%	0.89%	1.45%	0.73%	1.00%	1.53%	0.71%	0.85%	1.23%	1.36%	0.70%	1.51%	1.66%	1.29%	0.33%	0.87%	0.31%	1.04%	0.00%	0.97%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
