Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Ревдинская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	790	0	20	30	15	10	40	25	30	40	25	30	35	40	30	20	20	45	45	45	30	10	40	20	20	10	25	35	10	10	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	599	0	12	25	9	9	33	20	29	27	8	30	30	32	22	19	9	34	28	31	22	7	34	14	16	5	21	33	5	7	28					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	478	6	25	24	14	20	9	13	11	9	3	14	5	6	9	7	6	10	12	15	33	6	20	13	92	18	16	19	19	5	19					
14	Число погашенных неиспользованных открепительных удостоверений	191	0	8	5	6	1	7	5	1	13	17	0	5	8	8	1	11	11	17	14	8	3	6	6	4	5	4	2	5	3	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7388	71	114	295	130	146	454	311	392	396	186	122	386	409	485	169	195	371	367	443	295	58	287	140	312	70	173	70	49	48	444					
		27.82%	26.69%	25.17%	23.68%	26.92%	26.21%	26.58%	33.09%	28.06%	32.70%	25.69%	21.52%	31.33%	29.24%	32.01%	23.97%	28.06%	28.94%	26.25%	31.60%	23.39%	23.39%	25.29%	25.93%	27.68%	24.48%	21.12%	22.44%	28.16%	29.81%	33.84%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4833	52	107	255	82	96	319	147	227	215	135	109	221	224	258	131	124	221	245	219	244	70	234	127	209	54	164	65	20	39	220					
		18.20%	19.55%	23.62%	20.47%	16.98%	17.24%	18.68%	15.64%	16.25%	17.75%	18.65%	19.22%	17.94%	16.01%	17.03%	18.58%	17.84%	17.24%	17.53%	15.62%	19.35%	28.23%	20.62%	23.52%	18.54%	18.88%	20.02%	20.83%	11.49%	24.22%	16.77%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	245	1	3	10	3	7	27	6	8	7	11	5	6	14	14	6	6	16	5	11	11	0	13	4	11	3	13	9	1	0	14					
		0.92%	0.38%	0.66%	0.80%	0.62%	1.26%	1.58%	0.64%	0.57%	0.58%	1.52%	0.88%	0.49%	1.00%	0.92%	0.85%	0.86%	1.25%	0.36%	0.78%	0.87%	0.00%	1.15%	0.74%	0.98%	1.05%	1.59%	2.88%	0.57%	0.00%	1.07%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4024	45	84	228	61	101	261	147	211	154	98	102	195	241	211	125	118	169	229	198	203	28	191	73	147	49	140	34	17	18	146					
		15.15%	16.92%	18.54%	18.30%	12.63%	18.13%	15.28%	15.64%	15.10%	12.72%	13.54%	17.99%	15.83%	17.23%	13.93%	17.73%	16.98%	13.18%	16.38%	14.12%	16.10%	11.29%	16.83%	13.52%	13.04%	17.13%	17.09%	10.90%	9.77%	11.18%	11.13%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	856	3	9	33	18	29	75	46	35	30	23	23	44	59	44	18	41	33	31	38	39	8	43	16	22	8	32	14	3	3	36					
		3.22%	1.13%	1.99%	2.65%	3.73%	5.21%	4.39%	4.89%	2.51%	2.48%	3.18%	4.06%	3.57%	4.22%	2.90%	2.55%	5.90%	2.57%	2.22%	2.71%	3.09%	3.23%	3.79%	2.96%	1.95%	2.80%	3.91%	4.49%	1.72%	1.86%	2.74%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8053	78	116	377	167	161	485	249	463	368	218	177	312	414	433	228	182	419	441	442	401	74	314	170	390	90	261	104	77	47	395					
		30.33%	29.32%	25.61%	30.26%	34.58%	28.90%	28.40%	26.49%	33.14%	30.39%	30.11%	31.22%	25.32%	29.59%	28.58%	32.34%	26.19%	32.68%	31.55%	31.53%	31.80%	29.84%	27.67%	31.48%	34.61%	31.47%	31.87%	33.33%	44.25%	29.19%	30.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	535	6	8	25	9	11	42	17	24	17	36	12	28	16	27	6	18	28	40	26	26	4	35	4	8	6	13	7	2	3	31					
		2.01%	2.26%	1.77%	2.01%	1.86%	1.97%	2.46%	1.81%	1.72%	1.40%	4.97%	2.12%	2.27%	1.14%	1.78%	0.85%	2.59%	2.18%	2.86%	1.85%	2.06%	1.61%	3.08%	0.74%	0.71%	2.10%	1.59%	2.24%	1.15%	1.86%	2.36%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
