7	Число избирательных бюллетеней в переносных ящиках для голосования	2339	168	2	23	23	0	51	41	170	23	25	33	114	150	11	16	88	25	17	5	6	17	28	27	34	10	112	277	42	17	27	45	29	37	0	9	36	54	77	27	34	26	13	20	16	43	28	35	23	11	27	82	45	40					
8	Число бюллетеней в стационарных ящиках для голосования	47984	666	834	699	1091	2450	992	1212	737	717	441	927	1312	621	1182	1399	866	948	1207	1401	1769	280	706	1106	186	205	790	433	1030	199	1080	935	1112	1525	353	330	1206	730	1317	1090	793	806	405	1217	1141	1137	690	861	833	646	637	1372	587	775					
9	Число недействительных избирательных бюллетеней	1291	18	44	14	40	53	22	25	22	16	6	21	29	8	28	40	51	36	48	76	57	7	18	32	9	1	36	5	9	0	28	18	16	37	8	8	58	38	25	18	20	15	3	25	28	27	23	22	15	13	15	38	11	11					
10	Число действительных избирательных бюллетеней	49032	816	792	708	1074	2397	1021	1228	885	724	460	939	1397	763	1165	1375	903	937	1176	1330	1718	290	716	1101	211	214	866	705	1063	216	1079	962	1125	1525	345	331	1184	746	1369	1099	807	817	415	1212	1129	1153	695	874	841	644	649	1416	621	804					
11	Число полученных открепительных  удостоверений	1443	25	40	10	40	190	30	20	20	20	10	30	30	10	30	60	30	25	50	50	30	10	20	30	10	10	10	10	20	10	20	28	20	30	0	10	35	25	30	30	20	20	10	20	35	40	20	20	20	40	20	40	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1012	16	19	5	26	157	20	13	11	12	7	15	23	4	18	32	21	17	44	38	19	4	15	21	2	7	5	4	17	1	17	20	12	27	0	9	22	12	26	24	18	16	7	20	30	33	16	16	11	18	14	29	11	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1147	24	22	42	44	42	39	4	23	12	14	17	17	21	20	16	21	24	19	23	19	4	23	19	18	4	8	7	18	6	18	24	24	16	34	5	47	17	38	31	17	16	7	18	21	34	49	25	39	45	29	15	5	3					
14	Число неиспользованных открепительных удостоверений	431	9	21	5	14	33	10	7	9	8	3	15	7	6	12	28	9	8	6	12	11	6	5	9	8	3	5	6	3	9	3	8	8	3	0	1	13	13	4	6	2	4	3	0	5	7	4	4	9	22	6	11	4	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	69	1	0	2	1	0	1	3	3	1	3	3	3	2	0	3	0	0	0	0	0	1	0	4	0	0	0	0	0	0	2	0	5	3	0	1	1	4	0	1	1	0	1	3	5	1	0	1	1	2	1	4	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	1433	25	31	23	36	85	33	33	24	25	11	20	47	14	45	32	12	22	58	101	84	10	16	43	4	5	17	14	15	2	28	21	14	29	4	6	28	15	44	44	20	21	11	41	34	29	19	20	13	18	20	44	13	10					
		2.85%	2.99%	3.71%	3.19%	3.23%	3.47%	3.16%	2.63%	2.65%	3.38%	2.36%	2.08%	3.30%	1.82%	3.77%	2.26%	1.26%	2.26%	4.74%	7.18%	4.73%	3.37%	2.18%	3.80%	1.82%	2.33%	1.88%	1.97%	1.40%	0.93%	2.53%	2.14%	1.23%	1.86%	1.13%	1.77%	2.25%	1.91%	3.16%	3.94%	2.42%	2.52%	2.63%	3.31%	2.94%	2.46%	2.65%	2.23%	1.52%	2.74%	3.01%	3.03%	2.06%	1.23%					
19	Жириновский Владимир Вольфович	6118	98	99	87	146	250	125	126	107	93	65	130	158	111	155	166	92	107	156	185	201	56	84	119	24	40	121	113	143	28	156	130	166	234	33	47	102	101	146	123	117	104	45	165	158	134	56	99	104	107	76	139	82	109					
		12.16%	11.75%	11.84%	12.05%	13.11%	10.20%	11.98%	10.06%	11.80%	12.57%	13.95%	13.54%	11.08%	14.40%	12.99%	11.73%	9.64%	10.99%	12.75%	13.16%	11.32%	18.86%	11.44%	10.50%	10.91%	18.60%	13.41%	15.92%	13.34%	12.96%	14.09%	13.27%	14.55%	14.98%	9.35%	13.86%	8.21%	12.88%	10.47%	11.01%	14.15%	12.50%	10.77%	13.34%	13.66%	11.36%	7.80%	11.05%	12.15%	16.29%	11.45%	9.56%	12.97%	13.37%					
20	Зюганов Геннадий Андреевич	9751	166	77	191	183	170	244	282	230	158	97	260	344	154	149	181	138	272	175	188	171	55	130	239	35	46	142	141	146	27	267	230	173	319	98	64	228	162	353	235	205	216	136	308	251	231	171	256	214	118	154	296	129	146					
		19.38%	19.90%	9.21%	26.45%	16.43%	6.94%	23.39%	22.51%	25.36%	21.35%	20.82%	27.08%	24.12%	19.97%	12.49%	12.79%	14.47%	27.95%	14.30%	13.37%	9.63%	18.52%	17.71%	21.09%	15.91%	21.40%	15.74%	19.86%	13.62%	12.50%	24.12%	23.47%	15.16%	20.42%	27.76%	18.88%	18.36%	20.66%	25.32%	21.04%	24.79%	25.96%	32.54%	24.90%	21.69%	19.58%	23.82%	28.57%	25.00%	17.96%	23.19%	20.36%	20.41%	17.91%					
21	Медведев Дмитрий Анатольевич	31730	527	585	407	709	1892	619	787	524	448	287	529	848	484	816	996	661	536	787	856	1262	169	486	700	148	123	586	437	759	159	628	581	772	943	210	214	826	468	826	697	465	476	223	698	686	759	449	499	510	401	399	937	397	539					
		63.05%	63.19%	69.98%	56.37%	63.64%	77.22%	59.35%	62.81%	57.77%	60.54%	61.59%	55.10%	59.47%	62.78%	68.40%	70.39%	69.29%	55.09%	64.30%	60.88%	71.10%	56.90%	66.21%	61.78%	67.27%	57.21%	64.97%	61.55%	70.80%	73.61%	56.73%	59.29%	67.66%	60.37%	59.49%	63.13%	66.51%	59.69%	59.25%	62.40%	56.23%	57.21%	53.35%	56.43%	59.29%	64.32%	62.53%	55.69%	59.58%	61.04%	60.09%	64.44%	62.82%	66.13%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
